"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00054756","1997","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","169.9","","169.9","M","","","","","3","M","181","M","43","M","114","M","5","M","-21.1","M,0119,+","","","33.3","M,0621,+","0.0","M,0922","-2.8","M,1012","-4.4","M,1022","-7.2","M,1112","-11.7","M,1117","0.0","M,0527","-2.8","M,0508","-5.0","M,0416","-6.7","M,0415","-8.9","M,0411","4040.9","","4040.9","M","","","7.36","M","13.32","M","1.40","M","","","","","","","",""
"USW00054756","1998","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","232.0","","232.0","W","","","","","4","W","156","W","23","W","134","W","0","W","-22.2","W,1231,","","","31.7","W,0906,+","0.0","W,0924","-2.2","W,1005","-4.4","W,1103","-7.2","W,1104","-10.0","W,1212","-1.7","W,0514","-2.2","W,0429","-6.1","W,0411","-8.9","M,0325","-8.9","M,0325","3769.9","","3769.9","W","","","9.15","W","15.15","W","3.15","W","","","","","","","",""
"USW00054756","1999","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.6","W","310.7","","310.7","W","149","W","76","W","10","W","168","W","32","W","128","W","15","W","-27.8","W,0102,","107.7",",W,0916,","35.0","W,0607,","0.0","W,1006","-3.3","W,1007","-4.4","W,1019","-7.2","W,1112","-8.9","W,1201","-0.6","W,0513","-2.8","W,0429","-5.0","W,0425","-6.7","W,0411","-9.4","W,0310","3786.4","","3786.4","W","1165.5",",W","8.83","W","15.17","W","2.49","W","290","W","310","W","17.0","W","21.5","W"
"USW00054756","2000","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","","","","","","","177","W","84","W","","","","","","","","","","","","","69.1",",W,0811,","","","","","","","","","","","","","","","","","","","","","","","3777.7","","3777.7","W","1323.2",",W","","","","","","","","","","","","","",""
"USW00054756","2001","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.4","W","264.7","","264.7","W","153","W","72","W","11","W","172","W","33","W","135","W","12","W","-22.2","W,0122,","52.6",",W,0602,","35.6","W,0809,","-1.1","W,1007","-2.8","W,1008","-5.0","W,1009","-6.7","W,1029","-10.6","W,1113","0.0","W,0514","-2.2","W,0508","-4.4","W,0429","-7.2","W,0405","-8.9","W,0329","","","","","842.1",",W","8.21","W","14.85","W","1.57","W","270","W","290","W","16.1","W","23.2","W"
"USW00054756","2002","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.6","W","299.7","","299.7","W","169","W","87","W","4","W","170","W","23","W","130","W","21","W","-19.4","W,1204,","40.9",",W,0513,","35.6","W,0814,","0.0","W,1008","-2.2","W,1014","-4.4","W,1015","-6.7","W,1024","-8.9","W,1127","-0.6","W,0522","-2.2","W,0521","-4.4","W,0427","-8.9","W,0407","-8.9","W,0407","3624.4","","3624.4","W","993.7",",W","8.57","W","14.70","W","2.43","W","300","W","290","W","16.5","W","23.2","W"
"USW00054756","2003","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.4","W","258.8","","258.8","W","183","W","93","W","28","W","163","W","60","W","122","W","6","W","-30.6","W,0128,","51.8",",W,1217,","34.4","W,0626,","-0.6","W,1003","-2.2","W,1006","-5.0","W,1020","-6.7","W,1108","-10.6","W,1109","-1.1","W,0518","-4.4","W,0425","-4.4","W,0425","-7.2","W,0407","-15.6","W,0314","4419.2","","4419.2","W","1240.2",",W","7.20","W","13.27","W","1.13","W","270","W","290","W","15.6","W","21.5","W"
"USW00054756","2004","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.6","W","190.8","","190.8","W","111","W","57","W","20","W","157","W","45","W","130","W","1","W","-26.1","W,0216,","70.6",",W,0918,","32.8","W,0609,","-0.6","W,1005","-2.2","W,1023","-5.0","W,1104","-8.3","W,1109","-10.6","W,1110","0.0","W,0508","-2.2","W,0425","-4.4","W,0408","-7.2","W,0324","-12.8","W,0323","3963.1","","3963.1","W","701.2",",W","7.69","W","13.61","W","1.77","W","290","W","290","W","17.0","W","21.5","W"
"USW00054756","2005","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.4","B","364.0","","364.0","B","110","B","73","B","24","B","169","B","51","B","130","B","10","B","-27.8","B,0124,","141.2",",B,1008,","34.4","B,0626,","-1.1","B,1021","-2.2","B,1027","-6.1","B,1111","-8.3","B,1112","-12.8","B,1125","-2.8","W,0513","-2.8","W,0513","-4.4","W,0416","-7.8","W,0326","-8.9","W,0319","4047.4","","4047.4","B","1015.2",",B","8.32","B","14.47","B","2.17","B","310","B","300","B","15.6","B","21.0","B"
"USW00054756","2006","42.57","-72.29111","169.2","ORANGE MUNICIPAL AIRPORT, MA US","2.4","W","281.9","","281.9","W","135","W","75","W","1","W","159","W","26","W","119","W","7","W","-18.8","W,0228,","52.1",",W,1028,","36.1","W,0802,","0.0","W,0930","-2.7","W,1014","-4.9","W,1027","-10.5","W,1205","-10.5","W,1205","0.0","W,0507","-2.7","W,0430","-4.9","W,0410","-9.3","W,0321","-9.3","W,0321","3710.0","","3710.0","W","999.7",",W","9.24","W","15.20","W","3.28","W","290","W","290","W","16.5","W","22.8","W"
