"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00450890","1894","48.066667","-119.7",,"BRIDGEPORT BAR, WA US","3356.3","","3356.3","6"
