"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00311164","1907","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","137","6","110","6","","","","","","","","","81.5",",6,0923,","","","","","1284.7",",6","",""
"USC00311164","1908","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","119","6","100","6","","","","","","","","","48.8",",6,0705,","","","","","1355.9",",6","",""
"USC00311164","1909","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","120","6","100","6","","","","","","","","","65.8",",6,0604,","","","","","1601.5",",6","",""
"USC00311164","1910","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","126","6","103","6","","","","","","","","","57.2",",6,1206,","","","","","1248.9",",6","",""
"USC00311164","1911","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","119","6","103","6","","","","","","","","","45.7",",6,0405,","","","","","1372.5",",6","",""
"USC00311164","1912","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","122","6","113","6","","","","","","","","","63.5",",6,0329,","","","","","1483.0",",6","",""
"USC00311164","1913","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","113","6","89","6","","","","","","","","","69.9",",6,0327,","","","","","1288.6",",6","",""
"USC00311164","1915","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","116","6","95","6","","","","","","","","","61.5",",6,1229,","","","","","1306.1",",6","",""
"USC00311164","1916","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","124","6","96","6","","","","","","","","","48.3",",6,0523,","","","","","1289.6",",6","",""
"USC00311164","1917","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","126","6","99","6","","","","","","","","","74.9",",6,0304,","","","","","1604.9",",6","",""
"USC00311164","1918","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","123","6","111","6","","","","","","","","","63.5",",6,1222,","","","","","1581.4",",6","",""
"USC00311164","1919","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","123","6","108","6","","","","","","","","","48.3",",6,0102,","","","","","1372.3",",6","",""
"USC00311164","1923","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","123","6","108","6","","","","","","","","","43.2",",6,0809,+","","","","","1399.5",",6","",""
"USC00311164","1925","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","99","6","88","6","","","","","","","","","114.3",",6,0722,","","","","","1245.6",",6","",""
"USC00311164","1926","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","123","6","113","6","","","","","","","","","38.9",",6,0307,","","","","","1378.9",",6","",""
"USC00311164","1927","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","103","6","97","6","","","","","","","","","50.8",",6,1216,","","","","","1291.5",",6","",""
"USC00311164","1928","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","125","6","97","6","","","","","","","","","62.7",",6,0903,","","","","","1284.0",",6","",""
"USC00311164","1930","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","115","6","95","6","","","","","","","","","48.0",",6,0810,","","","","","1125.9",",6","",""
"USC00311164","1931","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","95","6","80","6","","","","","","","","","67.3",",6,1204,","","","","","1263.2",",6","",""
"USC00311164","1932","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","99","6","87","6","","","","","","","","","81.5",",6,1228,","","","","","1524.3",",6","",""
"USC00311164","1933","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","80","6","74","6","","","","","","","","","51.6",",6,0215,","","","","","1088.9",",6","",""
"USC00311164","1934","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","112","6","98","6","","","","","","","","","59.7",",6,0703,","","","","","1345.0",",6","",""
"USC00311164","1935","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","93","6","82","6","","","","","","","","","58.4",",6,1113,","","","","","1197.1",",6","",""
"USC00311164","1936","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","100","6","82","6","","","","","","","","","79.2",",6,0406,","","","","","1638.5",",6","",""
"USC00311164","1937","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","146","6","95","6","","","","","","","","","50.3",",6,1019,","","","","","1366.1",",6","",""
"USC00311164","1938","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","140","6","99","6","","","","","","","","","53.1",",6,0310,","","","","","1257.6",",6","",""
"USC00311164","1939","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","127","6","92","6","","","1","6","","","25",",6,1224,","45.0",",6,0215,","","","","","1104.1",",6","38",",6"
"USC00311164","1940","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","118","6","89","6","","","8","6","","","165",",6,0124,","114.3",",6,0830,","","","","","1085.0",",6","463",",6"
"USC00311164","1941","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","95","6","73","6","","","2","6","","","64",",6,0228,","47.2",",6,1028,","","","","","1034.0",",6","118",",6"
"USC00311164","1943","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","107","6","78","6","","","","","","","","","75.7",",6,0726,","","","","","1254.1",",6","",""
"USC00311164","1944","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","134","6","88","6","","","4","6","","","127",",6,0214,","53.3",",6,0930,","2288.5","","2288.5","6","1416.6",",6","330",",6"
"USC00311164","1945","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","135","6","103","6","","","4","6","","","51",",6,1219,+","55.9",",6,0213,","","","","","1502.0",",6","173",",6"
"USC00311164","1947","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","139","6","110","6","","","1","6","","","51",",6,0326,","62.2",",6,0120,","","","","","1287.6",",6","85",",6"
"USC00311164","1948","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","129","0","105","0","","","","","","","","","93.0",",0,1128,","","","","","1543.9",",0","",""
"USC00311164","1949","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","","","1571.5",",0","0",",0"
"USC00311164","1950","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","134","0","93","0","","","","","","","","","52.3",",0,0530,","","","","","1245.4",",0","",""
"USC00311164","1951","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","123","0","91","0","","","","","","","","","66.5",",0,1221,","","","","","1214.6",",0","",""
"USC00311164","1952","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","113","0","82","0","","","","","","","","","62.2",",0,0311,","","","","","1062.7",",0","",""
"USC00311164","1953","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","105","0","87","0","","","","","","","","","51.6",",0,0221,","","","","","1120.5",",0","",""
"USC00311164","1954","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","96","0","72","0","","","","","","","","","80.0",",0,0116,","","","","","1134.5",",0","",""
"USC00311164","1955","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","118","0","94","0","","","","","","","","","65.3",",0,0609,","","","","","1225.4",",0","",""
"USC00311164","1956","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","114","0","92","0","","","","","","","","","60.2",",0,0416,","","","","","1137.4",",0","",""
"USC00311164","1957","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","136","0","107","0","","","","","","","","","90.2",",0,0405,","","","","","1554.4",",0","",""
"USC00311164","1958","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","122","0","85","0","","","","","","","","","47.8",",0,0921,","","","","","1095.0",",0","",""
"USC00311164","1960","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","","","","","","","","","","","","","","","1172.5",",0","",""
"USC00311164","1961","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","141","0","99","0","","","","","","","","","83.8",",0,1212,","","","","","1434.2",",0","",""
