"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00190218","1893","42.25","-71.46667","70.1","ASHLAND, MA US","94","6","67","6","","","","","99.1",",6,0504,","1207.7",",6","",""
"USC00190218","1894","42.25","-71.46667","70.1","ASHLAND, MA US","88","6","68","6","","","","","62.2",",6,1227,","995.4",",6","",""
"USC00190218","1895","42.25","-71.46667","70.1","ASHLAND, MA US","86","6","72","6","","","","","190.5",",6,1014,","1255.8",",6","",""
"USC00190218","1896","42.25","-71.46667","70.1","ASHLAND, MA US","90","6","63","6","","","","","82.6",",6,0906,","1122.8",",6","",""
"USC00190218","1899","42.25","-71.46667","70.1","ASHLAND, MA US","93","6","56","6","","","","","54.6",",6,0920,+","954.9",",6","",""
"USC00190218","1905","42.25","-71.46667","70.1","ASHLAND, MA US","89","6","55","6","","","","","140.0",",6,0904,","1040.0",",6","",""
"USC00190218","1909","42.25","-71.46667","70.1","ASHLAND, MA US","91","6","60","6","","","","","56.9",",6,1125,","1033.0",",6","",""
"USC00190218","1911","42.25","-71.46667","70.1","ASHLAND, MA US","99","6","59","6","","","","","50.3",",6,0728,","964.3",",6","",""
"USC00190218","1912","42.25","-71.46667","70.1","ASHLAND, MA US","93","6","61","6","","","","","62.7",",6,0313,","1026.2",",6","",""
"USC00190218","1913","42.25","-71.46667","70.1","ASHLAND, MA US","92","6","60","6","","","","","71.6",",6,0524,","1090.5",",6","",""
"USC00190218","1916","42.25","-71.46667","70.1","ASHLAND, MA US","103","6","71","6","","","","","63.0",",6,0226,","984.9",",6","",""
"USC00190218","1921","42.25","-71.46667","70.1","ASHLAND, MA US","102","6","63","6","","","","","90.2",",6,1129,","1050.0",",6","",""
"USC00190218","1922","42.25","-71.46667","70.1","ASHLAND, MA US","88","6","63","6","","","","","83.6",",6,0505,","1109.6",",6","",""
"USC00190218","1927","42.25","-71.46667","70.1","ASHLAND, MA US","101","6","68","6","","","","","122.4",",6,1104,","1207.5",",6","",""
"USC00190218","1930","42.25","-71.46667","70.1","ASHLAND, MA US","89","6","58","6","","","","","62.2",",6,1118,","838.8",",6","",""
"USC00190218","1939","42.25","-71.46667","70.1","ASHLAND, MA US","101","6","66","6","","","","","93.2",",6,1031,","1004.2",",6","",""
