"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00354420","1899","42.21667","-123.65","387.1","KERBY, OR US","90.5","","90.5","6","130","6","86","6","0","6","90","6","3","6","137","6","21","6","-13.3","6,0204,","143.0",",6,0228,","36.1","6,0725,","-0.6","6,1004","-5.0","6,1014","-5.0","6,1014","","","","","-0.6","6,0520","-2.8","6,0502","-6.1","6,0220","-6.7","6,0207","-10.0","6,0206","","","","","1865.1",",6","10.90","6","18.39","6","3.41","6"
"USC00354420","1900","42.21667","-123.65","387.1","KERBY, OR US","","","","","136","6","80","6","0","6","64","6","","","","","","","-7.2","6,1231,+","113.8",",6,1220,","","","-0.6","6,0926","-2.2","6,1120","-4.4","6,1228","-7.2","6,1231","","","-0.6","6,0527","-2.2","6,0410","-5.6","6,0215","-7.2","6,0214","","","","","","","1433.3",",6","","","","","4.23","6"
"USC00354420","1901","42.21667","-123.65","387.1","KERBY, OR US","","","","","","","","","0","6","101","6","","","","","","","-8.9","6,0210,","","","","","-0.6","6,0907","-3.3","6,1111","-5.6","6,1212","-7.8","6,1213","","","-0.6","6,0611","-4.4","6,0427","-4.4","6,0427","-6.7","6,0212","-8.9","6,0210","","","","","","","","","","","3.51","6"
"USC00354420","1902","42.21667","-123.65","387.1","KERBY, OR US","152.9","","152.9","6","145","6","99","6","0","6","86","6","0","6","131","6","48","6","-8.3","6,0129,","94.0",",6,1108,","40.6","6,0806,","0.0","6,0917","-2.2","6,0926","-6.1","6,1217","","","","","0.0","6,0503","-2.8","6,0402","-4.4","6,0131","-8.3","6,0129","","","2636.0","","2636.0","6","2289.4",",6","10.90","6","18.44","6","3.37","6"
"USC00354420","1903","42.21667","-123.65","387.1","KERBY, OR US","95.2","","95.2","6","98","6","73","6","0","6","107","6","1","6","149","6","26","6","-10.6","6,0204,","140.5",",6,0124,","40.6","6,0809,","0.0","6,0914","-2.8","6,1203","-5.0","6,1205","","","","","0.0","6,0603","-2.2","6,0428","-5.6","6,0412","-6.7","6,0411","-8.9","6,0214","2834.4","","2834.4","6","1765.0",",6","10.74","6","18.57","6","2.91","6"
"USC00354420","1904","42.21667","-123.65","387.1","KERBY, OR US","188.0","","188.0","6","139","6","110","6","0","6","76","6","0","6","156","6","50","6","-6.7","6,0127,+","97.8",",6,0226,","38.9","6,0805,+","-1.1","6,1017","-2.2","6,1203","","","","","","","-0.6","6,0508","-2.2","6,0331","-5.6","6,0131","-6.7","6,0127","","","2729.7","","2729.7","6","2457.5",",6","11.55","6","19.17","6","3.93","6"
"USC00354420","1905","42.21667","-123.65","387.1","KERBY, OR US","196.2","","196.2","6","101","6","68","6","0","6","95","6","1","6","153","6","42","6","-8.9","6,0213,","64.8",",6,0114,","41.7","6,0708,","0.0","6,1013","-2.2","6,1017","-5.0","6,1101","-8.3","6,1212","","","-1.1","6,0523","-2.8","6,0411","-6.7","6,0216","-6.7","6,0216","-8.9","6,0213","2399.0","","2399.0","6","1098.1",",6","11.56","6","19.75","6","3.37","6"
"USC00354420","1906","42.21667","-123.65","387.1","KERBY, OR US","222.6","","222.6","6","122","6","97","6","0","6","69","6","0","6","148","6","46","6","-11.7","6,0316,","99.1",",6,0220,","38.9","6,0712,","-0.6","6,1018","-2.8","6,1020","-4.4","6,1119","-6.7","6,1124","","","-2.8","6,0412","-2.8","6,0412","-10.0","6,0317","-10.0","6,0317","-10.0","6,0317","2776.5","","2776.5","6","1798.9",",6","11.71","6","19.34","6","4.07","6"
"USC00354420","1907","42.21667","-123.65","387.1","KERBY, OR US","120.8","","120.8","6","113","6","83","6","0","6","73","6","1","6","156","6","26","6","-7.2","6,0116,","117.3",",6,0103,","37.2","6,0908,+","0.0","6,0913","-2.2","6,1104","","","","","","","-1.1","6,0521","-2.2","6,0502","-5.0","6,0325","-7.2","6,0116","","","2476.0","","2476.0","6","2042.2",",6","11.62","6","19.19","6","4.04","6"
"USC00354420","1908","42.21667","-123.65","387.1","KERBY, OR US","","","","","","","","","0","6","99","6","","","","","","","-6.1","6,0308,+","","","","","-1.7","6,0917","-3.3","6,0925","-4.4","6,1127","","","","","0.0","6,0515","-2.2","6,0512","-5.0","6,0309","","","","","","","","","","","","","","","2.96","6"
