"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00366719","1895","41.1","-79.68333","267.9","PARKER, PA US","157","6","85","6","34.3",",6,1227,","904.7",",6"
"USC00366719","1896","41.1","-79.68333","267.9","PARKER, PA US","149","6","85","6","45.2",",6,0723,","1024.7",",6"
"USC00366719","1897","41.1","-79.68333","267.9","PARKER, PA US","137","6","97","6","49.8",",6,0608,","1101.4",",6"
"USC00366719","1898","41.1","-79.68333","267.9","PARKER, PA US","131","6","100","6","50.8",",6,0613,+","1192.0",",6"
"USC00366719","1899","41.1","-79.68333","267.9","PARKER, PA US","117","6","81","6","63.5",",6,0726,","1001.1",",6"
"USC00366719","1900","41.1","-79.68333","267.9","PARKER, PA US","109","6","81","6","59.7",",6,0712,","975.7",",6"
"USC00366719","1902","41.1","-79.68333","267.9","PARKER, PA US","136","6","102","6","49.5",",6,0710,","1037.4",",6"
"USC00366719","1903","41.1","-79.68333","267.9","PARKER, PA US","133","6","99","6","64.5",",6,1117,+","1208.1",",6"
"USC00366719","1904","41.1","-79.68333","267.9","PARKER, PA US","125","6","93","6","65.0",",6,0401,","1062.1",",6"
"USC00366719","1905","41.1","-79.68333","267.9","PARKER, PA US","130","6","101","6","63.5",",6,0911,","1163.7",",6"
"USC00366719","1906","41.1","-79.68333","267.9","PARKER, PA US","131","6","87","6","91.4",",6,0607,","1019.1",",6"
"USC00366719","1908","41.1","-79.68333","267.9","PARKER, PA US","126","6","97","6","44.7",",6,0714,","1042.1",",6"
"USC00366719","1911","41.1","-79.68333","267.9","PARKER, PA US","140","6","100","6","83.8",",6,1002,","1351.5",",6"
"USC00366719","1913","41.1","-79.68333","267.9","PARKER, PA US","170","6","94","6","57.2",",6,0325,","1051.8",",6"
"USC00366719","1915","41.1","-79.68333","267.9","PARKER, PA US","152","6","95","6","40.6",",6,0201,","932.3",",6"
"USC00366719","1917","41.1","-79.68333","267.9","PARKER, PA US","152","6","101","6","50.8",",6,0814,","1098.0",",6"
"USC00366719","1918","41.1","-79.68333","267.9","PARKER, PA US","142","6","105","6","42.7",",6,0622,","1140.9",",6"
"USC00366719","1919","41.1","-79.68333","267.9","PARKER, PA US","138","6","113","6","30.5",",6,0510,","1003.6",",6"
"USC00366719","1920","41.1","-79.68333","267.9","PARKER, PA US","127","6","96","6","50.8",",6,0816,","870.2",",6"
"USC00366719","1921","41.1","-79.68333","267.9","PARKER, PA US","156","6","116","6","40.6",",6,0709,","1050.3",",6"
"USC00366719","1922","41.1","-79.68333","267.9","PARKER, PA US","110","6","85","6","27.9",",6,0801,","766.2",",6"
"USC00366719","1924","41.1","-79.68333","267.9","PARKER, PA US","138","6","97","6","60.5",",6,0509,","1033.5",",6"
"USC00366719","1925","41.1","-79.68333","267.9","PARKER, PA US","123","6","90","6","39.4",",6,0625,","931.5",",6"
"USC00366719","1926","41.1","-79.68333","267.9","PARKER, PA US","145","6","124","6","68.6",",6,0905,","1176.5",",6"
"USC00366719","1927","41.1","-79.68333","267.9","PARKER, PA US","148","6","120","6","53.3",",6,1117,","1323.9",",6"
"USC00366719","1928","41.1","-79.68333","267.9","PARKER, PA US","135","6","105","6","46.7",",6,0811,","1188.3",",6"
"USC00366719","1929","41.1","-79.68333","267.9","PARKER, PA US","144","6","118","6","69.9",",6,0405,","1490.8",",6"
"USC00366719","1930","41.1","-79.68333","267.9","PARKER, PA US","107","6","80","6","44.5",",6,0520,","695.2",",6"
"USC00366719","1931","41.1","-79.68333","267.9","PARKER, PA US","125","6","92","6","47.5",",6,0508,","1086.2",",6"
"USC00366719","1933","41.1","-79.68333","267.9","PARKER, PA US","118","6","97","6","39.6",",6,0314,","919.3",",6"
"USC00366719","1934","41.1","-79.68333","267.9","PARKER, PA US","114","6","86","6","40.6",",6,0731,","939.6",",6"
"USC00366719","1935","41.1","-79.68333","267.9","PARKER, PA US","111","6","74","6","49.3",",6,0725,","827.5",",6"
"USC00366719","1936","41.1","-79.68333","267.9","PARKER, PA US","128","6","93","6","57.9",",6,0724,","1063.1",",6"
"USC00366719","1938","41.1","-79.68333","267.9","PARKER, PA US","132","6","99","6","47.8",",6,0627,","1038.5",",6"
"USC00366719","1940","41.1","-79.68333","267.9","PARKER, PA US","134","6","104","6","52.1",",6,0619,","1157.5",",6"
"USC00366719","1941","41.1","-79.68333","267.9","PARKER, PA US","120","6","71","6","77.7",",6,0731,","1027.1",",6"
"USC00366719","1942","41.1","-79.68333","267.9","PARKER, PA US","146","6","97","6","53.3",",6,1015,","1233.1",",6"
"USC00366719","1944","41.1","-79.68333","267.9","PARKER, PA US","125","6","80","6","44.5",",6,1212,","952.7",",6"
"USC00366719","1948","41.1","-79.68333","267.9","PARKER, PA US","","","","","","","1136.9",",0"
"USC00366719","1949","41.1","-79.68333","267.9","PARKER, PA US","106","0","94","0","53.3",",0,0520,","1048.4",",0"
