"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000SSV1","2005","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1228.7","","1228.7","U","0","U","35","U","0","U","246","U","81","U","-10.6","U,0124,","37.8","U,0821,","-1.7","U,1118","-4.4","U,1222","-4.4","U,1222","","","-2.8","U,0309","-2.8","U,0309","-10.6","U,0124","-10.6","U,0124","-10.6","U,0124","1209.9","","1209.9","U","18.22","U","24.53","U","11.91","U"
"USR0000SSV1","2007","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1261.6","","1261.6","U","0","U","32","U","0","U","265","U","93","U","-6.1","U,0217,","41.1","U,0810,","-1.7","U,1107","-2.2","U,1116","","","","","-3.3","U,0408","-3.3","U,0408","-6.1","U,0217","","","","","1161.0","","1161.0","U","18.75","U","25.42","U","12.08","U"
"USR0000SSV1","2009","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1226.2","","1226.2","U","0","U","35","U","0","U","242","U","86","U","-10.6","U,0205,","38.3","U,0701,","-0.6","U,1206","-2.2","U,1211","","","","","-0.6","U,0408","-3.3","U,0304","-10.6","U,0205","-10.6","U,0205","-10.6","U,0205","1261.5","","1261.5","U","18.16","U","24.34","U","11.98","U"
"USR0000SSV1","2011","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1318.9","","1318.9","U","","","","","",""
"USR0000SSV1","2012","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1298.8","","1298.8","U","0","U","16","U","0","U","271","U","74","U","-7.8","U,0212,","42.2","U,0630,","-2.2","U,1222","-2.2","U,1222","","","","","-0.6","U,0220","-5.6","U,0213","-5.6","U,0213","-7.8","U,0212","","","","","","","19.32","U","25.88","U","12.76","U"
"USR0000SSV1","2013","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1185.7","","1185.7","U","","","","","",""
"USR0000SSV1","2014","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1239.7","","1239.7","U","0","U","43","U","3","U","247","U","95","U","-11.7","U,0107,","37.2","U,0823,+","-0.6","U,1102","-2.2","U,1115","-7.2","U,1119","-7.2","U,1119","-0.6","U,0327","-2.8","U,0326","-7.8","U,0131","-7.8","U,0131","-8.9","U,0125","","","","","17.87","U","24.39","U","11.36","U"
"USR0000SSV1","2015","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1367.8","","1367.8","U","0","U","32","U","0","U","267","U","94","U","-10.6","U,0220,","39.4","U,0721,","-0.6","U,1123","-3.3","U,1219","","","","","-2.8","U,0307","-2.8","U,0307","-10.6","U,0220","-10.6","U,0220","-10.6","U,0220","1284.4","","1284.4","U","19.22","U","25.45","U","13.00","U"
"USR0000SSV1","2016","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1441.6","","1441.6","U","0","U","28","U","0","U","263","U","109","U","-6.7","U,0119,","37.8","U,0713,+","-1.1","U,1121","-2.8","U,1210","","","","","0.0","U,0227","-2.8","U,0214","-4.4","U,0124","-6.7","U,0119","","","904.5","","904.5","U","19.36","U","25.85","U","12.86","U"
"USR0000SSV1","2017","33.3622","-81.6836","94.5","SAVRAW SOUTH CAROLINA, SC US","1372.2","","1372.2","U","0","U","20","U","0","U","279","U","98","U","-6.1","U,0316,+","36.7","U,0816,+","-0.6","U,1030","-2.8","U,1210","","","","","-1.7","U,0317","-6.1","U,0316","-6.1","U,0316","","","","","826.4","","826.4","U","19.59","U","26.05","U","13.13","U"
