"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00063446","1894","41.76667","-72.7","43.0","HARTFORD, CT US","","","","","2","6","109","6","33","6","123","6","6","6","-21.7","6,0225,","","","35.0","6,0715,","0.0","6,1106","-2.8","6,1107","-4.4","6,1112","-8.9","6,1120","-8.9","6,1120","0.0","6,0412","-4.4","6,0403","-4.4","6,0403","-7.2","6,0327","-11.7","6,0227","","","","","","","9.85","6","14.36","6","5.34","6"
"USC00063446","1899","41.76667","-72.7","43.0","HARTFORD, CT US","91","6","74","6","","","","","38","6","132","6","2","6","","","94.2",",6,0708,","34.4","6,0606,","","","","","","","","","","","","","","","","","","","","","","","","","1149.9",",6","","","14.08","6","",""
"USC00063446","1900","41.76667","-72.7","43.0","HARTFORD, CT US","101","6","72","6","1","6","120","6","35","6","139","6","13","6","-20.0","6,0227,","98.6",",6,0213,","35.0","6,0717,","-1.1","6,1020","-2.2","6,1115","-4.4","6,1116","-6.7","6,1209","-13.3","6,1210","0.0","6,0511","-2.8","6,0410","-6.1","6,0325","-12.8","6,0318","-12.8","6,0318","","","","","1264.5",",6","10.16","6","14.85","6","5.48","6"
"USC00063446","1901","41.76667","-72.7","43.0","HARTFORD, CT US","111","6","76","6","","","","","44","6","120","6","9","6","","","76.7",",6,0407,","36.7","6,0702,","","","","","","","","","","","","","","","","","","","","","","","","","1549.7",",6","","","13.53","6","",""
"USC00063446","1902","41.76667","-72.7","43.0","HARTFORD, CT US","124","6","87","6","2","6","107","6","40","6","114","6","1","6","-22.2","6,1209,","88.9",",6,0811,","32.2","6,0603,","-1.1","6,1022","-5.0","6,1129","-5.0","6,1129","-8.3","6,1205","-12.8","6,1206","-0.6","6,0405","-3.9","6,0320","-5.6","6,0319","-7.8","6,0307","-12.2","6,0224","3247.9","","3247.9","6","1571.0",",6","9.35","6","13.97","6","4.73","6"
"USC00063446","1903","41.76667","-72.7","43.0","HARTFORD, CT US","105","6","74","6","","","","","","","","","","","","","110.0",",6,0621,","","","","","","","","","","","","","","","","","","","","","","","","","","","1473.6",",6","","","","","",""
"USC00063446","1904","41.76667","-72.7","43.0","HARTFORD, CT US","101","6","73","6","","","","","54","6","115","6","2","6","","","86.4",",6,0915,","33.3","6,0719,+","","","","","","","","","","","","","","","","","","","","","","","","","1141.5",",6","","","12.66","6","",""
"USC00063446","1949","41.76667","-72.7","43.0","HARTFORD, CT US","103","0","75","0","","","","","","","","","","","","","40.6",",0,0720,+","","","","","","","","","","","","","","","","","","","","","","","","","","","841.7",",0","","","","","",""
