"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00102942","1907","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","224.1","","224.1","6","90","6","38","6","","","","","0","6","119","6","7","6","166","6","30","6","-17.2","6,0114,","","","","","23.1",",6,0204,","38.9","6,0731,","","","-2.2","6,1003","-2.2","6,1003","-6.1","6,1103","-7.2","6,1112","-15.0","6,1221","-1.7","6,0502","-3.9","6,0430","-4.4","6,0429","-7.2","6,0124","-12.2","6,0123","","","","","341.0",",6","","","10.74","6","18.54","6","2.94","6","",""
"USC00102942","1908","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","355.0","","355.0","6","","","","","","","","","0","6","153","6","5","6","143","6","54","6","-15.0","6,0201,","","","","","","","41.1","6,0731,","","","-1.1","6,0924","-6.1","6,0926","-6.1","6,0926","-7.8","6,1110","-11.1","6,1218","0.0","6,0517","-3.3","6,0426","-5.6","6,0405","-6.7","6,0402","-8.9","6,0308","3063.5","","3063.5","6","","","","","10.69","6","19.07","6","2.31","6","",""
"USC00102942","1912","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","","","","","88","6","51","6","","","10","6","3","6","138","6","","","","","","","-26.7","6,0108,","","","178",",6,0106,","38.1",",6,0520,","","","","","-0.6","6,0830","-2.8","6,1010","-5.0","6,1017","-7.2","6,1125","-8.9","6,1210","0.0","6,0414","-2.2","6,0331","-4.4","6,0321","-7.2","6,0303","-10.6","6,0122","","","","","394.6",",6","711",",6","","","","","2.80","6","",""
"USC00102942","1913","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","441.6","","441.6","6","71","6","44","6","","","","","0","6","146","6","17","6","156","6","55","6","-17.2","6,0106,","","","","","33.0",",6,1225,","38.9","6,0720,","","","-0.6","6,0924","-2.2","6,1006","-4.4","6,1015","-7.2","6,1204","-8.9","6,1209","-0.6","6,0502","-2.2","6,0428","-4.4","6,0327","-7.8","6,0326","-10.0","6,0222","","","","","370.9",",6","","","10.35","6","17.66","6","3.03","6","",""
"USC00102942","1914","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","448.4","","448.4","6","61","6","34","6","","","1","6","4","6","112","6","16","6","160","6","65","6","-19.4","6,1217,","","","25",",6,0225,","10.2",",6,0607,","40.6","6,0814,+","","","-1.1","6,0929","-3.3","6,1106","-5.6","6,1107","-7.2","6,1115","-9.4","6,1118","-2.8","6,0428","-2.8","6,0428","-4.4","6,0326","-7.8","6,0226","-12.8","6,0206","2883.2","","2883.2","6","191.8",",6","71",",6","11.36","6","19.36","6","3.36","6","",""
"USC00102942","1915","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","409.1","","409.1","6","","","","","","","6","6","2","6","113","6","13","6","174","6","54","6","-18.9","6,1231,","","","64",",6,0430,","","","40.0","6,0810,","","","0.0","6,1006","-2.8","6,1011","-6.1","6,1107","-9.4","6,1110","-9.4","6,1110","0.0","6,0502","-3.3","6,0320","-4.4","6,0319","-6.7","6,0128","-15.0","6,0127","3003.6","","3003.6","6","","","261",",6","11.55","6","19.22","6","3.88","6","",""
"USC00102942","1916","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","321.4","","321.4","6","69","6","42","6","","","15","6","3","6","148","6","28","6","153","6","47","6","-21.1","6,0117,","","","483",",6,0202,","33.0",",6,0202,","40.0","6,0712,","","","-1.1","6,1003","-3.3","6,1004","-5.0","6,1023","-11.1","6,1111","-11.1","6,1111","-1.7","6,0514","-2.2","6,0513","-4.4","6,0511","-13.9","6,0131","-13.9","6,0131","3126.2","","3126.2","6","332.8",",6","1541",",6","10.00","6","17.83","6","2.16","6","",""
"USC00102942","1917","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","486.7","","486.7","6","64","6","41","6","","","13","6","4","6","138","6","14","6","151","6","75","6","-21.1","6,0117,","","","127",",6,0309,","39.6",",6,0923,","42.8","6,0726,","","","-2.2","6,1017","-2.2","6,1017","-5.0","6,1018","-7.8","6,1119","","","0.0","6,0604","-2.2","6,0502","-7.2","6,0331","-7.2","6,0331","-9.4","6,0315","3714.0","","3714.0","6","318.4",",6","721",",6","10.73","6","18.53","6","2.92","6","",""
"USC00102942","1918","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","484.2","","484.2","6","64","6","38","6","","","","","1","6","140","6","14","6","169","6","63","6","-19.4","6,1231,","","","","","19.1",",6,0308,","40.0","6,0729,+","","","-3.3","6,1023","-3.3","6,1023","-5.6","6,1108","-6.7","6,1123","-9.4","6,1125","-2.2","6,0525","-2.2","6,0525","-4.4","6,0405","-6.7","6,0403","-10.0","6,0201","2663.0","","2663.0","6","232.8",",6","","","11.46","6","19.29","6","3.62","6","",""
"USC00102942","1919","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","562.3","","562.3","6","57","6","41","6","","","13","6","8","6","139","6","26","6","168","6","81","6","-25.0","6,1213,","","","152",",6,1205,","14.0",",6,1205,+","42.2","6,0709,","","","-1.1","6,1009","-2.2","6,1019","-6.1","6,1024","-7.2","6,1025","-12.8","6,1127","0.0","6,0506","-2.2","6,0504","-4.4","6,0325","-8.3","6,0203","-8.9","6,0202","2972.1","","2972.1","6","270.4",",6","787",",6","10.83","6","18.73","6","2.92","6","",""
