"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00405100","1949","35.26667","-88.45","164.9","LEAPWOOD, TN US","92","0","86","0","1","","1","0","102",",0,0131,","114",",0,0131,","78.2",",0,0807,","1478.6",",0","114",",0"
"USC00405100","1950","35.26667","-88.45","164.9","LEAPWOOD, TN US","97","0","92","0","4","","2","0","51",",0,1125,+","51",",0,1124,","86.4",",0,0825,","1671.2",",0","76",",0"
"USC00405100","1951","35.26667","-88.45","164.9","LEAPWOOD, TN US","88","0","78","0","","","","","","","","","80.0",",0,0103,","1459.7",",0","",""
"USC00405100","1952","35.26667","-88.45","164.9","LEAPWOOD, TN US","77","0","62","0","","","","","","","","","60.5",",0,0303,","944.2",",0","",""
"USC00405100","1953","35.26667","-88.45","164.9","LEAPWOOD, TN US","72","0","68","0","","","","","","","","","71.1",",0,0211,","1107.5",",0","",""
"USC00405100","1954","35.26667","-88.45","164.9","LEAPWOOD, TN US","66","0","56","0","","","","","","","","","63.5",",0,0216,","967.1",",0","",""
"USC00405100","1955","35.26667","-88.45","164.9","LEAPWOOD, TN US","80","0","72","0","","","","","","","","","55.9",",0,0715,","1133.3",",0","",""
"USC00405100","1956","35.26667","-88.45","164.9","LEAPWOOD, TN US","80","0","75","0","","","","","","","","","71.1",",0,1213,","1093.0",",0","",""
"USC00405100","1957","35.26667","-88.45","164.9","LEAPWOOD, TN US","108","0","96","0","","","","","","","","","100.3",",0,1114,","1692.3",",0","",""
"USC00405100","1958","35.26667","-88.45","164.9","LEAPWOOD, TN US","80","0","72","0","","","","","","","","","86.4",",0,0920,","1064.2",",0","",""
"USC00405100","1959","35.26667","-88.45","164.9","LEAPWOOD, TN US","93","0","84","0","","","","","","","","","108.0",",0,1008,","1450.6",",0","",""
"USC00405100","1960","35.26667","-88.45","164.9","LEAPWOOD, TN US","82","0","73","0","","","","","","","","","36.8",",0,1116,","1026.4",",0","",""
"USC00405100","1961","35.26667","-88.45","164.9","LEAPWOOD, TN US","97","0","89","0","","","","","","","","","64.8",",0,0308,","1434.5",",0","",""
