"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047813","1993","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","45","0","35","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","78.0",",0,0116,","","","","","","","","","","","","","","","660.7",",0","0",",0","","","","","",""
"USC00047813","1994","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","40","0","21","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","29.2",",0,0207,","","","","","","","","","","","","","","","245.9",",0","0",",0","","","","","",""
"USC00047813","1995","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","43","0","27","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","63.5",",0,0105,","","","","","","","","","","","","","","","496.0",",0","0",",0","","","","","",""
"USC00047813","1996","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","315.2",",0","0",",0","","","","","",""
"USC00047813","1997","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","29","0","16","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","46.0",",0,0926,","","","","","","","","","","","","","","","237.1",",0","0",",0","","","","","",""
"USC00047813","1999","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","22","0","17","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","24.6",",0,0708,","","","","","","","","","","","1151.5","","1151.5","0","154.5",",0","0",",0","","","","","",""
"USC00047813","2000","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","894.4","","894.4","0","37","0","22","0","0","","0","0","0","0","20","0","0","0","261","0","109","0","-2.2","0,1217,","0",",0,1231,+","0",",0,1231,+","27.4",",0,0221,","42.2","0,0916,+","0.0","0,1112","-2.2","0,1217","0.0","0,0306","","","","","","","220.4",",0","0",",0","18.33","0","27.37","0","9.28","0"
"USC00047813","2001","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","36","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","22.6",",0,0110,","","","","","","","","","","","","","","","237.1",",0","0",",0","","","","","",""
"USC00047813","2003","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","302.5",",0","0",",0","","","","","",""
"USC00047813","2004","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","26","0","18","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","48.3",",0,1229,","","","","","","","","","","","","","","","323.9",",0","0",",0","","","","","",""
"USC00047813","2007","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","20","0","15","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","73.7",",0,1201,","","","","","","","","","","","","","","","177.6",",0","0",",0","","","","","",""
"USC00047813","2008","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00047813","2009","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1052.4","","1052.4","0","27","0","17","0","0","","0","0","0","0","9","0","0","0","267","0","120","0","-2.2","0,0105,","0",",0,1231,+","0",",0,1231,+","36.1",",0,1207,","43.3","0,0719,+","-0.6","0,1223","","","-0.6","0,0211","-2.2","0,0105","","","","","200.2",",0","0",",0","18.59","0","27.14","0","10.04","0"
"USC00047813","2010","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00047813","2011","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","939.4","","939.4","7","40","7","23","7","","","","","0","7","21","7","0","7","255","7","106","7","-2.2","7,1223,+","","","","","22.6",",7,0226,","42.8","7,0826,","-2.2","7,1204","-2.2","7,1204","-0.6","7,0228","","","1114.5","","1114.5","7","244.2",",7","","","17.82","7","25.95","7","9.69","7"
"USC00047813","2012","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1226.2","","1226.2","7","","","","","","","","","0","7","9","7","0","7","288","7","131","7","-2.2","7,1221,","","","","","","","43.3","7,0809,","0.0","7,1220","-2.2","7,1221","0.0","7,0119","","","948.0","","948.0","7","","","","","19.37","7","27.98","7","10.77","7"
"USC00047813","2013","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1111.2","","1111.2","7","26","7","16","7","","","","","0","7","19","7","0","7","288","7","131","7","-3.9","7,0113,","","","","","22.6",",7,0308,","43.3","7,0629,","-0.6","7,1209","-2.8","7,1210","0.0","7,0226","-3.3","7,0115","855.6","","855.6","7","153.0",",7","","","18.88","7","27.44","7","10.32","7"
"USC00047813","2014","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1180.1","","1180.1","7","26","7","16","7","","","","","0","7","5","7","0","7","306","7","134","7","-1.7","7,1229,+","","","","","73.4",",7,1204,","43.9","7,0724,","-1.7","7,1226","","","0.0","7,0202","","","657.1","","657.1","7","258.5",",7","","","19.88","7","28.51","7","11.25","7"
"USC00047813","2015","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1149.3","","1149.3","7","41","7","17","7","","","","","0","7","13","7","0","7","294","7","106","7","-3.3","7,0101,","","","","","32.8",",7,0719,","42.2","7,0816,","-1.7","7,1215","-2.2","7,1216","-0.6","7,0104","-2.8","7,0102","645.4","","645.4","7","186.2",",7","","","19.39","7","27.44","7","11.34","7"
"USC00047813","2016","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1070.3","","1070.3","7","37","7","22","7","","","","","0","7","4","7","0","7","274","7","101","7","-1.1","7,0101,","","","","","35.6",",7,0107,","45.0","7,0620,","-0.6","7,1218","","","-0.6","7,0202","","","842.1","","842.1","7","260.3",",7","","","19.28","7","26.88","7","11.67","7"
"USC00047813","2017","33.7869","-116.9583","475.5","SAN JACINTO RANGER STATION, CA US","1249.8","","1249.8","7","31","7","20","7","","","","","0","7","1","7","0","7","290","7","124","7","-1.7","7,1222,","","","","","31.0",",7,0120,","44.4","7,0707,","-1.7","7,1222","","","","","","","790.6","","790.6","7","292.0",",7","","","19.81","7","27.53","7","12.08","7"
