"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00003761","2007","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","461.5","","461.5","R","123","R","77","R","0","R","110","R","25","R","160","R","6","R","-15.1","R,0308,","82.6",",R,0415,","33.8","R,0808,","-0.8","R,1029","-3.5","R,1108","-7.0","R,1124","-7.0","R,1124","-11.7","R,1206","-1.6","R,0414","-4.5","R,0411","-4.5","R,0411","-10.0","R,0309","-10.0","R,0309","2890.1","","2890.1","R","1125.9",",R","11.27","R","16.65","R","5.88","R"
"USW00003761","2008","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","385.9","","385.9","R","120","R","72","R","0","R","114","R","15","R","148","R","7","R","-12.9","R,0211,","79.5",",R,0906,","35.3","R,0607,","-0.4","R,1019","-2.2","R,1111","-4.7","R,1119","-7.6","R,1124","-11.0","R,1222","-1.3","R,0416","-4.6","R,0403","-4.6","R,0403","-11.0","R,0229","-11.0","R,0229","2888.9","","2888.9","R","1131.1",",R","11.16","R","16.59","R","5.73","R"
"USW00003761","2009","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","330.4","","330.4","R","139","R","95","R","1","R","101","R","27","R","135","R","0","R","-18.4","R,0117,","67.3",",R,0911,","32.0","R,0810,","-0.6","R,1104","-3.0","R,1106","-4.5","R,1107","-7.0","R,1211","-9.2","R,1225","-0.6","R,0424","-3.0","R,0413","-6.3","R,0325","-11.6","R,0305","-11.6","R,0305","3040.5","","3040.5","R","1331.5",",R","10.86","R","15.79","R","5.94","R"
"USW00003761","2010","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","564.2","","564.2","R","105","R","65","R","0","R","109","R","27","R","160","R","16","R","-11.5","R,0131,","121.8",",R,0930,","36.7","R,0706,","-0.1","R,1031","-3.2","R,1102","-5.9","R,1129","-9.6","R,1209","-9.6","R,1209","-0.3","R,0511","-2.9","R,0327","-4.5","R,0226","-7.4","R,0215","-9.1","R,0213","2886.8","","2886.8","R","1144.2",",R","11.66","R","16.87","R","6.45","R"
"USW00003761","2011","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","528.8","","528.8","R","121","R","78","R","1","R","101","R","20","R","149","R","15","R","-19.2","R,0124,","116.2",",R,0827,","37.8","R,0722,","-1.7","R,1030","-3.3","R,1031","-6.5","R,1211","-7.4","R,1212","","","-4.8","R,0330","-4.8","R,0330","-4.8","R,0330","-7.4","R,0303","-9.5","R,0224","3071.6","","3071.6","R","1582.6",",R","11.89","R","17.06","R","6.71","R"
"USW00003761","2012","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","494.1","","494.1","R","112","R","79","R","0","R","101","R","7","R","149","R","12","R","-11.4","R,0104,","104.8",",R,1029,","36.1","R,0707,","-1.8","R,1013","-4.6","R,1106","-4.6","R,1106","","","","","-0.2","R,0430","-3.8","R,0311","-5.6","R,0306","-8.8","R,0212","-9.3","R,0119","2510.2","","2510.2","R","1015.9",",R","12.41","R","17.73","R","7.10","R"
"USW00003761","2013","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","444.2","","444.2","R","119","R","73","R","0","R","113","R","18","R","141","R","2","R","-14.2","R,0126,","84.4",",R,0607,","33.5","R,0718,","-2.2","R,1026","-2.2","R,1026","-4.9","R,1112","-8.9","R,1125","-8.9","R,1125","-0.2","R,0514","-5.4","R,0404","-5.4","R,0404","-7.7","R,0218","-9.2","R,0210","2992.5","","2992.5","R","1338.3",",R","11.10","R","16.13","R","6.06","R"
"USW00003761","2014","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","","","","","129","R","79","R","","","","","","","","","","","","","125.3",",R,0430,","","","","","","","","","","","","","","","","","","","","","","","3293.0","","3293.0","R","1174.9",",R","","","","","",""
"USW00003761","2015","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","472.9","","472.9","R","116","R","76","R","5","R","106","R","27","R","155","R","1","R","-19.1","R,0221,","43.2",",R,0420,","32.3","R,0909,","-0.8","R,1018","-2.8","R,1019","-4.7","R,1123","","","","","-2.3","R,0425","-2.3","R,0425","-5.1","R,0329","-6.7","R,0325","-18.5","R,0307","","","","","1168.3",",R","11.46","R","16.79","R","6.12","R"
"USW00003761","2016","39.8593","-75.7861","121.9","AVONDALE 2 N, PA US","557.2","","557.2","R","118","R","69","R","0","R","107","R","16","R","150","R","11","R","-16.5","R,0212,","69.8",",R,0123,","34.0","R,0910,","-0.6","R,1025","-2.5","R,1026","-4.6","R,1128","-9.8","R,1215","-9.8","R,1215","-0.9","R,0415","-2.8","R,0410","-6.3","R,0406","-9.1","R,0219","-9.1","R,0219","2654.8","","2654.8","R","961.5",",R","11.99","R","17.48","R","6.51","R"
