"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSCR0002","2007","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","127","N","76","N","5","N","114",",N,0121,","134.1",",N,0611,","1484.8",",N","381",",N"
"US1KSCR0002","2008","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","114","N","80","N","3","N","38",",N,1216,+","93.7",",N,0508,","1479.9",",N","101",",N"
"US1KSCR0002","2009","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","107","N","76","N","","","","","126.7",",N,0721,","1534.5",",N","",""
"US1KSCR0002","2010","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","95","N","72","N","","","","","102.9",",N,0902,","1072.6",",N","",""
"US1KSCR0002","2011","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","89","N","64","N","","","","","69.6",",N,0918,","1043.5",",N","",""
"US1KSCR0002","2012","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","79","N","47","N","","","","","84.3",",N,0320,","1073.3",",N","",""
"US1KSCR0002","2013","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","99","N","73","N","","","","","228.3",",N,0730,","1459.4",",N","",""
"US1KSCR0002","2014","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","82","N","56","N","","","","","71.4",",N,0902,","865.7",",N","",""
"US1KSCR0002","2015","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","100","N","77","N","","","","","76.5",",N,1227,","1461.6",",N","",""
"US1KSCR0002","2016","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","79","N","57","N","","","","","85.1",",N,0704,","1174.2",",N","",""
"US1KSCR0002","2017","37.3504","-94.8209","285.9","CHEROKEE 0.3 N, KS US","86","N","66","N","","","","","99.1",",N,0430,","1321.5",",N","",""
