"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMBR0046","2006","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","78","N","43","N","7","N","318",",N,1230,","71.4",",N,0706,","569.7",",N","1005",",N"
"US1NMBR0046","2007","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","84","N","33","N","9","N","191",",N,0214,","22.1",",N,0324,","335.2",",N","723",",N"
"US1NMBR0046","2008","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","77","N","44","N","7","N","102",",N,1216,+","36.3",",N,1005,","404.5",",N","417",",N"
"US1NMBR0046","2009","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","84","N","40","N","","","","","25.4",",N,1021,","319.9",",N","",""
"US1NMBR0046","2010","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","74","N","37","N","","","","","38.1",",N,1217,","413.3",",N","",""
"US1NMBR0046","2011","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","67","N","30","N","","","","","26.9",",N,0704,","293.9",",N","",""
"US1NMBR0046","2012","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","63","N","25","N","","","","","22.4",",N,0913,","229.5",",N","",""
"US1NMBR0046","2013","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","78","N","32","N","","","","","34.8",",N,0915,","347.3",",N","",""
"US1NMBR0046","2014","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","78","N","42","N","","","","","46.5",",N,0802,","421.6",",N","",""
"US1NMBR0046","2015","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","95","N","53","N","","","","","35.8",",N,0707,","507.9",",N","",""
"US1NMBR0046","2016","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","88","N","32","N","","","","","23.9",",N,0907,","323.7",",N","",""
"US1NMBR0046","2017","35.0761","-106.3846","1941.9","TIJERAS 1.0 SSW, NM US","78","N","39","N","","","","","28.7",",N,0426,","369.3",",N","",""
