"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00033074","1949","33.91667","-93.13333","67.1","GURDON, AR US","108","0","81","0","1","","1","0","102",",0,0130,","127",",0,0130,","93.5",",0,1005,","1574.1",",0","127",",0"
"USC00033074","1950","33.91667","-93.13333","67.1","GURDON, AR US","121","0","74","0","2","","2","0","25",",0,1206,+","25",",0,1206,+","82.8",",0,0916,","1554.4",",0","63",",0"
"USC00033074","1951","33.91667","-93.13333","67.1","GURDON, AR US","111","0","82","0","8","","2","0","127",",0,0201,","89",",0,0201,","79.8",",0,0913,","1466.5",",0","117",",0"
"USC00033074","1952","33.91667","-93.13333","67.1","GURDON, AR US","71","0","56","0","0","","0","0","0","T,0,1129,","13",",0,1129,","60.7",",0,1125,","1079.2",",0","13",",0"
"USC00033074","1953","33.91667","-93.13333","67.1","GURDON, AR US","87","0","65","0","0","","0","0","0",",0,1231,+","0","T,0,1215,+","86.1",",0,0512,","1152.4",",0","0","T,0"
"USC00033074","1954","33.91667","-93.13333","67.1","GURDON, AR US","77","0","57","0","0","","0","0","0","T,0,0122,+","5",",0,0111,","92.5",",0,1001,","994.5",",0","5",",0"
"USC00033074","1955","33.91667","-93.13333","67.1","GURDON, AR US","91","0","62","0","0","","0","0","0","T,0,0222,+","0","T,0,0222,+","79.8",",0,0321,","1011.4",",0","0","T,0"
"USC00033074","1956","33.91667","-93.13333","67.1","GURDON, AR US","83","0","53","0","0","","0","0","0","T,0,0120,+","5",",0,0119,","47.5",",0,1103,","885.5",",0","5",",0"
"USC00033074","1957","33.91667","-93.13333","67.1","GURDON, AR US","125","0","93","0","0","","0","0","0","T,0,1123,","0","T,0,1123,","145.5",",0,0404,","1997.8",",0","0","T,0"
"USC00033074","1958","33.91667","-93.13333","67.1","GURDON, AR US","101","0","64","0","3","","2","0","25",",0,1214,+","36",",0,1213,+","118.6",",0,0626,","1350.3",",0","72",",0"
"USC00033074","1959","33.91667","-93.13333","67.1","GURDON, AR US","98","0","75","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","93.0",",0,1216,","1352.5",",0","0",",0"
"USC00033074","1960","33.91667","-93.13333","67.1","GURDON, AR US","95","0","81","0","6","","5","0","102",",0,0225,","104",",0,0225,","69.3",",0,0821,","1338.4",",0","322",",0"
"USC00033074","1961","33.91667","-93.13333","67.1","GURDON, AR US","113","0","87","0","1","","1","0","76",",0,0101,","76",",0,0101,","81.5",",0,0913,","1525.7",",0","76",",0"
"USC00033074","1962","33.91667","-93.13333","67.1","GURDON, AR US","109","0","82","0","5","","2","0","178",",0,0110,","127",",0,0110,","63.0",",0,0223,","1293.4",",0","204",",0"
"USC00033074","1963","33.91667","-93.13333","67.1","GURDON, AR US","89","0","57","0","5","","2","0","203",",0,1223,","152",",0,1223,","74.2",",0,0728,","1025.4",",0","211",",0"
"USC00033074","1964","33.91667","-93.13333","67.1","GURDON, AR US","92","0","54","0","0","","0","0","0",",0,1231,+","0","T,0,1219,+","152.7",",0,0917,","1066.2",",0","0","T,0"
"USC00033074","1965","33.91667","-93.13333","67.1","GURDON, AR US","83","0","58","0","1","","1","0","76",",0,0225,","89",",0,0225,","69.6",",0,0922,","1218.3",",0","89",",0"
"USC00033074","1966","33.91667","-93.13333","67.1","GURDON, AR US","91","0","60","0","9","","6","0","152",",0,0130,+","157",",0,0129,","140.2",",0,0501,","1424.9",",0","464",",0"
"USC00033074","1967","33.91667","-93.13333","67.1","GURDON, AR US","99","0","70","0","1","","1","0","76",",0,1228,","76",",0,1228,","118.4",",0,0426,","1161.8",",0","76",",0"
"USC00033074","1968","33.91667","-93.13333","67.1","GURDON, AR US","105","0","78","0","1","","2","0","25",",0,0213,","25",",0,0222,+","101.3",",0,0517,","1540.8",",0","50",",0"
"USC00033074","1969","33.91667","-93.13333","67.1","GURDON, AR US","94","0","65","0","0","","0","0","0",",0,1231,+","0","T,0,0304,+","79.8",",0,0130,","1255.0",",0","0","T,0"
"USC00033074","1970","33.91667","-93.13333","67.1","GURDON, AR US","100","0","70","0","1","","1","0","25",",0,0106,","25",",0,0106,","105.7",",0,0530,","1226.1",",0","25",",0"
"USC00033074","1971","33.91667","-93.13333","67.1","GURDON, AR US","100","0","66","0","1","","1","0","25",",0,0208,","28",",0,0208,","94.5",",0,0724,","1089.7",",0","28",",0"
"USC00033074","1972","33.91667","-93.13333","67.1","GURDON, AR US","106","0","71","0","1","","0","0","25",",0,1211,","13",",0,1211,","152.9",",0,1107,","1241.7",",0","13",",0"
"USC00033074","1973","33.91667","-93.13333","67.1","GURDON, AR US","118","0","91","0","0","","0","0","0","T,0,1220,+","13",",0,0108,","220.2",",0,0420,","2032.6",",0","23",",0"
"USC00033074","1974","33.91667","-93.13333","67.1","GURDON, AR US","108","0","82","0","0","","0","0","0","T,0,0106,+","0","T,0,0325,+","89.2",",0,0422,","1732.1",",0","0","T,0"
"USC00033074","1975","33.91667","-93.13333","67.1","GURDON, AR US","104","0","74","0","2","","1","0","76",",0,0112,","86",",0,0112,","94.2",",0,0818,","1289.6",",0","86",",0"
"USC00033074","1976","33.91667","-93.13333","67.1","GURDON, AR US","95","0","67","0","1","","0","0","25",",0,1114,","13",",0,1114,","56.1",",0,0904,","1218.0",",0","13",",0"
"USC00033074","1977","33.91667","-93.13333","67.1","GURDON, AR US","97","0","56","0","0","","1","0","0","T,0,0118,+","38",",0,0131,","70.1",",0,0929,","1127.5",",0","38",",0"
"USC00033074","1978","33.91667","-93.13333","67.1","GURDON, AR US","87","0","60","0","11","","6","0","76",",0,0120,+","74",",0,0117,+","93.2",",0,1208,","1087.7",",0","346",",0"
"USC00033074","1979","33.91667","-93.13333","67.1","GURDON, AR US","107","0","83","0","4","","2","0","76",",0,0207,","81",",0,0207,","132.8",",0,0504,","1579.7",",0","136",",0"
"USC00033074","1980","33.91667","-93.13333","67.1","GURDON, AR US","78","0","55","0","3","","2","0","102",",0,0210,","99",",0,0210,","122.7",",0,0928,","1328.6",",0","137",",0"
"USC00033074","1981","33.91667","-93.13333","67.1","GURDON, AR US","97","0","65","0","0","","0","0","0","T,0,0120,","8",",0,0120,","59.7",",0,0730,","1019.9",",0","8",",0"
"USC00033074","1982","33.91667","-93.13333","67.1","GURDON, AR US","102","0","76","0","4","","2","0","76",",0,0114,+","86",",0,0113,","87.1",",0,0616,","1396.5",",0","122",",0"
"USC00033074","1985","33.91667","-93.13333","67.1","GURDON, AR US","91","0","73","0","9","","2","0","152",",0,0202,","84",",0,0202,","134.9",",0,0423,","1306.8",",0","163",",0"
