"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048655","1974","33.7155","-117.19","432.8","SUN CITY, CA US","866.6","","866.6","0","28","0","17","0","0","","0","0","0","0","55","0","0","0","252","0","117","0","-5.0","0,1224,","0",",0,1231,+","0",",0,1231,+","29.7",",0,1204,+","42.2","0,0628,","-1.7","0,1123","-2.8","0,1210","-5.0","0,1224","-0.6","0,0305","-3.3","0,0221","-4.4","0,0207","","","","","1197.5","","1197.5","0","271.7",",0","0",",0","17.21","0","26.65","0","7.77","0"
"USC00048655","1975","33.7155","-117.19","432.8","SUN CITY, CA US","679.7","","679.7","0","34","0","15","0","0","","0","0","0","0","72","0","0","0","256","0","114","0","-6.1","0,1217,","0",",0,1231,+","0",",0,1231,+","43.2",",0,0306,","42.8","0,0808,+","-1.1","0,1024","-2.2","0,1110","-4.4","0,1111","-1.1","0,0407","-2.2","0,0222","-5.0","0,0202","","","","","1400.9","","1400.9","0","229.7",",0","0",",0","16.05","0","26.32","0","5.78","0"
"USC00048655","1976","33.7155","-117.19","432.8","SUN CITY, CA US","744.9","","744.9","0","37","0","20","0","0","","0","0","0","0","66","0","0","0","288","0","101","0","-10.0","0,0102,","0",",0,1231,+","0","T,0,0303,","44.7",",0,0209,","42.8","0,0830,+","-2.2","0,1128","-2.2","0,1128","","","0.0","0,0418","-2.8","0,0314","-4.4","0,0113","-7.8","0,0103","-10.0","0,0102","1395.7","","1395.7","0","277.7",",0","0","T,0","17.02","0","26.94","0","7.10","0"
"USC00048655","1977","33.7155","-117.19","432.8","SUN CITY, CA US","866.9","","866.9","0","27","0","19","0","0","","0","0","0","0","32","0","0","0","276","0","113","0","-2.8","0,0315,","0",",0,1231,+","0",",0,1231,+","36.8",",0,0509,","42.2","0,0727,+","-1.1","0,1115","","","","","-0.6","0,0331","-2.8","0,0315","","","","","","","1091.2","","1091.2","0","270.5",",0","0",",0","17.93","0","27.55","0","8.32","0"
"USC00048655","1979","33.7155","-117.19","432.8","SUN CITY, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1248.4","","1248.4","","","","","","","","","","",""
"USC00048655","1981","33.7155","-117.19","432.8","SUN CITY, CA US","","","","","24","0","14","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","34.3",",0,0209,","","","","","","","","","","","","","","","","","","","","","","","185.7",",0","0",",0","","","","","",""
"USC00048655","1982","33.7155","-117.19","432.8","SUN CITY, CA US","","","","","49","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","59.4",",0,0318,","","","","","","","","","","","","","","","","","","","1236.0","","1236.0","0","386.0",",0","0",",0","","","","","",""
"USC00048655","1983","33.7155","-117.19","432.8","SUN CITY, CA US","","","","","63","0","46","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","70.6",",0,0303,","","","","","","","","","","","","","","","","","","","","","","","622.1",",0","0",",0","","","","","",""
"USC00048655","1984","33.7155","-117.19","432.8","SUN CITY, CA US","","","","","33","0","14","0","0","","0","0","0","0","21","0","","","","","","","-4.4","0,0219,","0",",0,1231,+","0",",0,1231,+","38.1",",0,1219,","","","-2.8","0,1217","-2.8","0,1217","","","-0.6","0,0306","-4.4","0,0219","-4.4","0,0219","","","","","","","","","191.0",",0","0",",0","","","","","9.68","0"
"USC00048655","1987","33.7155","-117.19","432.8","SUN CITY, CA US","","","","","20","0","13","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","31.0",",0,1217,","","","","","","","","","","","","","","","","","","","","","","","168.1",",0","0",",0","","","","","",""
