"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RQC00669521","1958","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","","","","","149","0","126","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","96.5",",0,0111,","","","0.0","","0.0","0","2302.8",",0","0",",0","","","","","",""
"RQC00669521","1970","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","","","","","150","0","132","0","0","","0","0","0","0","0","0","","","","","","","13.9","0,0218,","0",",0,1231,+","0",",0,1231,+","241.3",",0,0617,","","","","","","","3092.2",",0","0",",0","","","","","20.14","0"
"RQC00669521","1975","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","2476.7","","2476.7","0","175","0","131","0","0","","0","0","0","0","0","0","0","0","364","0","70","0","13.9","0,0306,","0",",0,1231,+","0",",0,1231,+","92.7",",0,0917,","35.6","0,0914,","","","","","1879.7",",0","0",",0","25.15","0","30.37","0","19.92","0"
"RQC00669521","1976","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","2392.4","","2392.4","0","176","0","116","0","0","","0","0","0","0","0","0","0","0","363","0","38","0","14.4","0,1231,","0",",0,1231,+","0",",0,1231,+","86.1",",0,1015,","33.9","0,0927,+","0.0","","0.0","0","1346.9",",0","0",",0","24.93","0","29.90","0","19.96","0"
"RQC00669521","1977","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","0.0","0","","","","","","","","","",""
"RQC00669521","1978","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","2684.8","","2684.8","0","178","0","121","0","0","","0","0","0","0","0","0","0","0","365","0","76","0","15.6","0,0216,+","0",",0,1231,+","0",",0,1231,+","68.6",",0,0411,","33.9","0,0910,","","","","","1488.6",",0","0",",0","25.70","0","30.70","0","20.70","0"
"RQC00669521","1980","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","","","","","142","0","106","0","0","","0","0","0","0","0","0","","","","","","","15.6","0,0302,","0",",0,1231,+","0",",0,1231,+","116.6",",0,0519,","","","0.0","","0.0","0","1588.3",",0","0",",0","","","","","20.93","0"
"RQC00669521","1981","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","","","","","158","0","121","0","0","","0","0","0","0","0","0","","","","","","","12.8","0,0423,","0",",0,1231,+","0",",0,1231,+","118.1",",0,1213,","","","","","","","2016.1",",0","0",",0","","","","","20.93","0"
"RQC00669521","1982","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","2520.4","","2520.4","0","144","0","115","0","","","0","0","0","0","0","0","0","0","363","0","58","0","13.9","0,0506,","","","0",",0,1231,+","95.8",",0,0510,","34.4","0,1012,+","0.0","","0.0","0","1533.1",",0","0",",0","25.35","0","30.46","0","20.24","0"
"RQC00669521","1983","18.3283","-66.0163","35.1","TRUJILLO ALTO 2 SSW, PR US","2657.0","","2657.0","0","131","0","86","0","0","","0","0","0","0","0","0","0","0","363","0","102","0","13.3","0,0420,","0",",0,1231,+","0",",0,1231,+","96.5",",0,0421,","36.7","0,0617,","0.0","","0.0","0","1533.7",",0","0",",0","25.77","0","30.96","0","20.58","0"
