"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00367186","1971","41.589","-75.3303","374.9","PROMPTON DAM, PA US","","","","","111","6","73","6","","","","","","","","","","","","","","","","","63.2",",6,0828,","","","","","","","","","","","","","","","","","","","","","","","1062.0",",6","","","","","","","",""
"USC00367186","1975","41.589","-75.3303","374.9","PROMPTON DAM, PA US","","","","","113","6","83","6","","","","","","","","","","","","","","","","","89.4",",6,1020,","","","","","","","","","","","","","","","","","","","","","","","1178.9",",6","","","","","","","",""
"USC00367186","2009","41.589","-75.3303","374.9","PROMPTON DAM, PA US","","","","","148","H","84","H","","","","","","","","","","","","","","","","","62.7",",H,0730,","","","","","","","","","","","","","","","","","","","","","","","1214.1",",H","","","","","","","",""
"USC00367186","2010","41.589","-75.3303","374.9","PROMPTON DAM, PA US","","","","","","","","","16","0","","","","","","","","","","","","","381",",0,0226,","","","","","","","","","","","","","","","","","","","","","","","","","","","1216",",0","","","","","",""
"USC00367186","2011","41.589","-75.3303","374.9","PROMPTON DAM, PA US","265.8","","265.8","7","","","","","","","11","7","144","7","46","7","127","7","6","7","-27.2","7,0124,","","","","","34.4","7,0723,+","-1.7","7,1028","-2.2","7,1029","-5.0","7,1031","-9.4","7,1211","-9.4","7,1211","-2.2","7,0423","-2.2","7,0423","-5.6","7,0331","-8.3","7,0329","-8.9","7,0327","","","","","8.91","7","14.44","7","3.37","7"
"USC00367186","2014","41.589","-75.3303","374.9","PROMPTON DAM, PA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","976.3",",7","","","","","","","",""
"USC00367186","2016","41.589","-75.3303","374.9","PROMPTON DAM, PA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875.6",",","","","","","","","",""
