"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093846","1949","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","974.8","","974.8","0","136","0","84","0","0","","0","0","0","0","40","0","0","0","218","0","44","0","-5.6","0,0316,","0","T,0,0130,","13",",0,0131,","62.0",",0,0906,","37.8","0,0729,+","-1.1","0,1104","-2.2","0,1106","","","","","","","-0.6","0,0417","-2.2","0,0319","-5.6","0,0316","","","","","","","","","1393.7",",0","13",",0","17.09","0","22.80","0","11.37","0","","","","","","","",""
"USW00093846","1950","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","997.1","","997.1","0","118","0","70","0","0","","0","0","0","0","61","0","2","0","228","0","53","0","-11.1","0,1126,+","0","T,0,1228,","0","T,0,1219,+","68.3",",0,1019,","38.3","0,0627,+","-0.6","0,1106","-3.3","0,1118","-6.7","0,1124","-6.7","0,1124","-11.1","0,1125","0.0","0,0416","-3.3","0,0414","-5.0","0,0227","","","","","1486.8","","1486.8","0","882.2",",0","0","T,0","16.62","0","22.86","0","10.37","0","","","","","","","",""
"USW00093846","1951","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1093.2","","1093.2","0","117","0","79","0","0","","0","0","0","0","61","0","1","0","220","0","77","0","-10.6","0,0203,","0","T,0,0314,+","5",",0,1218,","53.8",",0,1220,","38.9","0,0603,","0.0","0,1103","-2.8","0,1109","-5.0","0,1118","-7.2","0,1120","-9.4","0,1216","0.0","0,0404","-2.2","0,0314","-9.4","0,0208","-9.4","0,0208","-9.4","0,0208","1786.2","","1786.2","0","996.0",",0","5",",0","16.59","0","23.05","0","10.13","0","","","","","","","",""
"USW00093846","1952","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1094.9","","1094.9","0","103","0","69","0","1","","1","0","0","0","46","0","0","0","221","0","79","0","-7.8","0,1216,+","25",",0,0226,","51",",0,0226,","66.8",",0,0807,","42.2","0,0729,","-2.2","0,1021","-2.2","0,1021","-4.4","0,1213","-7.2","0,1215","","","-1.7","0,0317","-3.9","0,0227","-6.1","0,0131","-7.8","0,0130","","","1556.4","","1556.4","0","1038.3",",0","51",",0","16.88","0","23.47","0","10.29","0","","","","","","","",""
"USW00093846","1953","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1083.5","","1083.5","0","112","0","77","0","0","","0","0","0","0","46","0","0","0","221","0","73","0","-11.7","0,1218,","0",",0,1231,+","0","T,0,1225,+","79.2",",0,0430,","38.3","0,0731,+","-2.8","0,1107","-2.8","0,1107","-7.2","0,1217","-7.2","0,1217","-11.7","0,1218","-1.7","0,0421","-5.0","0,0218","-5.0","0,0218","","","","","1615.7","","1615.7","0","1135.4",",0","0","T,0","17.01","0","23.53","0","10.48","0","","","","","","","",""
"USW00093846","1954","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1213.3","","1213.3","0","88","0","57","0","0","","0","0","0","0","71","0","0","0","214","0","103","0","-7.2","0,1207,+","0","T,0,0601,","0","T,0,0703,+","64.8",",0,0116,","41.1","0,0627,","-3.3","0,1031","-3.3","0,1031","-7.2","0,1103","-7.2","0,1103","","","-1.1","0,0322","-2.2","0,0318","-5.0","0,0307","-7.2","0,0113","","","1583.5","","1583.5","0","812.4",",0","0","T,0","16.96","0","23.80","0","10.12","0","","","","","","","",""
"USW00093846","1955","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1036.4","","1036.4","0","114","0","68","0","0","","0","0","0","0","63","0","0","0","233","0","66","0","-10.0","0,0213,+","0","T,0,0124,","0","T,0,1227,+","85.3",",0,0815,","36.7","0,0819,+","-0.6","0,1101","-2.2","0,1104","-7.8","0,1129","-7.8","0,1129","-8.9","0,1217","-1.1","0,0330","-3.3","0,0328","-8.3","0,0327","-8.3","0,0327","-10.0","0,0213","1696.2","","1696.2","0","899.1",",0","0","T,0","16.56","0","22.93","0","10.19","0","","","","","","","",""
"USW00093846","1956","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1023.9","","1023.9","0","110","0","69","0","0","","0","0","0","0","64","0","0","0","220","0","83","0","-7.8","0,0114,","0","T,0,1228,+","0","T,0,1228,+","122.9",",0,0925,","38.9","0,0806,","-0.6","0,1110","-3.3","0,1122","-5.0","0,1123","","","","","0.0","0,0421","-3.9","0,0325","-6.1","0,0117","-7.8","0,0114","","","1737.1","","1737.1","0","1178.0",",0","0","T,0","16.87","0","23.45","0","10.29","0","","","","","","","",""
"USW00093846","1957","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","1046.5","","1046.5","0","127","0","84","0","0","","0","0","0","0","41","0","1","0","211","0","73","0","-11.7","0,1212,","0","T,0,0104,","0","T,0,0308,+","80.3",",0,1117,","38.9","0,0812,+","0.0","0,1027","-2.8","0,1028","-4.4","0,1110","-8.9","0,1211","-8.9","0,1211","-1.1","0,0321","-3.9","0,0310","-5.0","0,0120","-8.9","0,0119","-8.9","0,0119","1396.0","","1396.0","0","1330.9",",0","0","T,0","16.98","0","23.10","0","10.86","0","","","","","","","",""
"USW00093846","1958","34.4977","-82.7097","231.6","ANDERSON FAA AIRPORT, SC US","","","961.0","","961.0","0","103","0","72","0","6","","2","0","0","0","75","0","3","0","207","0","61","0","-16.1","0,0217,","76",",0,0215,","76",",0,0215,","79.2",",0,0812,","36.7","0,0809,+","0.0","0,1111","-2.2","0,1206","-5.0","0,1208","-6.7","0,1211","-8.9","0,1212","0.0","0,0408","-3.9","0,0322","-4.4","0,0223","-6.7","0,0221","-8.9","0,0220","1941.4","","1941.4","0","1086.6",",0","127",",0","15.50","0","21.78","0","9.22","0","","","","","","","",""
