"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014826","1949","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","462.6","","462.6","0","134","0","76","0","37","","8","0","2","0","138","0","48","0","138","0","23","0","-21.7","0,1126,","178",",0,1127,+","183",",0,1124,","55.9",",0,0615,","37.2","0,0701,","-0.6","0,1016","-2.2","0,1025","-5.6","0,1101","-9.4","0,1121","-9.4","0,1121","-1.1","0,0511","-2.8","0,0417","-7.8","0,0320","-7.8","0,0320","-17.2","0,0319","3555.6","","3555.6","0","940.7",",0","779",",0","9.58","0","14.99","0","4.17","0","","","","","","","","","","","","","","","",""
"USW00014826","1950","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","217.7","","217.7","0","143","0","79","0","66","","12","0","4","0","151","0","70","0","127","0","1","0","-21.1","0,0225,","229",",0,0224,","165",",0,1125,","153.4",",0,0910,","33.3","0,0817,","0.0","0,0924","-3.9","0,1026","-6.7","0,1105","-6.7","0,1105","-12.2","0,1123","-2.2","0,0508","-2.2","0,0508","-4.4","0,0415","-6.7","0,0414","-9.4","0,0413","3896.3","","3896.3","0","1137.8",",0","1210",",0","7.74","0","12.95","0","2.53","0","","","","","","","","","","","","","","","",""
"USW00014826","1951","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","227.6","","227.6","0","141","0","72","0","65","","15","0","11","0","153","0","60","0","139","0","5","0","-26.7","0,0130,","356",",0,1226,+","267",",0,1106,","47.0",",0,1023,","32.8","0,0831,+","-2.2","0,0929","-2.2","0,0929","-6.7","0,1102","-6.7","0,1102","-11.1","X,1103","-0.6","0,0513","-3.9","0,0420","-8.9","0,0326","-8.9","0,0326","-8.9","0,0326","3921.1","","3921.1","0","861.8",",0","1538",",0","8.03","0","13.32","0","2.73","0","","","","","","","","","","","","","","","",""
"USW00014826","1952","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","372.9","","372.9","0","124","0","69","0","36","","14","0","0","0","153","0","46","0","130","0","22","0","-16.7","0,0129,","152",",0,0221,","112",",0,0208,","57.9",",0,0720,","35.6","0,0712,+","-1.7","0,1003","-2.2","0,1006","-5.6","0,1018","-6.7","0,1021","-10.0","0,1129","-0.6","0,0503","-2.2","0,0412","-5.6","0,0411","-6.7","0,0316","-10.0","0,0308","3943.5","","3943.5","0","757.2",",0","1024",",0","8.97","0","14.54","0","3.40","0","","","","","","","","","","","","","","","",""
"USW00014826","1953","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","355.8","","355.8","0","125","0","61","0","29","","7","0","1","0","139","0","35","0","148","0","18","0","-18.9","0,1223,","152",",0,1223,","140",",0,1222,","29.0",",0,0729,","36.1","0,0903,+","-1.1","0,1007","-3.3","0,1008","-5.6","0,1105","-7.8","0,1128","-12.8","0,1216","-1.1","0,0428","-3.9","0,0421","-5.0","0,0418","-9.4","0,0309","-9.4","0,0309","3692.6","","3692.6","0","609.7",",0","688",",0","9.59","0","15.24","0","3.94","0","","","","","","","","","","","","","","","",""
"USW00014826","1954","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","305.3","","305.3","0","143","0","70","0","56","","18","0","8","0","158","0","46","0","129","0","13","0","-22.8","0,1221,","203",",0,0303,+","152",",0,0329,","72.4",",0,0216,","35.0","0,0823,","0.0","0,1017","-3.9","0,1031","-5.0","0,1110","-7.2","0,1202","-10.0","0,1203","-0.6","0,0521","-4.4","0,0409","-4.4","0,0409","-9.4","0,0404","-9.4","0,0404","3666.8","","3666.8","0","772.2",",0","1283",",0","8.61","0","14.07","0","3.15","0","","","","","","","","","","","","","","","",""
"USW00014826","1955","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","468.9","","468.9","0","106","0","55","0","27","","10","0","3","0","151","0","62","0","148","0","28","0","-19.4","0,0213,+","152",",0,0216,","104",",0,0216,","25.7",",0,1102,","36.1","0,0821,+","0.0","0,1014","-3.3","0,1022","-4.4","0,1105","-6.7","0,1116","-9.4","0,1120","-0.6","0,0517","-2.2","0,0509","-9.4","0,0328","-9.4","0,0328","-9.4","0,0328","3724.7","","3724.7","0","591.5",",0","688",",0","9.17","0","14.63","0","3.72","0","","","","","","","","","","","","","","","",""
"USW00014826","1956","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","281.4","","281.4","0","150","0","74","0","64","","13","0","6","0","153","0","56","0","119","0","4","0","-20.0","0,0124,","152",",0,0218,","107",",0,0130,","61.5",",0,0804,","33.9","0,0613,","0.0","0,0921","-3.3","0,1010","-6.1","0,1110","-7.8","0,1117","-10.6","0,1122","0.0","0,0524","-2.8","0,0424","-4.4","0,0423","-7.2","0,0326","-14.4","0,0325","4144.9","","4144.9","0","904.1",",0","1061",",0","8.15","0","13.45","0","2.85","0","","","","","","","","","","","","","","","",""
"USW00014826","1957","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","236.7","","236.7","0","124","0","66","0","49","","11","0","7","0","160","0","49","0","123","0","5","0","-20.6","0,0116,","127",",0,0130,+","81",",0,1231,","94.5",",0,0708,","33.3","0,0617,","0.0","0,0926","-2.8","0,0927","-5.0","0,1012","-8.3","0,1125","-9.4","0,1130","-1.1","0,0505","-6.1","0,0415","-6.1","0,0415","-8.3","0,0310","-13.3","0,0304","3853.4","","3853.4","0","903.7",",0","789",",0","8.01","0","13.47","0","2.56","0","","","","","","","","","","","","","","","",""
"USW00014826","1958","42.9666","-83.7494","234.7","FLINT BISHOP INTERNATIONAL AIRPORT, MI US","","","204.5","","204.5","0","108","0","44","0","75","","9","0","22","0","159","0","66","0","124","0","0","0","-23.9","0,0217,+","102",",0,0216,+","86",",0,0121,","64.0",",0,0613,","31.7","0,0830,+","-0.6","0,1005","-2.8","0,1006","-4.4","0,1125","-7.8","0,1126","-10.0","0,1127","0.0","0,0526","-2.2","0,0507","-5.6","0,0409","-7.2","0,0309","-20.0","0,0220","4060.5","","4060.5","0","510.9",",0","774",",0","7.46","0","13.16","0","1.76","0","","","","","","","","","","","","","","","",""
