"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00085076","1959","28.8728","-81.7844","20.7","LISBON, FL US","1793.9","","1793.9","0","137","0","93","0","0","","0","0","0","0","9","0","0","0","315","0","81","0","-2.8","0,0117,+","0",",0,1231,+","0",",0,1231,+","66.0",",0,0412,","35.0","0,0827,+","","","-1.1","0,1130","","","","","","","","","-1.1","0,0119","-2.8","0,0117","","","","","","","","","","","1716.7",",0","0",",0","22.20","0","27.53","0","16.87","0","",""
"USC00085076","1960","28.8728","-81.7844","20.7","LISBON, FL US","1642.6","","1642.6","0","136","0","82","0","0","","0","0","0","0","15","0","0","0","312","0","75","0","-2.8","0,0124,+","0",",0,1231,+","0",",0,1231,+","108.0",",0,0317,","35.0","0,0810,","1440.3","0","-1.1","0,1213","-2.2","0,1222","","","","","","","0.0","0,0220","-2.8","0,0124","","","","","","","500.4","","500.4","0","1523.5",",0","0",",0","21.38","0","27.10","0","15.65","0","25016","0"
"USC00085076","1961","28.8728","-81.7844","20.7","LISBON, FL US","1675.3","","1675.3","0","102","0","66","0","0","","0","0","0","0","4","0","0","0","329","0","91","0","-5.0","0,1230,","0",",0,1231,+","0",",0,1231,+","58.4",",0,0318,","37.2","0,0801,","1533.3","0","-2.2","0,1226","-2.2","0,1226","-5.0","0,1230","","","","","-2.8","0,0122","-2.8","0,0122","","","","","","","446.9","","446.9","0","841.4",",0","0",",0","21.79","0","27.91","0","15.66","0","16990","0"
"USC00085076","1962","28.8728","-81.7844","20.7","LISBON, FL US","1671.9","","1671.9","0","131","0","75","0","0","","0","0","0","0","11","0","0","0","318","0","109","0","-8.9","0,1213,","0",",0,1231,+","0",",0,1231,+","74.9",",0,0728,","37.2","0,0527,","1371.0","0","-1.7","0,1207","-2.2","0,1211","-8.9","0,1213","-8.9","0,1213","-8.9","0,1213","0.0","0,0417","-5.0","0,0113","-5.0","0,0113","","","","","430.4","","430.4","0","981.9",",0","0",",0","21.41","0","27.71","0","15.12","0","13112","0"
"USC00085076","1963","28.8728","-81.7844","20.7","LISBON, FL US","1673.9","","1673.9","0","118","0","78","0","0","","0","0","0","0","12","0","0","0","304","0","94","0","-2.2","0,1219,+","0",",0,1231,+","0",",0,1231,+","71.1",",0,0528,","35.6","0,0808,+","1459.0","0","0.0","0,1115","-2.2","0,1219","","","","","","","-0.6","0,0227","-2.2","0,0125","","","","","","","583.4","","583.4","0","1145.1",",0","0",",0","21.24","0","27.24","0","15.24","0","15721","0"
"USC00085076","1964","28.8728","-81.7844","20.7","LISBON, FL US","1668.1","","1668.1","0","115","0","74","0","0","","0","0","0","0","4","0","0","0","318","0","85","0","-4.4","0,0114,","0",",0,1231,+","0",",0,1231,+","68.8",",0,0910,","37.2","0,0616,","1500.7","0","","","","","","","","","","","0.0","0,0212","-3.3","0,0115","-4.4","0,0114","","","","","589.0","","589.0","0","1281.4",",0","0",",0","21.75","0","27.50","0","15.99","0","16948","0"
"USC00085076","1965","28.8728","-81.7844","20.7","LISBON, FL US","1644.3","","1644.3","0","127","0","83","0","0","","0","0","0","0","6","0","0","0","331","0","87","0","-3.3","0,0118,+","0",",0,1231,+","0",",0,1231,+","83.8",",0,0713,","36.1","0,0828,","1497.5","0","0.0","0,1201","","","","","","","","","-0.6","0,0201","-3.3","0,0118","","","","","","","319.8","","319.8","0","1262.1",",0","0",",0","21.84","0","27.82","0","15.85","0","14769","0"
"USC00085076","1966","28.8728","-81.7844","20.7","LISBON, FL US","1530.1","","1530.1","0","108","0","75","0","0","","0","0","0","0","9","0","0","0","317","0","65","0","-6.7","0,0131,","0",",0,1231,+","0",",0,1231,+","65.3",",0,0920,","35.6","0,0625,","1447.1","0","0.0","0,1104","-3.3","0,1225","","","","","","","-3.3","0,0206","-3.3","0,0206","-6.7","0,0131","-6.7","0,0131","","","449.8","","449.8","0","1285.2",",0","0",",0","21.15","0","26.96","0","15.34","0","14727","0"
"USC00085076","1967","28.8728","-81.7844","20.7","LISBON, FL US","1575.9","","1575.9","0","100","0","66","0","0","","0","0","0","0","4","0","0","0","340","0","75","0","-5.0","0,0226,","0",",0,1231,+","0",",0,1231,+","76.2",",0,0828,","35.0","0,0529,+","1541.4","0","-1.1","0,1224","","","","","","","","","0.0","0,0227","-5.0","0,0226","-5.0","0,0226","","","","","386.3","","386.3","0","1033.0",",0","0",",0","21.76","0","28.08","0","15.44","0","12684","0"
"USC00085076","1968","28.8728","-81.7844","20.7","LISBON, FL US","1568.5","","1568.5","0","106","0","71","0","0","","0","0","0","0","15","0","0","0","303","0","91","0","-3.3","0,1217,+","0",",0,1231,+","0",",0,1231,+","91.9",",0,0513,","36.1","0,0904,","1483.3","0","0.0","0,1209","-3.3","0,1216","","","","","","","0.0","0,0306","-2.2","0,0126","","","","","","","494.1","","494.1","0","1313.0",",0","0",",0","20.91","0","27.30","0","14.50","0","13222","0"
