"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041967","1992","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","602.8","","602.8","0","51","0","39","0","0","","0","0","0","0","3","0","0","0","221","0","41","0","-0.6","0,1219,+","0",",0,1231,+","0",",0,1231,+","40.9",",0,0212,","37.8","0,0811,+","0.0","0,1218","","","-0.6","0,0113","","","","","","","417.8",",0","0",",0","17.01","0","23.22","0","10.81","0"
"USC00041967","1993","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","555.6","","555.6","0","65","0","45","0","0","","0","0","0","0","8","0","0","0","203","0","52","0","-2.2","0,0104,","0",",0,1231,+","0",",0,1231,+","51.8",",0,0113,","40.6","0,0802,+","0.0","0,1223","","","-1.1","0,0111","-2.2","0,0104","1181.0","","1181.0","0","461.2",",0","0",",0","16.51","0","22.81","0","10.21","0"
"USC00041967","1994","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","58","0","37","0","0","","0","0","0","0","5","0","","","","","","","-0.6","0,1210,+","0",",0,1231,+","0",",0,1231,+","63.0",",0,1106,","","","0.0","0,1119","","","","","","","","","","","404.4",",0","0",",0","","","","","9.53","0"
"USC00041967","1995","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","551.0","","551.0","0","73","0","49","0","0","","0","0","0","0","0","0","0","0","207","0","41","0","1.7","0,0215,","0",",0,1231,+","0",",0,1231,+","71.1",",0,0110,","40.6","0,0625,","","","","","","","","","1239.8","","1239.8","0","676.5",",0","0",",0","17.10","0","23.08","0","11.13","0"
"USC00041967","1996","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","637.6","","637.6","0","69","0","50","0","0","","0","0","0","0","0","0","0","0","212","0","66","0","1.1","0,0226,","0",",0,1231,+","0",",0,1231,+","38.1",",0,0204,","38.3","0,0814,+","","","","","","","","","908.9","","908.9","0","643.5",",0","0",",0","17.34","0","23.80","0","10.88","0"
"USC00041967","1997","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","665.1","","665.1","0","47","0","28","0","0","","0","0","0","0","7","0","0","0","227","0","40","0","-1.7","0,1227,+","0",",0,1231,+","0",",0,1231,+","53.3",",0,1126,","38.9","0,0805,","-0.6","0,1212","","","-1.7","0,0114","","","996.9","","996.9","0","455.6",",0","0",",0","17.27","0","23.56","0","10.99","0"
"USC00041967","1998","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1251.6","","1251.6","","","","","","","","","","",""
"USC00041967","1999","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","52","0","35","0","0","","0","0","0","0","2","0","","","","","","","0.0","0,0124,+","0",",0,1231,+","0",",0,1231,+","31.8",",0,0209,","","","","","","","0.0","0,0124","","","","","","","338.3",",0","0",",0","","","","","9.64","0"
"USC00041967","2001","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","55","0","42","0","0","","0","0","0","0","1","0","","","","","","","0.0","0,0118,","0",",0,1231,+","0",",0,1231,+","44.5",",0,1202,","","","","","","","0.0","0,0118","","","","","","","479.7",",0","0",",0","","","","","10.20","0"
"USC00041967","2002","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","43","0","37","0","0","","0","0","0","0","5","0","","","","","","","-1.1","0,0131,+","0",",0,1231,+","0",",0,1231,+","38.1",",0,1108,","","","","","","","-1.1","0,0131","","","","","","","354.4",",0","0",",0","","","","","9.62","0"
"USC00041967","2003","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","598.9","","598.9","0","53","0","41","0","0","","0","0","0","0","4","0","0","0","183","0","54","0","0.0","0,1229,+","0",",0,1231,+","0",",0,1231,+","27.9",",0,0413,","40.0","0,0627,","0.0","0,1227","","","0.0","0,0209","","","1126.3","","1126.3","0","369.4",",0","0",",0","16.71","0","23.05","0","10.38","0"
"USC00041967","2004","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","49","0","28","0","0","","0","0","0","0","5","0","","","","","","","-0.6","0,1204,+","0",",0,1231,+","0",",0,1231,+","48.3",",0,0101,","","","-0.6","0,1130","","","-0.6","0,0105","","","1053.2","","1053.2","0","445.1",",0","0",",0","","","","","10.57","0"
"USC00041967","2005","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","461.2","","461.2","0","66","0","52","0","0","","0","0","0","0","0","0","0","0","210","0","41","0","0.6","0,1204,","0",",0,1231,+","0",",0,1231,+","100.3",",0,1231,","38.9","0,0724,","","","","","","","","","","","","","649.9",",0","0",",0","16.66","0","22.87","0","10.44","0"
"USC00041967","2006","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","70","0","53","0","0","","0","0","0","0","5","0","","","","","","","-1.7","0,1220,+","0",",0,1231,+","0",",0,1231,+","27.9",",0,0306,","","","-1.1","0,1218","","","","","","","","","","","471.8",",0","0",",0","","","","","10.06","0"
"USC00041967","2007","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","40","0","30","0","0","","0","0","0","0","12","0","","","","","","","-3.3","0,0115,+","0",",0,1231,+","0",",0,1231,+","26.7",",0,1207,","","","-0.6","0,1222","","","0.0","0,0124","-2.2","0,0116","","","","","268.6",",0","0",",0","","","","","9.73","0"
"USC00041967","2008","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","44","0","31","0","0","","0","0","0","0","1","0","","","","","","","0.0","0,1220,","0",",0,1231,+","0",",0,1231,+","82.3",",0,0104,","","","0.0","0,1220","","","","","","","","","","","384.9",",0","0",",0","","","","","9.88","0"
"USC00041967","2009","37.9833","-122.0692","12.2","CONCORD WASTEWATER PLANT, CA US","","","","","52","0","37","0","0","","0","0","0","0","8","0","","","","","","","-2.2","0,1210,+","0",",0,1231,+","0",",0,1231,+","50.8",",0,1013,","","","-1.1","0,1208","-2.2","0,1209","0.0","0,0118","","","","","","","478.1",",0","0",",0","","","","","9.60","0"
