"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00013524","1949","31.83333","-86.63333","128.0","GREENVILLE 2, AL US","0","","0","0","0",",0,1231,+","0",",0,1231,+","0",",0"
