"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00143997","1894","39.6611","-98.3483","468.5","IONIA, KS US","712.0","","712.0","6","","","","","","","","","21","6","142","6","26","6","196","6","59","6","-30.0","6,0124,","","","","","","","41.7","6,0726,","-0.6","6,0930","-6.1","6,1008","-6.1","6,1008","-7.8","6,1105","-13.3","6,1107","0.0","6,0421","-7.8","6,0410","-7.8","6,0410","-7.8","6,0410","-9.4","6,0405","","","","","11.68","6","20.09","6","3.27","6"
"USC00143997","1895","39.6611","-98.3483","468.5","IONIA, KS US","","","","","37","6","34","6","","","","","","","","","","","","","","","","","","","","","70.9",",6,0705,","","","","","","","","","","","","","","","","","","","","","","","701.9",",6","","","","","","","",""
"USC00143997","1949","39.6611","-98.3483","468.5","IONIA, KS US","","","","","96","0","62","0","","","","","","","","","","","","","","","","","","","","","62.5",",0,0826,","","","","","","","","","","","","","","","","","","","","","","","720.9",",0","","","","","","","",""
"USC00143997","1950","39.6611","-98.3483","468.5","IONIA, KS US","","","","","61","0","47","0","","","","","","","","","","","","","","","","","","","","","72.4",",0,0709,","","","","","","","","","","","","","","","","","","","","","","","855.4",",0","","","","","","","",""
"USC00143997","1956","39.6611","-98.3483","468.5","IONIA, KS US","","","","","43","0","24","0","","","6","0","","","","","","","","","","","","","","","178",",0,0201,","29.2",",0,0622,","","","","","","","","","","","","","","","","","","","","","","","271.9",",0","436",",0","","","","","",""
"USC00143997","1957","39.6611","-98.3483","468.5","IONIA, KS US","","","","","71","0","51","0","29","","9","0","","","","","","","","","","","","","229",",0,1118,","178",",0,1118,","67.3",",0,0630,","","","","","","","","","","","","","","","","","","","","","","","783.0",",0","653",",0","","","","","",""
"USC00143997","1958","39.6611","-98.3483","468.5","IONIA, KS US","","","","","74","0","56","0","62","","","","","","","","","","","","","","","","229",",0,0318,+","","","72.9",",0,1007,","","","","","","","","","","","","","","","","","","","","","","","726.5",",0","","","","","","","",""
"USC00143997","1959","39.6611","-98.3483","468.5","IONIA, KS US","","","","","65","0","47","0","30","","11","0","","","","","","","","","","","","","203",",0,1229,","152",",0,1227,","59.7",",0,1006,","","","","","","","","","","","","","","","","","","","","","","","645.1",",0","563",",0","","","","","",""
"USC00143997","1960","39.6611","-98.3483","468.5","IONIA, KS US","","","","","79","0","53","0","77","","19","0","","","","","","","","","","","","","508",",0,0316,","152",",0,0223,","50.0",",0,0401,","","","","","","","","","","","","","","","","","","","","","","","621.7",",0","1141",",0","","","","","",""
"USC00143997","1961","39.6611","-98.3483","468.5","IONIA, KS US","","","","","84","0","55","0","38","","10","0","","","","","","","","","","","","","254",",0,1217,","127",",0,1211,","120.7",",0,0819,","","","","","","","","","","","","","","","","","","","","","","","1057.3",",0","554",",0","","","","","",""
"USC00143997","1962","39.6611","-98.3483","468.5","IONIA, KS US","","","","","81","0","51","0","31","","7","0","","","","","","","","","","","","","76",",0,0122,+","76",",0,0119,","55.1",",0,0702,","","","","","","","","","","","","","","","","","","","","","","","711.1",",0","291",",0","","","","","",""
"USC00143997","1963","39.6611","-98.3483","468.5","IONIA, KS US","","","","","60","0","43","0","30","","5","0","","","","","","","","","","","","","76",",0,0305,","76",",0,0305,","58.4",",0,0615,","","","","","","","","","","","","","","","","","","","","","","","771.8",",0","176",",0","","","","","",""
"USC00143997","1964","39.6611","-98.3483","468.5","IONIA, KS US","","","","","55","0","40","0","4","","1","0","","","","","","","","","","","","","76",",0,0215,","76",",0,0215,","40.6",",0,0615,","","","","","","","","","","","","","","","","","","","","","","","465.7",",0","89",",0","","","","","",""
"USC00143997","1965","39.6611","-98.3483","468.5","IONIA, KS US","","","","","70","0","53","0","35","","8","0","","","","","","","","","","","","","178",",0,0216,+","102",",0,0210,","53.3",",0,0904,","","","","","","","","","","","","","","","","","","","","","","","643.0",",0","431",",0","","","","","",""
"USC00143997","1966","39.6611","-98.3483","468.5","IONIA, KS US","","","","","41","0","28","0","9","","4","0","","","","","","","","","","","","","254",",0,1231,+","152",",0,1227,","76.2",",0,0821,","","","","","","","","","","","","","","","","","","","","","","","404.2",",0","343",",0","","","","","",""
"USC00143997","1967","39.6611","-98.3483","468.5","IONIA, KS US","","","","","65","0","51","0","28","","5","0","","","","","","","","","","","","","254",",0,0103,+","76",",0,1227,","52.6",",0,0708,","","","","","","","","","","","","","","","","","","","","","","","695.2",",0","215",",0","","","","","",""
"USC00143997","1968","39.6611","-98.3483","468.5","IONIA, KS US","","","","","53","0","42","0","30","","5","0","","","","","","","","","","","","","432",",0,1222,","330",",0,1219,","73.2",",0,0609,","","","","","","","","","","","","","","","","","","","","","","","662.7",",0","520",",0","","","","","",""
