"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094176","1999","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.6","W","200.7","","200.7","W","111","W","52","W","0","W","124","W","11","W","115","W","22","W","-10.0","W,0124,","19.1",",W,0625,","37.2","W,0728,","0.0","W,0927","-5.0","W,1016","-5.0","W,1016","-6.7","W,1226","","","-1.1","W,0511","-2.2","W,0510","-5.0","W,0331","-6.7","W,0306","-10.0","W,0124","","","","","336.4",",W","9.69","W","15.81","W","3.57","W","200","W","190","W","20.1","W","23.7","W"
"USW00094176","2000","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.1","W","188.7","","188.7","W","108","W","50","W","0","W","144","W","33","W","120","W","24","W","-13.9","W,1212,","29.0",",W,0413,","38.3","W,0731,","-0.6","W,0922","-3.3","W,0923","-4.4","W,1106","-8.9","W,1110","-8.9","W,1110","-0.6","W,0507","-3.3","W,0407","-5.0","W,0320","-7.2","W,0219","-10.6","W,0130","3311.1","","3311.1","W","409.0",",W","8.75","W","14.58","W","2.92","W","230","W","230","W","17.9","W","23.7","W"
"USW00094176","2001","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.2","W","244.9","","244.9","W","114","W","49","W","0","W","139","W","17","W","125","W","26","W","-11.7","W,0208,","16.5",",W,1030,","38.3","W,0812,","0.0","W,1006","-3.3","W,1108","-4.4","W,1211","-7.2","W,1223","-8.9","W,1225","-1.1","W,0506","-3.9","W,0412","-4.4","W,0404","-7.8","W,0228","-11.7","W,0208","3845.2","","3845.2","W","355.5",",W","9.33","W","15.37","W","3.29","W","200","W","210","W","16.1","W","107.7","W"
"USW00094176","2002","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.3","W","223.7","","223.7","W","110","W","49","W","0","W","144","W","15","W","116","W","20","W","-12.2","W,0225,","14.0",",W,1214,","39.4","W,0713,+","-0.6","W,1002","-3.9","W,1012","-5.6","W,1024","-7.8","W,1030","-11.1","W,1031","-0.6","W,0510","-2.2","W,0508","-6.7","W,0321","-6.7","W,0321","-10.0","W,0227","3467.5","","3467.5","W","353.3",",W","9.23","W","15.15","W","3.32","W","220","W","240","W","16.1","W","20.6","W"
"USW00094176","2003","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.2","W","309.0","","309.0","W","114","W","47","W","0","W","130","W","14","W","136","W","37","W","-15.0","W,1122,","20.3",",W,0530,","38.9","W,0730,","-2.2","W,1024","-2.2","W,1024","-6.7","W,1031","-6.7","W,1031","-9.4","W,1104","0.0","W,0508","-2.2","W,0318","-5.6","W,0301","-8.3","W,0226","-9.4","W,0225","3284.0","","3284.0","W","385.0",",W","10.05","W","16.11","W","3.98","W","230","W","230","W","17.9","W","23.7","W"
"USW00094176","2004","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.1","W","290.2","","290.2","W","132","W","51","W","3","W","121","W","11","W","118","W","29","W","-23.3","W,0105,","42.4",",W,0521,","37.8","W,0814,","-1.1","W,1025","-2.8","W,1028","-5.0","W,1120","-6.7","W,1222","","","0.0","W,0424","-2.2","W,0401","-4.4","W,0303","-7.2","W,0213","-12.2","W,0107","3372.1","","3372.1","W","391.2",",W","10.01","W","15.80","W","4.23","W","240","W","240","W","17.9","W","25.0","W"
"USW00094176","2005","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.0","B","207.2","","207.2","B","122","B","64","B","1","B","116","B","32","B","118","B","24","B","-18.9","B,0115,","21.8",",B,0327,","36.7","B,0805,+","-1.1","B,1030","-2.2","B,1108","-4.4","B,1114","-6.7","B,1130","-9.4","B,1204","-0.6","W,0429","-2.2","W,0409","-4.4","W,0322","-6.7","W,0222","-8.9","W,0216","3287.9","","3287.9","B","452.1",",B","9.38","B","15.42","B","3.33","B","180","B","200","B","19.7","B","21.9","B"
"USW00094176","2006","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.3","W","327.9","","327.9","W","131","W","71","W","0","W","118","W","11","W","129","W","38","W","-14.3","W,0217,","29.5",",W,0610,","40.0","W,0723,","-1.0","W,1009","-6.6","W,1030","-6.6","W,1030","-8.2","W,1031","-9.3","W,1128","-0.5","W,0513","-3.2","W,0320","-5.5","W,0313","-8.2","W,0225","-11.0","W,0219","3409.9","","3409.9","W","539.2",",W","10.16","W","16.30","W","4.03","W","210","W","190","W","19.2","W","24.6","W"
"USW00094176","2007","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.2","W","305.6","","305.6","W","135","W","49","W","0","W","129","W","33","W","129","W","29","W","-17.7","W,0112,","22.1",",W,1203,","39.4","W,0705,","0.0","W,1005","-3.2","W,1026","-4.9","W,1102","-7.7","W,1122","-9.9","W,1128","0.0","W,0426","-3.2","W,0411","-8.2","W,0302","-8.2","W,0302","-10.5","W,0203","3366.6","","3366.6","W","329.2",",W","9.72","W","15.63","W","3.81","W","170","W","210","W","19.7","W","23.3","W"
"USW00094176","2008","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.0","W","232.9","","232.9","W","122","W","53","W","2","W","152","W","25","W","123","W","23","W","-23.2","W,1223,","17.5",",W,0611,","40.0","W,0817,","-1.6","W,1009","-3.2","W,1011","-4.9","W,1124","-11.0","W,1213","-11.0","W,1213","0.0","W,0509","-2.7","W,0420","-4.9","W,0305","-10.5","W,0128","-10.5","W,0128","3649.7","","3649.7","W","407.4",",W","8.90","W","14.95","W","2.86","W","240","W","240","W","16.1","W","20.6","W"
"USW00094176","2009","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","1.9","W","308.8","","308.8","W","104","W","55","W","0","W","138","W","35","W","128","W","33","W","-17.7","W,0103,","19.0",",W,1023,","38.9","W,0801,","-0.5","W,1006","-4.9","W,1010","-4.9","W,1010","-7.7","W,1012","-11.0","W,1206","0.0","W,0501","-2.7","W,0401","-7.7","W,0313","-7.7","W,0313","-12.1","W,0312","3575.7","","3575.7","W","384.0",",W","9.11","W","14.91","W","3.30","W","230","W","230","W","17.0","W","22.8","W"
"USW00094176","2010","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","1.8","W","203.4","","203.4","W","138","W","68","W","2","W","101","W","18","W","107","W","17","W","-18.8","W,1124,","22.4",",W,0621,","36.1","W,0726,","0.0","W,1016","-4.9","W,1120","-4.9","W,1120","-9.3","W,1122","-9.3","W,1122","0.0","W,0524","-3.8","W,0410","-5.5","W,0310","-8.2","W,0108","","","3401.6","","3401.6","W","524.0",",W","9.73","W","15.29","W","4.17","W","230","W","250","W","17.9","W","24.6","W"
"USW00094176","2011","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.0","W","202.6","","202.6","W","134","W","64","W","2","W","134","W","25","W","116","W","22","W","-18.8","W,0225,","16.3",",W,0515,","36.1","W,0828,","0.0","W,1024","-3.2","W,1026","-4.9","W,1102","-7.7","W,1116","-9.3","W,1223","-1.0","W,0429","-2.7","W,0419","-8.2","W,0227","-8.2","W,0227","-17.1","W,0226","3652.0","","3652.0","W","419.4",",W","8.91","W","14.66","W","3.15","W","230","W","90","W","17.0","W","30.0","W"
"USW00094176","2012","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.0","W","272.3","","272.3","W","141","W","67","W","0","W","116","W","10","W","132","W","27","W","-10.5","W,0116,","23.6",",W,0315,","36.7","W,0818,+","-1.0","W,1005","-2.7","W,1108","-4.9","W,1110","-7.1","W,1209","","","-0.5","W,0511","-3.2","W,0408","-4.9","W,0308","-9.3","W,0229","-9.3","W,0229","3405.5","","3405.5","W","523.9",",W","10.15","W","15.93","W","4.38","W","220","W","210","W","17.0","W","23.7","W"
"USW00094176","2013","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","1.7","W","375.7","","375.7","W","96","W","45","W","0","W","127","W","27","W","121","W","38","W","-16.0","W,1208,+","30.5",",W,0620,","37.8","W,0701,","-2.1","W,1013","-3.8","W,1029","-5.5","W,1120","-9.3","W,1121","-9.3","W,1121","-1.6","W,0501","-4.3","W,0417","-4.9","W,0324","-9.3","W,0122","-9.3","W,0122","3191.1","","3191.1","W","355.4",",W","9.87","W","15.67","W","4.06","W","230","W","230","W","17.0","W","21.9","W"
"USW00094176","2014","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","2.2","W","342.4","","342.4","W","111","W","51","W","1","W","115","W","32","W","140","W","34","W","-19.3","W,0206,","22.4",",W,0617,","38.9","W,0729,","-1.6","W,1110","-6.0","W,1111","-6.0","W,1111","-7.7","W,1112","-9.9","W,1113","0.0","W,0429","-2.7","W,0413","-4.9","W,0322","-9.9","W,0302","-9.9","W,0302","3478.6","","3478.6","W","411.1",",W","10.37","W","16.35","W","4.39","W","230","W","230","W","18.3","W","23.7","W"
"USW00094176","2015","47.68306","-117.32139","595.3","SPOKANE FELTS FIELD, WA US","1.9","W","451.1","","451.1","W","94","W","50","W","0","W","94","W","17","W","156","W","38","W","-12.7","W,0101,","33.0",",W,0315,","42.2","W,0628,","-1.0","W,1104","-3.2","W,1116","-6.0","W,1120","-8.8","W,1126","-11.0","W,1128","0.0","W,0426","-3.2","W,0305","-7.7","W,0304","-7.7","W,0304","-11.0","W,0103","2836.5","","2836.5","W","373.2",",W","11.57","W","17.85","W","5.30","W","230","W","220","W","16.1","W","21.5","W"
