"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00261071","1932","35.98","-114.84639","762.0","BOULDER CITY, NV US","1721.0","","1721.0","0","24","0","14","0","0","","1","0","0","0","30","0","2","0","222","0","113","0","-8.3","0,1213,","0",",0,1231,+","140",",0,1211,","16.5",",0,0930,","43.9","0,0706,","","","-3.9","0,1211","-3.9","0,1211","-5.6","0,1212","-8.3","0,1213","","","-0.6","0,0427","-2.8","0,0203","","","","","","","","","","","","","","","111.1",",0","140",",0","19.10","0","24.36","0","13.84","0","",""
"USC00261071","1933","35.98","-114.84639","762.0","BOULDER CITY, NV US","1776.4","","1776.4","0","20","0","12","0","0","","0","0","0","0","23","0","2","0","219","0","119","0","-11.1","0,0210,","0",",0,1231,+","0",",0,1231,+","17.3",",0,0808,","44.4","0,0812,+","","","-1.7","0,1216","","","","","","","","","0.0","0,0224","-2.2","0,0218","-4.4","0,0211","-11.1","0,0210","-11.1","0,0210","1622.6","","1622.6","0","","","","","87.5",",0","0",",0","19.13","0","24.82","0","13.43","0","",""
"USC00261071","1934","35.98","-114.84639","762.0","BOULDER CITY, NV US","1948.3","","1948.3","0","18","0","9","0","0","","0","0","0","0","3","0","0","0","258","0","136","0","-1.1","0,1229,","0",",0,1231,+","0",",0,1231,+","19.6",",0,0723,","44.4","0,0712,","","","0.0","0,1202","","","","","","","","","","","","","","","","","","","853.6","","853.6","0","","","","","79.1",",0","0",",0","21.29","0","27.09","0","15.49","0","",""
"USC00261071","1935","35.98","-114.84639","762.0","BOULDER CITY, NV US","1692.8","","1692.8","0","30","0","15","0","0","","0","0","0","0","7","0","0","0","214","0","120","0","-3.9","0,0121,+","0",",0,1231,+","0","T,0,0119,","24.1",",0,0205,","42.2","0,0811,","","","","","","","","","","","","","-0.6","0,0122","-3.9","0,0121","","","","","","","1193.0","","1193.0","0","","","","","148.3",",0","0","T,0","19.34","0","24.84","0","13.85","0","",""
"USC00261071","1936","35.98","-114.84639","762.0","BOULDER CITY, NV US","1757.7","","1757.7","0","28","0","17","0","0","","0","0","0","0","5","0","0","0","221","0","121","0","-1.1","0,0204,","0",",0,1231,+","0",",0,1231,+","48.0",",0,0730,","42.8","0,0721,+","","","-0.6","0,1230","","","","","","","","","-0.6","0,0205","","","","","","","","","1260.1","","1260.1","0","","","","","166.3",",0","0",",0","19.89","0","25.25","0","14.53","0","",""
"USC00261071","1937","35.98","-114.84639","762.0","BOULDER CITY, NV US","1852.6","","1852.6","0","25","0","9","0","0","","0","0","0","0","31","0","6","0","219","0","122","0","-11.7","0,0122,","0",",0,1231,+","0",",0,1231,+","10.9",",0,0106,","43.9","0,0812,+","","","","","","","","","","","","","0.0","0,0210","-2.2","0,0128","-5.6","0,0127","-6.7","0,0126","-11.7","0,0122","1574.6","","1574.6","0","","","","","77.9",",0","0",",0","19.49","0","25.09","0","13.90","0","",""
"USC00261071","1938","35.98","-114.84639","762.0","BOULDER CITY, NV US","1688.4","","1688.4","0","38","0","20","0","0","","0","0","0","0","1","0","0","0","201","0","126","0","0.0","0,1228,","0",",0,1231,+","0",",0,1231,+","16.5",",0,0303,","44.4","0,0801,","","","0.0","0,1228","","","","","","","","","","","","","","","","","","","1168.7","","1168.7","0","","","","","143.4",",0","0",",0","19.18","0","24.57","0","13.80","0","",""
"USC00261071","1939","35.98","-114.84639","762.0","BOULDER CITY, NV US","1628.7","","1628.7","0","39","0","18","0","0","","2","0","0","0","11","0","0","0","225","0","104","0","-2.2","0,0210,+","0",",0,1231,+","76",",0,0203,","27.4",",0,0925,","44.4","0,0714,+","","","0.0","0,1227","","","","","","","","","0.0","0,0227","-2.2","0,0210","","","","","","","1366.3","","1366.3","0","","","","","204.0",",0","140",",0","19.40","0","24.95","0","13.84","0","",""
"USC00261071","1940","35.98","-114.84639","762.0","BOULDER CITY, NV US","1843.0","","1843.0","0","38","0","17","0","0","","0","0","0","0","4","0","0","0","226","0","120","0","-2.2","0,1215,","0",",0,1231,+","0",",0,1231,+","24.4",",0,1224,","44.4","0,0615,","","","-0.6","0,1213","-2.2","0,1215","","","","","","","0.0","0,0114","","","","","","","","","985.4","","985.4","0","","","","","192.1",",0","0",",0","20.19","0","25.59","0","14.80","0","",""
"USC00261071","1941","35.98","-114.84639","762.0","BOULDER CITY, NV US","1331.1","","1331.1","0","58","0","26","0","0","","0","0","0","0","3","0","0","0","199","0","96","0","-2.2","0,1228,+","0",",0,1231,+","0","T,0,1226,","24.1",",0,0811,","42.2","0,0707,","","","-1.1","0,1225","-2.2","0,1227","","","","","","","","","","","","","","","","","1294.3","","1294.3","0","","","","","267.8",",0","0","T,0","18.30","0","23.52","0","13.07","0","",""
"USC00261071","1942","35.98","-114.84639","762.0","BOULDER CITY, NV US","1639.9","","1639.9","0","13","0","8","0","0","","0","0","0","0","7","0","0","0","223","0","123","0","-3.3","0,0103,","0",",0,1231,+","0",",0,1231,+","21.8",",0,0728,","44.4","0,0706,","","","","","","","","","","","","","0.0","0,0216","-2.2","0,0215","","","","","","","1342.9","","1342.9","0","","","","","72.7",",0","0",",0","19.59","0","25.43","0","13.75","0","",""
"USC00261071","1943","35.98","-114.84639","762.0","BOULDER CITY, NV US","1742.1","","1742.1","0","36","0","22","0","0","","0","0","0","0","5","0","0","0","226","0","125","0","-3.9","0,0119,","0",",0,1231,+","0","T,0,0202,","21.3",",0,0123,","43.9","0,0726,+","","","","","","","","","","","","","0.0","0,0210","-3.9","0,0119","","","","","","","985.3","","985.3","0","","","","","173.0",",0","0","T,0","20.01","0","25.63","0","14.39","0","",""
"USC00261071","1944","35.98","-114.84639","762.0","BOULDER CITY, NV US","1510.4","","1510.4","0","25","0","15","0","0","","0","0","0","0","5","0","0","0","218","0","110","0","-0.6","0,0314,","0","T,0,0314,","13",",0,0314,","14.5",",0,1112,","41.7","0,0812,+","","","","","","","","","","","","","-0.6","0,0314","","","","","","","","","1367.0","","1367.0","0","","","","","100.1",",0","13",",0","18.66","0","24.31","0","13.01","0","",""
"USC00261071","1945","35.98","-114.84639","762.0","BOULDER CITY, NV US","1583.1","","1583.1","0","30","0","18","0","1","","3","0","0","0","8","0","0","0","217","0","108","0","-3.3","0,0121,","203",",0,0120,","203",",0,0120,","28.2",",0,0305,","41.7","0,0713,+","","","0.0","0,1212","","","","","","","","","0.0","0,0305","-3.3","0,0121","","","","","","","1268.7","","1268.7","0","","","","","174.9",",0","445",",0","19.08","0","24.60","0","13.56","0","",""
"USC00261071","1946","35.98","-114.84639","762.0","BOULDER CITY, NV US","1669.5","","1669.5","0","37","0","16","0","0","","0","0","0","0","6","0","0","0","212","0","126","0","-1.7","0,0205,","0",",0,1231,+","0","T,0,0304,+","20.1",",0,0723,","43.3","0,0802,","","","-0.6","0,1229","","","","","","","","","-1.1","0,0210","","","","","","","","","1192.9","","1192.9","0","","","","","131.8",",0","0","T,0","19.38","0","24.94","0","13.82","0","",""
"USC00261071","1947","35.98","-114.84639","762.0","BOULDER CITY, NV US","1751.4","","1751.4","0","23","0","10","0","0","","0","0","0","0","8","0","0","0","232","0","131","0","-1.7","0,0116,","0",",0,1231,+","0",",0,1231,+","22.4",",0,1202,","42.2","0,0901,+","","","-0.6","0,1211","","","","","","","","","-0.6","0,0129","","","","","","","","","1149.3","","1149.3","0","","","","","96.6",",0","0",",0","19.85","0","25.56","0","14.15","0","",""
"USC00261071","1948","35.98","-114.84639","762.0","BOULDER CITY, NV US","1636.8","","1636.8","0","17","0","6","0","0","","0","0","0","0","20","0","0","0","212","0","119","0","-3.9","0,0127,","0",",0,1231,+","0","T,0,0210,","7.4",",0,1227,+","42.8","0,0902,","","","-2.2","0,1205","-2.2","0,1205","","","","","","","0.0","0,0304","-2.2","0,0212","","","","","","","1474.7","","1474.7","0","","","","","38.1",",0","0","T,0","18.69","0","24.59","0","12.80","0","",""
"USC00261071","1949","35.98","-114.84639","762.0","BOULDER CITY, NV US","1668.7","","1668.7","0","39","0","18","0","","","5","0","0","0","49","0","0","0","233","0","125","0","-8.3","0,0128,+","","","318",",0,0112,","19.6",",0,0112,","43.9","0,0715,","","","-1.1","0,1210","-3.9","0,1211","","","","","","","-0.6","0,0216","-2.8","0,0215","-5.0","0,0214","-6.7","0,0131","","","1707.4","","1707.4","0","","","","","162.9",",0","699",",0","18.60","0","24.32","0","12.88","0","50506","0"
"USC00261071","1950","35.98","-114.84639","762.0","BOULDER CITY, NV US","1678.9","","1678.9","0","22","0","5","0","0","","0","0","0","0","13","0","0","0","248","0","121","0","-7.2","0,0104,","0",",0,1231,+","0",",0,1231,+","18.3",",0,0708,","44.4","0,0701,","2910.4","0","","","","","","","","","","","-0.6","0,0202","-3.9","0,0127","-5.6","0,0105","-7.2","0,0104","","","1162.1","","1162.1","0","","","","","50.3",",0","0",",0","20.13","0","26.20","0","14.07","0","51045","0"
"USC00261071","1951","35.98","-114.84639","762.0","BOULDER CITY, NV US","1556.1","","1556.1","0","41","0","16","0","0","","0","0","0","0","18","0","0","0","212","0","113","0","-3.3","0,0131,","0",",0,1231,+","0",",0,1231,+","28.4",",0,0928,","42.8","0,0718,","2718.2","0","0.0","0,1124","","","","","","","","","-1.1","0,0302","-2.8","0,0201","","","","","","","1078.4","","1078.4","0","","","","","167.8",",0","0",",0","18.72","0","24.61","0","12.83","0","57184","0"
"USC00261071","1952","35.98","-114.84639","762.0","BOULDER CITY, NV US","1671.5","","1671.5","0","35","0","19","0","0","","0","0","0","0","21","0","0","0","218","0","132","0","-4.4","0,0104,","0",",0,1231,+","0",",0,1231,+","42.2",",0,0308,","42.2","0,0803,","2588.5","0","-1.1","0,1126","","","","","","","","","0.0","0,0302","-2.8","0,0105","-4.4","0,0104","","","","","1559.6","","1559.6","0","","","","","225.5",",0","0",",0","18.77","0","24.68","0","12.87","0","48298","0"
"USC00261071","1954","35.98","-114.84639","762.0","BOULDER CITY, NV US","1681.9","","1681.9","0","24","0","12","0","0","","0","0","0","0","9","0","0","0","240","0","127","0","-1.7","0,1228,+","0",",0,1231,+","0",",0,1231,+","18.3",",0,0120,","45.6","0,0622,","2815.6","0","-1.7","0,1227","","","","","","","","","0.0","0,0312","","","","","","","","","1139.4","","1139.4","0","","","","","102.7",",0","0",",0","19.97","0","25.90","0","14.03","0","46123","0"
"USC00261071","1955","35.98","-114.84639","762.0","BOULDER CITY, NV US","1522.6","","1522.6","0","32","0","17","0","0","","1","0","0","0","24","0","0","0","220","0","105","0","-2.8","0,0222,+","0",",0,1231,+","51",",0,0202,","18.5",",0,0825,","42.2","0,0609,+","2702.6","0","0.0","0,1116","","","","","","","","","0.0","0,0321","-2.8","0,0222","","","","","","","1428.0","","1428.0","0","","","","","132.7",",0","51",",0","18.59","0","24.33","0","12.85","0","48206","0"
