"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00048135","1954","40.7141","-122.4161","327.7","SHASTA DAM, CA US","809.3","","809.3","0","79","0","64","0","1","","1","0","0","0","10","0","0","0","195","0","53","0","-1.1","0,1226,+","76",",0,0319,","64",",0,0319,","123.2",",0,0116,","38.9","0,0802,+","1770.2","0","0.0","0,1201","","","","","","","","","0.0","0,0320","","","","","","","1437.0","","1437.0","0","","","","","1955.7",",0","64",",0","16.27","0","21.49","0","11.07","0","38957","0"
"USC00048135","1955","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1016.0","","1016.0","0","69","0","54","0","4","","2","0","0","0","14","0","0","0","192","0","77","0","-1.1","0,1116,+","203",",0,1114,","114",",0,1113,","209.3",",0,1222,","45.6","0,0903,","1792.4","0","-0.6","0,1113","","","","","","","","","-0.6","0,0301","","","","","","","1743.4","","1743.4","0","","","","","1613.8",",0","203",",0","16.25","0","22.18","0","10.32","0","38899","0"
"USC00048135","1956","40.7141","-122.4161","327.7","SHASTA DAM, CA US","985.6","","985.6","0","70","0","56","0","0","","0","0","0","0","17","0","0","0","201","0","83","0","-2.8","0,0216,","0",",0,1231,+","0",",0,1231,+","156.0",",0,0220,","43.9","0,0629,","1773.7","0","-0.6","0,1206","","","","","","","","","-1.7","0,0306","-2.2","0,0217","","","","","1662.8","","1662.8","0","","","","","1196.5",",0","0",",0","16.76","0","22.62","0","10.90","0","38975","0"
"USC00048135","1957","40.7141","-122.4161","327.7","SHASTA DAM, CA US","940.3","","940.3","0","96","0","75","0","0","","0","0","0","0","18","0","0","0","171","0","80","0","-2.2","0,0128,+","0",",0,1231,+","0",",0,1231,+","112.5",",0,0927,","41.7","0,0908,","","","0.0","0,1212","","","","","","","","","-0.6","0,0313","-2.2","0,0128","","","","","1549.4","","1549.4","0","","","","","1810.3",",0","0",",0","16.22","0","21.63","0","10.80","0","33753","0"
"USC00048135","1958","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1126.4","","1126.4","0","93","0","73","0","0","","0","0","0","0","2","0","0","0","205","0","86","0","0.0","0,0314,+","0",",0,1231,+","0",",0,1231,+","110.2",",0,0219,","41.7","0,0815,","1679.1","0","","","","","","","","","","","0.0","0,0314","","","","","","","1639.1","","1639.1","0","","","","","2014.7",",0","0",",0","17.60","0","23.02","0","12.18","0","30180","0"
"USC00048135","1959","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1086.3","","1086.3","0","53","0","38","0","","","1","0","0","0","2","0","0","0","223","0","85","0","0.0","0,1231,+","","","102",",0,0105,","172.5",",0,0109,","45.0","0,0808,","","","0.0","0,1231","","","","","","","","","0.0","0,0210","","","","","","","1167.2","","1167.2","0","","","","","1525.9",",0","102",",0","17.95","0","24.11","0","11.80","0","30755","0"
"USC00048135","1960","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1154.4","","1154.4","0","82","0","68","0","0","","1","0","0","0","6","0","0","0","189","0","103","0","-1.7","0,0102,+","0",",0,1231,+","33",",0,0114,","123.7",",0,1201,","43.3","0,0719,","1740.1","0","","","","","","","","","","","0.0","0,0115","","","","","","","1470.3","","1470.3","0","","","","","1654.0",",0","33",",0","17.05","0","22.72","0","11.38","0","33614","0"
"USC00048135","1961","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1045.9","","1045.9","0","88","0","61","0","0","","0","0","0","0","13","0","0","0","189","0","84","0","-2.2","0,0106,+","0",",0,1231,+","0",",0,1231,+","112.0",",0,1125,","42.8","0,0616,","1765.2","0","-0.6","0,1116","","","","","","","","","0.0","0,0311","-2.2","0,0106","","","","","1559.0","","1559.0","0","","","","","1318.1",",0","0",",0","16.62","0","22.27","0","10.96","0","33782","0"
"USC00048135","1962","40.7141","-122.4161","327.7","SHASTA DAM, CA US","942.1","","942.1","0","75","0","50","0","0","","1","0","0","0","8","0","1","0","204","0","82","0","-7.2","0,0122,+","0",",0,1231,+","76",",0,0228,","122.9",",0,0213,","41.1","0,0728,","","","","","","","","","","","","","-1.7","0,0301","-5.0","0,0227","-5.0","0,0227","-7.2","0,0122","1652.0","","1652.0","0","","","","","1514.0",",0","76",",0","16.81","0","22.70","0","10.92","0","34080","0"
"USC00048135","1963","40.7141","-122.4161","327.7","SHASTA DAM, CA US","851.7","","851.7","0","93","0","66","0","0","","1","0","0","0","13","0","0","0","164","0","69","0","-1.7","0,0112,+","0",",0,1231,+","127",",0,0316,","74.9",",0,0406,","40.0","0,0808,","1464.1","0","-1.1","0,1209","","","","","","","","","0.0","0,0317","","","","","","","1559.7","","1559.7","0","","","","","1484.6",",0","127",",0","15.91","0","21.30","0","10.51","0","18471","0"
"USC00048135","1964","40.7141","-122.4161","327.7","SHASTA DAM, CA US","898.1","","898.1","0","77","0","59","0","0","","0","0","0","0","4","0","0","0","188","0","64","0","-0.6","0,1231,+","0",",0,1231,+","0",",0,1231,+","295.7",",0,1222,","41.7","0,0726,+","1684.0","0","0.0","0,1228","","","","","","","","","","","","","","","","","1708.4","","1708.4","0","","","","","1641.9",",0","0",",0","16.30","0","21.91","0","10.69","0","",""
"USC00048135","1965","40.7141","-122.4161","327.7","SHASTA DAM, CA US","856.0","","856.0","0","80","0","53","0","0","","0","0","0","0","5","0","0","0","195","0","67","0","-0.6","0,1218,+","0",",0,1231,+","0",",0,1231,+","165.1",",0,1114,","40.6","0,0717,","1608.3","0","-0.6","0,1218","","","","","","","","","-0.6","0,0103","","","","","","","1554.9","","1554.9","0","","","","","1309.4",",0","0",",0","16.33","0","21.76","0","10.89","0","32911","0"
"USC00048135","1966","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1065.6","","1065.6","0","68","0","52","0","0","","0","0","0","0","7","0","0","0","212","0","74","0","-1.1","0,0302,","0",",0,1231,+","0",",0,1231,+","133.9",",0,1205,","43.3","0,0808,","1730.4","0","0.0","0,1222","","","","","","","","","0.0","0,0303","","","","","","","1553.6","","1553.6","0","","","","","1454.3",",0","0",",0","17.05","0","22.62","0","11.49","0","32059","0"
"USC00048135","1967","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1156.6","","1156.6","0","78","0","62","0","","","4","0","0","0","20","0","0","0","180","0","100","0","-2.8","0,0101,","","","152",",0,1218,","84.3",",0,0121,","41.1","0,0819,","1554.0","0","0.0","0,1207","","","","","","","","","0.0","0,0401","-2.8","0,0101","","","","","1815.1","","1815.1","0","","","","","1343.7",",0","444",",0","16.54","0","22.02","0","11.05","0","32518","0"
"USC00048135","1968","40.7141","-122.4161","327.7","SHASTA DAM, CA US","900.3","","900.3","0","92","0","76","0","2","","2","0","0","0","22","0","1","0","197","0","75","0","-3.3","0,0107,","457",",0,1223,","457",",0,1223,","77.5",",0,0129,","40.6","0,0707,+","1544.9","0","0.0","0,1115","","","","","","","","","0.0","0,0130","-2.8","0,0128","","","","","1435.9","","1435.9","0","","","","","1529.4",",0","508",",0","16.35","0","21.75","0","10.96","0","31100","0"
"USC00048135","1969","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1052.1","","1052.1","0","81","0","65","0","6","","5","0","0","0","16","0","0","0","186","0","82","0","-2.2","0,0130,","229",",0,0130,","241",",0,0130,","188.5",",0,0113,","41.7","0,0721,","","","","","","","","","","","","","0.0","0,0228","-2.2","0,0130","","","","","1892.3","","1892.3","0","","","","","1986.8",",0","534",",0","16.45","0","21.76","0","11.14","0","33005","0"
"USC00048135","1970","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1056.8","","1056.8","0","90","0","74","0","0","","0","0","0","0","2","0","0","0","182","0","95","0","0.0","0,1213,+","0",",0,1231,+","0",",0,1231,+","165.9",",0,1128,","41.7","0,0623,","","","0.0","0,1213","","","","","","","","","0.0","0,0104","","","","","","","1454.3","","1454.3","0","","","","","2295.3",",0","0",",0","16.66","0","21.94","0","11.37","0","32740","0"
"USC00048135","1971","40.7141","-122.4161","327.7","SHASTA DAM, CA US","939.6","","939.6","0","83","0","58","0","0","","0","0","0","0","19","0","0","0","166","0","71","0","-1.7","0,0301,","0",",0,1231,+","0",",0,1231,+","85.1",",0,0116,","43.3","0,0812,","1460.5","0","0.0","0,1203","","","","","","","","","-0.6","0,0421","","","","","","","1814.0","","1814.0","0","","","","","1030.8",",0","0",",0","15.59","0","20.98","0","10.21","0","28911","0"
"USC00048135","1972","40.7141","-122.4161","327.7","SHASTA DAM, CA US","992.8","","992.8","0","90","0","72","0","","","1","0","0","0","23","0","2","0","174","0","78","0","-6.7","0,1209,","","","191",",0,1206,","93.5",",0,1114,","43.3","0,0807,","","","0.0","0,1203","-2.2","0,1206","-5.6","0,1208","-6.7","0,1209","","","-0.6","0,0201","-2.2","0,0127","","","","","1814.4","","1814.4","0","","","","","1303.1",",0","191",",0","16.04","0","21.21","0","10.88","0","28570","0"
"USC00048135","1973","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1844.2","","1844.2","0","","","","","","","","","","","","","","","",""
"USC00048135","1974","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1104.7","","1104.7","0","71","0","59","0","0","","0","0","0","0","9","0","0","0","186","0","87","0","-1.7","0,0106,","0","T,0,0103,","0","T,0,0103,","126.2",",0,0330,","40.0","0,0805,","","","","","","","","","","","","","0.0","0,0309","","","","","","","","","","","","","","","1673.6",",0","0","T,0","16.66","0","22.04","0","11.28","0","31422","0"
"USC00048135","1975","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","82","0","65","0","0","","0","0","0","0","9","0","","","","","","","-1.1","0,1129,+","0",",0,1231,+","0",",0,1231,+","113.5",",0,0319,","","","","","-1.1","0,1129","","","","","","","","","0.0","0,0405","","","","","","","","","","","","","","","1589.3",",0","0",",0","","","","","10.39","0","36298","0"
"USC00048135","1976","40.7141","-122.4161","327.7","SHASTA DAM, CA US","906.5","","906.5","0","54","0","32","0","1","","1","0","0","0","6","0","0","0","218","0","67","0","-0.6","0,0303,+","152",",0,0302,","140",",0,0302,","88.4",",0,0226,","46.1","0,0728,","1768.3","0","","","","","","","","","","","0.0","0,0304","","","","","","","1580.6","","1580.6","0","","","","","711.4",",0","140",",0","17.01","0","23.21","0","10.80","0","34107","0"
"USC00048135","1977","40.7141","-122.4161","327.7","SHASTA DAM, CA US","987.1","","987.1","0","83","0","61","0","","","1","0","0","0","13","0","0","0","192","0","84","0","-2.8","0,0117,","","","254",",0,1121,","95.0",",0,1214,","44.4","0,0801,","1737.3","0","-1.1","0,1119","","","","","","","","","0.0","0,0131","-2.8","0,0117","","","","","1384.3","","1384.3","0","","","","","1132.9",",0","254",",0","16.59","0","22.77","0","10.40","0","29342","0"
"USC00048135","1978","40.7141","-122.4161","327.7","SHASTA DAM, CA US","957.2","","957.2","0","86","0","63","0","0","","0","0","0","0","10","0","0","0","205","0","65","0","-2.2","0,1229,","0",",0,1231,+","0","T,0,1113,","130.6",",0,0109,","45.0","0,0810,","1754.1","0","-1.1","0,1206","-2.2","0,1229","","","","","","","0.0","0,0213","","","","","","","1561.6","","1561.6","0","","","","","1975.7",",0","0","T,0","16.76","0","22.36","0","11.16","0","32045","0"
"USC00048135","1979","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1033.4","","1033.4","0","89","0","73","0","0","","0","0","0","0","6","0","0","0","191","0","85","0","-1.7","0,0130,","0",",0,1231,+","0",",0,1231,+","170.9",",0,0111,","41.1","0,0916,+","","","0.0","0,1223","","","","","","","","","0.0","0,0202","","","","","","","1611.7","","1611.7","0","","","","","1701.8",",0","0",",0","16.73","0","22.42","0","11.03","0","29646","0"
"USC00048135","1980","40.7141","-122.4161","327.7","SHASTA DAM, CA US","846.8","","846.8","0","83","0","52","0","0","","0","0","0","0","0","0","0","0","186","0","76","0","0.6","0,1231,","0",",0,1231,+","0",",0,1231,+","215.4",",0,1203,","42.2","0,0728,","","","","","","","","","","","","","","","","","","","","","1493.1","","1493.1","0","","","","","1573.5",",0","0",",0","16.71","0","22.62","0","10.79","0","28984","0"
"USC00048135","1981","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1101.2","","1101.2","0","99","0","78","0","0","","0","0","0","0","4","0","0","0","189","0","90","0","0.0","0,0226,+","0",",0,1231,+","0",",0,1231,+","117.9",",0,1116,","46.1","0,0808,","1664.9","0","","","","","","","","","","","0.0","0,0226","","","","","","","1380.2","","1380.2","0","","","","","2153.1",",0","0",",0","17.24","0","23.03","0","11.45","0","26537","0"
"USC00048135","1982","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","98","0","73","0","","","","","","","","","0","0","180","0","58","0","","","","","","","103.4",",0,0414,","40.6","0,0823,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1876.5",",0","","","","","20.91","0","","","32421","0"
"USC00048135","1983","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","143","0","113","0","0","","0","0","","","","","0","0","176","0","63","0","","","0",",0,1231,+","0",",0,1231,+","131.1",",0,0313,","40.6","0,0807,+","1359.6","0","","","","","","","","","","","","","","","","","","","1764.3","","1764.3","0","      8.98","0,P,N","     21.30","0,P,N","3314.1",",0","0",",0","","","20.99","0","","","31301","0"
"USC00048135","1984","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1034.4","","1034.4","0","87","0","54","0","0","","0","0","0","0","5","0","0","0","183","0","84","0","0.0","0,1231,+","0",",0,1231,+","0",",0,1231,+","85.9",",0,1112,","42.2","0,0705,","1634.2","0","0.0","0,1217","","","","","","","","","0.0","0,0317","","","","","","","","","","","      8.41","0,P,N","     22.29","0,P,N","1093.2",",0","0",",0","16.81","0","22.50","0","11.12","0","28367","0"
"USC00048135","1985","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1521.3","","1521.3","0","","","","","","","","","","","","","","","",""
"USC00048135","1987","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1126.5","","1126.5","0","79","0","60","0","0","","0","0","0","0","11","0","0","0","206","0","89","0","-2.2","0,0112,","0",",0,1231,+","0",",0,1231,+","126.5",",0,0213,","45.0","0,0715,","","","-0.6","0,1225","","","","","","","","","0.0","0,0322","-2.2","0,0112","","","","","","","","","","","","","1426.8",",0","0",",0","17.47","0","23.28","0","11.66","0","",""
"USC00048135","1989","40.7141","-122.4161","327.7","SHASTA DAM, CA US","930.1","","930.1","0","72","0","53","0","0","","0","0","0","0","17","0","0","0","192","0","75","0","-6.1","0,0206,+","0",",0,1231,+","0",",0,1231,+","62.7",",0,1023,","40.6","0,0721,+","","","0.0","0,1222","","","","","","","","","0.0","0,0303","-2.8","0,0207","-6.1","0,0206","","","1585.4","","1585.4","0","      9.71","0,P,N","     21.78","0,P,N","886.0",",0","0",",0","16.72","0","22.51","0","10.93","0","30719","0"
"USC00048135","1990","40.7141","-122.4161","327.7","SHASTA DAM, CA US","971.3","","971.3","0","67","0","44","0","","","0","0","0","0","18","0","1","0","214","0","70","0","-10.0","0,1222,+","","","0","T,0,0201,","91.2",",0,0523,","43.3","0,0807,","","","-3.9","0,1220","-3.9","0,1220","-10.0","0,1221","-10.0","0,1221","-10.0","0,1221","0.0","0,0219","-2.2","0,0216","","","","","1372.2","","1372.2","0","","","","","936.7",",0","0","T,0","16.86","0","22.70","0","11.02","0","",""
"USC00048135","1991","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1095.6","","1095.6","0","66","0","51","0","0","","1","0","0","0","1","0","0","0","192","0","95","0","-3.3","0,0106,","0",",0,1231,+","25",",0,0326,","111.0",",0,0303,","42.8","0,0730,+","1799.4","0","","","","","","","","","","","-3.3","0,0106","-3.3","0,0106","","","","","1497.2","","1497.2","0","      9.85","0,P,N","     21.82","0,P,N","1077.8",",0","25",",0","17.33","0","23.27","0","11.38","0","28726","0"
"USC00048135","1992","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1153.4","","1153.4","0","85","0","64","0","0","","0","0","0","0","7","0","0","0","203","0","87","0","-2.2","0,0122,+","0",",0,1231,+","0",",0,1231,+","133.9",",0,0630,","41.7","0,0813,+","","","0.0","0,1227","","","","","","","","","0.0","0,0124","-2.2","0,0122","","","","","1289.0","","1289.0","0","","","","","1853.9",",0","0",",0","17.74","0","23.40","0","12.08","0","28523","0"
"USC00048135","1993","40.7141","-122.4161","327.7","SHASTA DAM, CA US","848.0","","848.0","0","98","0","72","0","0","","0","0","0","0","8","0","0","0","189","0","63","0","-3.3","0,1222,+","0",",0,1231,+","0",",0,1231,+","146.8",",0,1208,","41.1","0,0803,","","","-3.3","0,1221","-3.3","0,1221","","","","","","","-0.6","0,0111","","","","","","","1559.6","","1559.6","0","","","","","1708.4",",0","0",",0","16.42","0","21.62","0","11.24","0","",""
"USC00048135","1994","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1043.4","","1043.4","0","83","0","56","0","0","","0","0","0","0","5","0","0","0","202","0","95","0","-1.1","0,1224,+","0",",0,1231,+","0",",0,1231,+","63.2",",0,0124,","40.6","0,0717,+","","","-0.6","0,1220","","","","","","","","","","","","","","","","","1258.7","","1258.7","0","","","","","916.3",",0","0",",0","16.90","0","22.64","0","11.15","0","",""
"USC00048135","1995","40.7141","-122.4161","327.7","SHASTA DAM, CA US","898.6","","898.6","0","103","0","77","0","","","","","0","0","0","0","0","0","192","0","67","0","1.7","0,0324,+","","","","","221.2",",0,1212,","39.4","0,0805,","","","","","","","","","","","","","","","","","","","","","1645.8","","1645.8","0","","","","","2659.9",",0","","","16.99","0","22.23","0","11.76","0","",""
"USC00048135","1996","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1093.9","","1093.9","0","103","0","81","0","0","","0","0","0","0","4","0","0","0","195","0","86","0","-2.8","0,0124,","0",",0,1231,+","0",",0,1231,+","166.6",",0,0218,","41.7","0,0813,+","","","","","","","","","","","","","0.0","0,0228","-2.8","0,0124","","","","","1310.8","","1310.8","0","     11.18","0,P,N","     21.98","0,P,N","2285.2",",0","0",",0","17.31","0","22.88","0","11.74","0","",""
"USC00048135","1997","40.7141","-122.4161","327.7","SHASTA DAM, CA US","909.9","","909.9","0","80","0","58","0","0","","0","0","0","0","3","0","0","0","196","0","73","0","0.0","0,0115,+","0",",0,1231,+","0",",0,1231,+","125.7",",0,0101,","42.8","0,0808,","1712.1","0","","","","","","","","","","","0.0","0,0115","","","","","","","1305.7","","1305.7","0","     10.96","0,P,N","     22.24","0,P,N","1391.0",",0","0",",0","17.22","0","22.76","0","11.68","0","",""
"USC00048135","1998","40.7141","-122.4161","327.7","SHASTA DAM, CA US","929.2","","929.2","0","151","0","111","0","","","0","0","0","0","10","0","0","0","169","0","65","0","-3.9","0,1221,","","","0",",0,1231,+","176.5",",0,0324,","43.3","0,0903,+","1555.6","0","-1.1","0,1206","-3.9","0,1221","","","","","","","0.0","0,0218","","","","","","","1738.4","","1738.4","0","     10.88","0,P,N","     21.14","0,P,N","2878.9",",0","0",",0","15.66","0","20.70","0","10.63","0","22085","0"
"USC00048135","1999","40.7141","-122.4161","327.7","SHASTA DAM, CA US","976.6","","976.6","0","85","0","62","0","0","","0","0","0","0","6","0","0","0","192","0","82","0","-2.2","0,0112,+","0",",0,1231,+","8",",0,0503,","94.2",",0,0207,","42.8","0,0713,","1757.5","0","","","","","","","","","","","0.0","0,0211","-2.2","0,0112","","","","","1695.5","","1695.5","0","","","","","1218.9",",0","8",",0","16.67","0","22.47","0","10.87","0","16027","0"
"USC00048135","2000","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1010.3","","1010.3","0","99","0","78","0","0","","","","0","0","2","0","0","0","187","0","85","0","-1.7","0,0310,","0",",0,1231,+","","","108.2",",0,1031,","41.7","0,0629,","1808.4","0","-0.6","0,1114","","","","","","","","","-1.7","0,0310","","","","","","","1392.4","","1392.4","0","","","","","2221.7",",0","","","16.94","0","22.27","0","11.61","0","19604","0"
"USC00048135","2001","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1145.9","","1145.9","0","83","0","69","0","0","","1","0","0","0","7","0","0","0","207","0","97","0","-0.6","0,0209,","0","T,0,0419,","28",",0,0407,","106.4",",0,1113,","42.2","0,0808,","","","","","","","","","","","","","0.0","0,0408","","","","","","","1482.7","","1482.7","0","","","","","2014.9",",0","66",",0","17.37","0","23.06","0","11.69","0","",""
"USC00048135","2002","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1163.1","","1163.1","0","","","","","0","","2","0","0","0","6","0","0","0","209","0","96","0","-1.7","0,0129,","0","T,0,0318,+","58",",0,0102,","","","43.9","0,0711,","","","0.0","0,1220","","","","","","","","","-1.7","0,0129","","","","","","","1472.9","","1472.9","0","","","","","","","140",",0","17.57","0","23.41","0","11.73","0","",""
"USC00048135","2003","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","100","0","72","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","96.8",",0,1207,","","","1747.2","0","","","","","","","","","","","","","","","","","","","","","","","      9.58","0,P,N","","","1629.0",",0","0",",0","","","","","","","",""
