"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00027370","1910","33.0723","-111.7662","396.2","SACATON, AZ US","2049.8","","2049.8","0","20","0","15","0","0","","0","0","0","0","38","0","0","0","330","0","192","0","-8.3","0,0217,+","0",",0,1231,+","0",",0,1231,+","30.5",",0,1114,","47.2","0,0530,","","","-1.1","0,1206","-4.4","0,1229","-4.4","0,1229","","","","","-1.1","0,0228","-2.8","0,0220","-5.6","0,0218","-8.3","0,0217","","","883.2","","883.2","0","138.6",",0","0",",0","21.82","0","32.04","0","11.59","0","",""
"USC00027370","1912","33.0723","-111.7662","396.2","SACATON, AZ US","1533.1","","1533.1","0","28","0","23","0","0","","0","0","0","0","55","0","0","0","309","0","149","0","-8.3","0,0101,","0",",0,1231,+","0",",0,1231,+","50.8",",0,0729,","45.0","0,0808,","","","-0.6","0,1113","-4.4","0,1206","-4.4","0,1206","-6.7","0,1223","","","-3.3","0,0227","-3.3","0,0227","-5.0","0,0104","-6.7","0,0103","","","","","","","308.0",",0","0",",0","19.78","0","29.53","0","10.03","0","",""
"USC00027370","1913","33.0723","-111.7662","396.2","SACATON, AZ US","1686.0","","1686.0","0","31","0","22","0","0","","0","0","0","0","43","0","0","0","281","0","168","0","-12.8","0,0106,","0",",0,1231,+","0",",0,1231,+","34.5",",0,1117,","44.4","0,0705,","","","-2.2","0,1202","-2.2","0,1202","","","","","","","-2.2","0,0327","-2.2","0,0327","-4.4","0,0112","-11.7","0,0108","-11.7","0,0108","1128.2","","1128.2","0","209.0",",0","0",",0","20.13","0","29.63","0","10.63","0","",""
"USC00027370","1914","33.0723","-111.7662","396.2","SACATON, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","728.3","","728.3","0","","","","","","","","","","","",""
"USC00027370","1915","33.0723","-111.7662","396.2","SACATON, AZ US","1759.0","","1759.0","0","39","0","29","0","0","","0","0","0","0","52","0","0","0","305","0","172","0","-5.6","0,1115,","0",",0,1231,+","0","T,0,1231,","50.8",",0,1231,","45.0","0,0820,+","","","-1.1","0,1111","-2.8","0,1114","-5.6","0,1115","","","","","-0.6","0,0307","-2.8","0,0120","-4.4","0,0118","","","","","","","","","387.9",",0","0","T,0","20.50","0","30.73","0","10.28","0","",""
"USC00027370","1916","33.0723","-111.7662","396.2","SACATON, AZ US","","","","","42","0","27","0","0","","0","0","","","","","0","0","307","0","189","0","","","0",",0,1231,+","0",",0,1231,+","63.5",",0,0908,","45.6","0,0616,+","","","","","","","","","","","","","","","","","","","","","","","752.8","","752.8","0","264.0",",0","0",",0","","","31.26","0","","","",""
"USC00027370","1917","33.0723","-111.7662","396.2","SACATON, AZ US","1545.7","","1545.7","0","27","0","15","0","0","","0","0","0","0","48","0","0","0","302","0","152","0","-5.0","0,1208,","0",",0,1231,+","0","T,0,0313,","33.3",",0,0726,","44.4","0,0616,","","","0.0","0,1117","-5.0","0,1208","-5.0","0,1208","","","","","-2.8","0,0323","-2.8","0,0323","","","","","","","","","","","197.2",",0","0","T,0","19.96","0","29.49","0","10.42","0","",""
"USC00027370","1918","33.0723","-111.7662","396.2","SACATON, AZ US","1567.5","","1567.5","0","39","0","28","0","0","","0","0","0","0","40","0","0","0","285","0","148","0","-6.7","0,0111,","0",",0,1231,+","0",",0,1231,+","23.4",",0,1222,","43.9","0,0803,+","","","-1.1","0,1027","-3.9","0,1109","","","","","","","-1.7","0,0220","-2.8","0,0202","-4.4","0,0123","-6.7","0,0111","","","890.8","","890.8","0","255.6",",0","0",",0","19.75","0","28.35","0","11.16","0","",""
"USC00027370","1919","33.0723","-111.7662","396.2","SACATON, AZ US","1500.6","","1500.6","0","39","0","24","0","0","","0","0","0","0","48","0","0","0","270","0","140","0","-6.7","0,0103,","0",",0,1231,+","0","T,0,1128,","46.7",",0,0712,","43.3","0,0627,","","","-1.7","0,1101","-2.2","0,1111","","","","","","","-2.2","0,0310","-2.2","0,0310","-4.4","0,0116","-6.7","0,0103","","","1221.3","","1221.3","0","330.0",",0","0","T,0","19.27","0","27.86","0","10.67","0","",""
"USC00027370","1920","33.0723","-111.7662","396.2","SACATON, AZ US","1387.7","","1387.7","0","35","0","23","0","0","","0","0","0","0","46","0","0","0","289","0","146","0","-6.7","0,1129,","0",",0,1231,+","0",",0,1231,+","28.4",",0,0104,","43.9","0,0710,+","","","0.0","0,1101","-2.2","0,1128","-6.7","0,1129","-6.7","0,1129","","","0.0","0,0328","-2.8","0,0112","","","","","","","1014.0","","1014.0","0","199.8",",0","0",",0","19.03","0","28.26","0","9.79","0","",""
