"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00180530","1893","38.5","-76.65","7.6","BARRON CREEK SPRINGS, MD US","6","6","97","6","20","6","148","6","15","6","-23.3","6,0118,","34.4","6,0726,","0.0","6,1017","-3.3","6,1031","-5.0","6,1121","-7.8","6,1126","-9.4","6,1206","-11.7","6,0330","-11.7","6,0330","-11.7","6,0330","-11.7","6,0330","-11.7","6,0330","12.00","6","17.26","6","6.73","6"
