"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00517131","1950","20.01667","-155.28333","131.1","OOKALA 223, HI US","","","","","234","0","162","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","206.5",",0,1207,","","","","","","","3290.7",",0","0",",0","","","","","",""
"USC00517131","1952","20.01667","-155.28333","131.1","OOKALA 223, HI US","","","","","278","0","178","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","122.4",",0,1020,","","","","","","","2956.3",",0","0",",0","","","","","",""
"USC00517131","1953","20.01667","-155.28333","131.1","OOKALA 223, HI US","","","","","212","0","118","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","71.6",",0,0310,","","","","","","","1634.9",",0","0",",0","","","","","",""
"USC00517131","1954","20.01667","-155.28333","131.1","OOKALA 223, HI US","","","","","230","0","147","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","207.3",",0,1210,","","","","","","","3128.5",",0","0",",0","","","","","",""
"USC00517131","1955","20.01667","-155.28333","131.1","OOKALA 223, HI US","","","","","239","0","152","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","122.9",",0,0203,","","","","","","","2705.5",",0","0",",0","","","","","",""
"USC00517131","1956","20.01667","-155.28333","131.1","OOKALA 223, HI US","1526.9","","1526.9","0","231","0","161","0","0","","0","0","0","0","0","0","0","0","360","0","0","0","15.6","0,0411,+","0",",0,1231,+","0",",0,1231,+","159.5",",0,0817,","31.7","0,1011,","","","","","3083.6",",0","0",",0","22.59","0","26.06","0","19.13","0"
"USC00517131","1957","20.01667","-155.28333","131.1","OOKALA 223, HI US","1493.9","","1493.9","0","237","0","162","0","0","","0","0","0","0","0","0","0","0","358","0","0","0","12.8","0,1209,","0",",0,1231,+","0",",0,1231,+","172.0",",0,1023,","29.4","0,1011,+","0.0","","0.0","0","3401.5",",0","0",",0","22.50","0","26.01","0","18.98","0"
"USC00517131","1958","20.01667","-155.28333","131.1","OOKALA 223, HI US","1346.6","","1346.6","0","273","0","190","0","0","","0","0","0","0","0","0","0","0","357","0","0","0","12.2","0,1208,","0",",0,1231,+","0",",0,1231,+","123.4",",0,0808,","28.3","0,1011,+","3.0","","3.0","0","3158.5",",0","0",",0","22.03","0","25.87","0","18.18","0"
"USC00517131","1959","20.01667","-155.28333","131.1","OOKALA 223, HI US","1369.1","","1369.1","0","244","0","150","0","0","","0","0","0","0","0","0","0","0","356","0","0","0","13.3","0,0101,","0",",0,1231,+","0",",0,1231,+","194.8",",0,1102,","31.7","0,0907,+","9.4","","9.4","0","2441.8",",0","0",",0","22.14","0","26.06","0","18.23","0"
"USC00517131","1960","20.01667","-155.28333","131.1","OOKALA 223, HI US","1486.8","","1486.8","0","241","0","141","0","0","","0","0","0","0","0","0","0","0","366","0","0","0","14.4","0,0209,+","0",",0,1231,+","0",",0,1231,+","208.3",",0,0213,","28.9","0,1002,+","0.3","","0.3","0","3195.9",",0","0",",0","22.44","0","25.88","0","19.00","0"
