"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094847","1959","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","519.8","","519.8","0","149","0","89","0","65","","18","0","5","0","139","0","43","0","145","0","19","0","-20.6","0,0105,","178",",0,0128,+","91",",0,1112,","53.6",",0,1006,","33.9","0,0822,","-0.6","0,1018","-2.8","0,1019","-4.4","0,1107","-7.2","0,1115","-11.1","0,1117","-1.7","0,0422","-2.2","0,0421","-6.1","0,0328","-12.2","0,0322","-12.2","0,0322","","","","","932.4",",0","","","1017",",0","9.56","0","14.69","0","4.43","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1960","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","301.3","","301.3","0","140","0","67","0","55","","10","0","3","0","140","0","65","0","149","0","5","0","-22.8","0,1223,","178",",0,0308,+","157",",0,0225,","44.5",",0,0614,","34.4","0,0901,","-0.6","0,1020","-3.3","0,1025","-4.4","0,1124","-6.7","0,1201","-11.1","0,1208","-1.7","0,0419","-3.9","0,0410","-5.0","0,0406","-13.9","0,0325","-13.9","0,0325","3702.1","","3702.1","0","659.3",",0","","","824",",0","9.03","0","14.20","0","3.85","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1961","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","393.9","","393.9","0","126","0","72","0","20","","9","0","7","0","134","0","36","0","138","0","6","0","-20.6","0,0125,","102",",0,0205,+","84",",0,0416,","57.7",",0,0827,","33.9","0,0701,+","-2.8","0,1104","-2.8","0,1104","-4.4","0,1118","-6.7","0,1129","-9.4","0,1213","0.0","0,0502","-3.9","0,0408","-5.0","0,0402","-7.8","0,0317","-9.4","0,0310","3668.8","","3668.8","0","948.5",",0","","","538",",0","9.51","0","14.60","0","4.42","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1962","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","320.7","","320.7","0","141","0","73","0","77","","15","0","7","0","155","0","56","0","147","0","12","0","-21.1","0,0110,","203",",0,0225,+","168",",0,1206,","53.3",",0,0711,","33.3","0,0518,+","-1.7","0,1024","-3.3","0,1025","-4.4","0,1026","-6.7","0,1106","-10.6","0,1209","-0.6","0,0421","-5.6","0,0417","-5.6","0,0417","-8.3","0,0305","-11.7","0,0304","3664.7","","3664.7","0","736.9",",0","","","1094",",0","8.61","0","14.21","0","3.01","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1963","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","284.0","","284.0","0","112","0","50","0","80","","10","0","20","0","138","0","65","0","145","0","16","0","-25.0","0,0124,","178",",0,0128,+","79",",0,1211,","41.1",",0,0609,","34.4","0,0701,+","-1.1","0,1014","-2.8","0,1030","-4.4","0,1103","-10.0","0,1201","-10.0","0,1201","-0.6","0,0523","-3.9","0,0415","-6.7","0,0322","-6.7","0,0322","-17.2","0,0302","4013.6","","4013.6","0","534.3",",0","","","742",",0","8.22","0","14.35","0","2.09","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1964","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","318.9","","318.9","0","123","0","63","0","47","","13","0","2","0","146","0","43","0","136","0","21","0","-18.9","0,0101,","127",",0,1210,+","84",",0,0308,","81.5",",0,0811,","36.1","0,0802,","-1.7","0,1005","-2.8","0,1007","-5.0","0,1010","-6.7","0,1011","-10.6","0,1121","0.0","0,0424","-2.2","0,0409","-4.4","0,0405","-7.2","0,0404","-11.1","0,0318","3621.1","","3621.1","0","730.8",",0","","","938",",0","8.95","0","14.79","0","3.12","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1965","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","293.8","","293.8","0","131","0","72","0","46","","13","0","5","0","141","0","39","0","139","0","12","0","-20.6","0,0117,","279",",0,0226,","198",",0,0225,","67.8",",0,1224,","35.6","0,0815,+","-1.1","0,1004","-3.3","0,1005","-4.4","0,1028","-7.8","0,1029","-9.4","0,1207","-1.7","0,0419","-2.2","0,0404","-5.6","0,0403","-13.3","0,0327","-13.3","0,0327","3838.8","","3838.8","0","993.6",",0","","","1263",",0","9.03","0","14.42","0","3.64","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1966","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","345.0","","345.0","0","121","0","67","0","63","","14","0","6","0","147","0","54","0","127","0","9","0","-22.2","0,0128,","152",",0,1221,+","132",",0,1210,","81.0",",0,0712,","36.7","0,0703,","-2.2","0,1024","-2.2","0,1024","-5.0","0,1104","-10.6","0,1201","-10.6","0,1201","0.0","0,0529","-3.9","0,0510","-4.4","0,0331","-6.7","0,0328","-9.4","0,0327","3767.1","","3767.1","0","875.7",",0","","","1105",",0","8.86","0","14.26","0","3.47","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094847","1967","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","258.8","","258.8","0","133","0","66","0","61","","10","0","3","0","132","0","38","0","127","0","6","0","-20.6","0,1231,","203",",0,0206,","89",",0,0126,","55.1",",0,1221,","33.9","0,0616,+","-1.7","0,1020","-3.9","0,1022","-5.0","0,1106","-6.7","0,1108","-9.4","0,1115","0.0","0,0516","-2.8","0,0425","-5.0","0,0412","-8.3","0,0319","-11.1","0,0318","3617.1","","3617.1","0","859.8",",0","52.0","X","761",",0","8.73","0","13.88","0","3.57","0","143982",",X","","","","","","","225","X","225","X","","","","","","","28.8","X","23.2","X"
"USW00094847","1968","42.2313","-83.3308","192.3","DETROIT METROPOLITAN AIRPORT, MI US","","","402.1","","402.1","0","130","0","67","0","44","","9","0","6","0","132","0","46","0","136","0","14","0","-22.2","0,0108,","254",",0,0116,+","142",",0,0113,","65.0",",0,0526,","33.9","0,0823,+","0.0","0,1021","-3.3","0,1030","-6.7","0,1110","-6.7","0,1110","-10.6","0,1209","0.0","0,0506","-2.2","0,0406","-4.4","0,0324","-11.7","0,0314","-11.7","0,0314","3750.1","","3750.1","0","895.8",",0","54.1","X","783",",0","9.58","0","14.85","0","4.31","0","150042",",X","","","","","","","270","X","225","X","","","","","","","27.2","X","22.4","X"
