"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087851","1897","28.3378","-82.26","57.9","SAINT LEO, FL US","1875.5","","1875.5","6","","","","","","","","","0","6","3","6","0","6","322","6","116","6","-3.9","6,0128,","","","","","","","37.2","6,0615,+","","","","","","","","","-2.2","6,0130","-2.2","6,0130","","","","","345.0","","345.0","6","","","","","22.57","6","28.30","6","16.83","6"
"USC00087851","1898","28.3378","-82.26","57.9","SAINT LEO, FL US","1909.5","","1909.5","6","","","","","","","","","0","6","5","6","0","6","312","6","130","6","-4.4","6,0103,","","","","","","","37.8","6,0720,+","0.0","6,1212","","","","","","","-2.2","6,0202","-2.2","6,0202","-4.4","6,0103","","","316.5","","316.5","6","","","","","22.42","6","28.40","6","16.44","6"
"USC00087851","1899","28.3378","-82.26","57.9","SAINT LEO, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","399.6","","399.6","","","","","","","","","","",""
"USC00087851","1900","28.3378","-82.26","57.9","SAINT LEO, FL US","1919.6","","1919.6","6","","","","","","","","","0","6","7","6","0","6","311","6","119","6","-5.6","6,0103,","","","","","","","38.3","6,0822,","","","","","","","","","-2.2","6,0219","-2.2","6,0219","-5.0","6,0218","","","","","","","","","","","22.37","6","27.77","6","16.97","6"
"USC00087851","1902","28.3378","-82.26","57.9","SAINT LEO, FL US","1886.6","","1886.6","6","","","","","","","","","0","6","4","6","0","6","309","6","140","6","-3.3","6,1228,+","","","","","","","38.9","6,0707,","-3.3","6,1227","-3.3","6,1227","","","","","0.0","6,0211","","","","","","","","","","","","","","","22.24","6","28.44","6","16.03","6"
"USC00087851","1903","28.3378","-82.26","57.9","SAINT LEO, FL US","1501.0","","1501.0","6","","","","","","","","","0","6","6","6","0","6","316","6","83","6","-3.3","6,1128,","","","","","","","36.7","6,0823,","-3.3","6,1128","-3.3","6,1128","","","","","-1.7","6,0218","","","","","","","287.2","","287.2","6","","","","","21.22","6","27.41","6","15.04","6"
"USC00087851","1904","28.3378","-82.26","57.9","SAINT LEO, FL US","1542.2","","1542.2","6","127","6","82","6","","","","","0","6","4","6","0","6","324","6","101","6","-1.1","6,0202,","","","","","84.6",",6,0123,","38.3","6,0603,","0.0","6,1221","","","","","","","-1.1","6,0202","","","","","","","511.2","","511.2","6","1288.1",",6","","","21.44","6","27.73","6","15.14","6"
"USC00087851","1905","28.3378","-82.26","57.9","SAINT LEO, FL US","1685.4","","1685.4","6","","","","","","","","","0","6","8","6","0","6","324","6","101","6","-6.7","6,0126,","","","","","","","35.0","6,0811,+","","","","","","","","","-0.6","6,0216","-4.4","6,0128","-4.4","6,0128","-6.7","6,0126","468.0","","468.0","6","","","","","21.82","6","27.65","6","15.99","6"
"USC00087851","1906","28.3378","-82.26","57.9","SAINT LEO, FL US","1621.7","","1621.7","6","","","","","","","","","0","6","4","6","0","6","327","6","97","6","-3.9","6,1224,","","","","","","","36.1","6,0628,","-0.6","6,1223","-3.9","6,1224","","","","","","","","","","","","","351.1","","351.1","6","","","","","21.81","6","27.55","6","16.07","6"
"USC00087851","1907","28.3378","-82.26","57.9","SAINT LEO, FL US","1742.7","","1742.7","6","104","6","76","6","","","","","0","6","1","6","0","6","340","6","117","6","0.0","6,1205,","","","","","51.3",",6,0601,","36.1","6,0613,","0.0","6,1205","","","","","","","","","","","","","","","257.4","","257.4","6","1182.7",",6","","","22.37","6","28.71","6","16.04","6"
"USC00087851","1908","28.3378","-82.26","57.9","SAINT LEO, FL US","1726.6","","1726.6","6","112","6","75","6","","","","","0","6","4","6","0","6","332","6","110","6","-1.7","6,0203,+","","","","","115.6",",6,0622,","36.1","6,0802,+","","","","","","","","","-0.6","6,0221","","","","","","","374.6","","374.6","6","1059.6",",6","","","22.14","6","28.16","6","16.11","6"
"USC00087851","1909","28.3378","-82.26","57.9","SAINT LEO, FL US","1658.5","","1658.5","6","","","","","","","","","0","6","5","6","0","6","330","6","82","6","-5.6","6,1231,","","","","","","","35.6","6,0601,","-1.7","6,1227","-5.0","6,1230","-5.0","6,1230","","","-4.4","6,0201","-4.4","6,0201","-4.4","6,0201","","","236.9","","236.9","6","","","","","21.94","6","27.78","6","16.09","6"
"USC00087851","1910","28.3378","-82.26","57.9","SAINT LEO, FL US","1481.1","","1481.1","6","","","","","","","","","0","6","6","6","0","6","307","6","73","6","-1.1","6,0123,+","","","","","","","36.7","6,0605,","0.0","6,1202","","","","","","","-0.6","6,0214","","","","","","","452.3","","452.3","6","","","","","20.85","6","26.78","6","14.92","6"
"USC00087851","1911","28.3378","-82.26","57.9","SAINT LEO, FL US","1805.1","","1805.1","6","106","6","75","6","","","","","0","6","3","6","0","6","341","6","93","6","-2.8","6,0105,","","","","","75.7",",6,1128,","35.0","6,0624,+","0.0","6,1201","","","","","","","0.0","6,0224","-2.8","6,0105","","","","","391.4","","391.4","6","1396.0",",6","","","22.67","6","28.38","6","16.96","6"
"USC00087851","1912","28.3378","-82.26","57.9","SAINT LEO, FL US","1755.8","","1755.8","6","134","6","93","6","","","","","0","6","3","6","0","6","319","6","79","6","-1.7","6,0116,","","","","","105.9",",6,0910,","36.1","6,0728,","","","","","","","","","0.0","6,0207","","","","","","","408.2","","408.2","6","1628.8",",6","","","21.97","6","27.26","6","16.69","6"
"USC00087851","1913","28.3378","-82.26","57.9","SAINT LEO, FL US","1600.8","","1600.8","6","112","6","82","6","","","","","0","6","0","6","0","6","339","6","71","6","1.7","6,1209,","","","","","75.7",",6,0827,","34.4","6,0617,","","","","","","","","","","","","","","","","","210.3","","210.3","6","1285.6",",6","","","22.16","6","27.80","6","16.52","6"
"USC00087851","1914","28.3378","-82.26","57.9","SAINT LEO, FL US","1615.9","","1615.9","6","","","","","","","","","0","6","2","6","0","6","308","6","93","6","-1.7","6,1121,","","","","","","","36.7","6,0625,","-1.7","6,1121","","","","","","","","","","","","","","","379.1","","379.1","6","","","","","21.59","6","27.22","6","15.95","6"
"USC00087851","1915","28.3378","-82.26","57.9","SAINT LEO, FL US","1649.1","","1649.1","6","124","6","77","6","","","","","0","6","0","6","0","6","297","6","98","6","1.1","6,1226,","","","","","109.7",",6,0215,","34.4","6,0824,+","","","","","","","","","","","","","","","","","522.7","","522.7","6","1359.3",",6","","","21.38","6","26.85","6","15.90","6"
"USC00087851","1916","28.3378","-82.26","57.9","SAINT LEO, FL US","1580.6","","1580.6","6","110","6","71","6","","","","","0","6","0","6","0","6","333","6","61","6","0.6","6,1219,+","","","","","145.3",",6,1115,","35.6","6,0817,","","","","","","","","","","","","","","","","","354.1","","354.1","6","1284.4",",6","","","21.71","6","27.42","6","15.99","6"
"USC00087851","1917","28.3378","-82.26","57.9","SAINT LEO, FL US","1488.6","","1488.6","6","","","","","","","","","0","6","7","6","0","6","320","6","71","6","-5.6","6,0203,","","","","","","","35.0","6,0602,","-1.7","6,1210","-5.0","6,1231","-5.0","6,1231","","","0.0","6,0207","-2.8","6,0206","-4.4","6,0204","","","303.6","","303.6","6","","","","","21.23","6","27.07","6","15.39","6"
