"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COFM0009","2005","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","67","N","27","N","10","N","229",",N,0130,","41.4",",N,0130,","250.6",",N","773",",N"
"US1COFM0009","2006","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","76","N","37","N","8","N","127",",N,1229,","50.8",",N,0706,","374.5",",N","589",",N"
"US1COFM0009","2007","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","84","N","35","N","18","N","102",",N,1226,","34.5",",N,0507,","307.4",",N","971",",N"
"US1COFM0009","2008","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","56","N","22","N","","","","","26.7",",N,0817,","199.9",",N","",""
"US1COFM0009","2009","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","90","N","43","N","","","","","59.2",",N,0726,","429.6",",N","",""
"US1COFM0009","2010","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","62","N","24","N","","","","","26.4",",N,0324,","216.6",",N","",""
"US1COFM0009","2011","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","75","N","27","N","","","","","23.9",",N,0915,","223.2",",N","",""
"US1COFM0009","2012","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","59","N","18","N","","","","","23.6",",N,0913,","189.7",",N","",""
"US1COFM0009","2013","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","80","N","28","N","","","","","72.6",",N,0912,","313.5",",N","",""
"US1COFM0009","2014","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","73","N","26","N","","","","","36.8",",N,0308,","268.3",",N","",""
"US1COFM0009","2015","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","87","N","44","N","","","","","76.2",",N,0427,","507.4",",N","",""
"US1COFM0009","2016","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","64","N","33","N","","","","","23.6",",N,0417,","270.3",",N","",""
"US1COFM0009","2017","38.4298","-105.2314","1644.1","CANON CITY .84 SE, CO US","82","N","40","N","","","","","38.1",",N,0731,","334.2",",N","",""
