"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00134101","1893","41.6093","-91.5051","195.1","IOWA CITY, IA US","477.9","","477.9","6","83","6","60","6","","","","","31","6","158","6","58","6","154","6","21","6","-28.9","6,0117,","","","","","53.3",",6,0930,","37.2","6,0612,","-2.2","6,0926","-2.2","6,0926","-5.6","6,1029","-7.2","6,1030","-9.4","6,1103","0.0","6,0506","-2.8","6,0423","-4.4","6,0409","-9.4","6,0317","-9.4","6,0317","","","","","722.5",",6","","","8.55","6","15.24","6","1.86","6","",""
"USC00134101","1894","41.6093","-91.5051","195.1","IOWA CITY, IA US","526.7","","526.7","6","69","6","51","6","","","","","13","6","132","6","31","6","166","6","39","6","-34.4","6,0125,","","","","","41.1",",6,1102,","38.3","6,0726,","-1.1","6,1006","-2.8","6,1009","-12.2","6,1111","-12.2","6,1111","-12.2","6,1111","0.0","6,0423","-2.2","6,0406","-12.2","6,0329","-12.2","6,0329","-12.2","6,0329","3340.8","","3340.8","6","690.1",",6","","","10.46","6","17.31","6","3.61","6","",""
"USC00134101","1895","41.6093","-91.5051","195.1","IOWA CITY, IA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3607.1","","3607.1","6","","","","","","","","","","","",""
"USC00134101","1896","41.6093","-91.5051","195.1","IOWA CITY, IA US","528.7","","528.7","6","","","","","","","","","9","6","152","6","34","6","157","6","27","6","-23.9","6,0103,","","","","","","","36.7","6,0804,+","-0.6","6,0920","-4.4","6,1018","-4.4","6,1018","-6.7","6,1024","-8.9","6,1109","-1.1","6,0407","-2.2","6,0405","-6.7","6,0403","-6.7","6,0403","-9.4","6,0322","","","","","","","","","10.28","6","16.50","6","4.07","6","",""
"USC00134101","1897","41.6093","-91.5051","195.1","IOWA CITY, IA US","567.6","","567.6","6","77","6","60","6","","","","","20","6","137","6","55","6","160","6","44","6","-28.9","6,0125,","","","","","55.9",",6,0724,","37.8","6,0913,+","-3.3","6,1029","-3.3","6,1029","-4.4","6,1103","-8.3","6,1106","-11.7","6,1123","-2.2","6,0420","-2.2","6,0420","-5.0","6,0327","-10.6","6,0315","-10.6","6,0315","3819.0","","3819.0","6","790.9",",6","","","9.48","6","15.77","6","3.19","6","",""
"USC00134101","1898","41.6093","-91.5051","195.1","IOWA CITY, IA US","517.2","","517.2","6","83","6","62","6","","","","","14","6","147","6","42","6","151","6","32","6","-24.4","6,0201,","","","","","54.6",",6,1017,","37.2","6,0724,+","-1.1","6,1014","-2.8","6,1023","-4.4","6,1027","-10.6","6,1111","-10.6","6,1111","0.0","6,0411","-5.6","6,0407","-5.6","6,0407","-7.2","6,0329","-11.1","6,0227","3468.5","","3468.5","6","848.8",",6","","","9.49","6","15.61","6","3.36","6","",""
"USC00134101","1899","41.6093","-91.5051","195.1","IOWA CITY, IA US","567.3","","567.3","6","82","6","57","6","","","","","25","6","141","6","53","6","170","6","34","6","-32.2","6,0209,","","","","","74.7",",6,0515,","38.3","6,0905,","-0.6","6,0929","-6.7","6,0930","-6.7","6,0930","-6.7","6,0930","-12.8","6,1204","-0.6","6,0419","-2.2","6,0416","-6.1","6,0404","-10.6","6,0402","-10.6","6,0402","4038.0","","4038.0","6","835.8",",6","","","9.55","6","15.87","6","3.22","6","",""
"USC00134101","1900","41.6093","-91.5051","195.1","IOWA CITY, IA US","646.8","","646.8","6","77","6","60","6","","","","","16","6","145","6","40","6","172","6","40","6","-24.4","6,0216,","","","","","68.1",",6,0716,","37.2","6,0805,","-0.6","6,1017","-5.0","6,1108","-5.0","6,1108","-10.6","6,1114","-10.6","6,1114","-1.1","6,0419","-2.2","6,0412","-12.8","6,0321","-12.8","6,0321","-12.8","6,0321","3522.8","","3522.8","6","958.0",",6","","","10.27","6","16.35","6","4.19","6","",""
"USC00134101","1901","41.6093","-91.5051","195.1","IOWA CITY, IA US","748.5","","748.5","6","66","6","51","6","","","","","19","6","151","6","49","6","163","6","62","6","-29.4","6,0210,","","","","","41.1",",6,0605,","42.2","6,0724,","-2.8","6,1004","-2.8","6,1004","-10.6","6,1104","-10.6","6,1104","-10.6","6,1104","-2.2","6,0421","-2.2","6,0421","-5.0","6,0329","-8.3","6,0321","-13.3","6,0306","3532.0","","3532.0","6","592.1",",6","","","9.93","6","16.62","6","3.25","6","",""
"USC00134101","1902","41.6093","-91.5051","195.1","IOWA CITY, IA US","411.7","","411.7","6","","","","","","","","","25","6","127","6","52","6","147","6","21","6","-30.6","6,0128,","","","","","","","35.0","6,0520,","-2.2","6,1014","-2.2","6,1014","-4.4","6,1123","-8.9","6,1130","-8.9","6,1130","-1.1","6,0424","-2.2","6,0417","-5.6","6,0408","-14.4","6,0318","-14.4","6,0318","3686.6","","3686.6","6","","","","","9.52","6","15.52","6","3.52","6","",""
