"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094967","1894","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","258.3","","258.3","6","86","6","54","6","","","","","58","6","186","6","81","6","114","6","20","6","-40.6","6,0124,","","","","","36.1",",6,1007,","36.7","6,0711,","-3.9","6,0911","-3.9","6,0911","-5.6","6,1008","-8.9","6,1105","-8.9","6,1105","-1.1","6,0519","-2.2","6,0420","-4.4","6,0411","-10.0","6,0401","-10.0","6,0401","5512.9","","5512.9","6","583.8",",6","","","4.64","6","11.09","6","-1.80","6","","","","","","","",""
"USW00094967","1895","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","","","92","6","52","6","","","","","72","6","195","6","","","","","","","-42.2","6,0205,","","","","","39.4",",6,0617,","","","-1.1","6,0923","-2.8","6,0927","-5.6","6,0930","-10.6","6,1019","-10.6","6,1019","-0.6","6,0526","-2.8","6,0521","-5.0","6,0404","-7.2","6,0403","-9.4","6,0328","","","","","554.9",",6","","","","","","","-3.69","6","","","","","","","",""
"USW00094967","1897","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","167.5","","167.5","6","112","6","58","6","","","","","73","6","195","6","111","6","107","6","5","6","-41.1","6,0125,","","","","","64.3",",6,0703,","34.4","6,0709,","-3.9","6,0917","-3.9","6,0917","-9.4","6,1009","-9.4","6,1009","-9.4","6,1009","-1.1","6,0607","-2.8","6,0606","-8.3","6,0420","-8.3","6,0420","-12.2","6,0419","5937.6","","5937.6","6","748.4",",6","","","2.92","6","9.36","6","-3.52","6","","","","","","","",""
"USW00094967","1898","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","143.1","","143.1","6","105","6","53","6","","","","","58","6","198","6","92","6","93","6","4","6","-42.2","6,1231,","","","","","87.6",",6,0702,","33.3","6,0624,","0.0","6,0908","-2.8","6,0910","-5.0","6,1007","-9.4","6,1014","-9.4","6,1014","-2.8","6,0511","-2.8","6,0511","-6.1","6,0419","-6.7","6,0407","-8.9","6,0406","5301.5","","5301.5","6","599.9",",6","","","3.56","6","10.10","6","-2.98","6","","","","","","","",""
"USW00094967","1899","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","112.2","","112.2","6","112","6","62","6","","","","","71","6","188","6","103","6","100","6","3","6","-46.1","6,0209,","","","","","71.6",",6,0628,","33.3","6,0723,","0.0","6,0913","-2.2","6,0928","-6.7","6,0929","-6.7","6,0929","-10.6","6,1102","-2.2","6,0514","-2.2","6,0514","-4.4","6,0422","-11.1","6,0408","-11.1","6,0408","6113.3","","6113.3","6","980.4",",6","","","2.65","6","8.78","6","-3.47","6","","","","","","","",""
"USW00094967","1900","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","239.2","","239.2","6","","","","","","","","","53","6","176","6","106","6","130","6","8","6","-34.4","6,0209,","","","","","","","34.4","6,0805,+","0.0","6,0917","-2.2","6,0927","-5.6","6,1107","-11.1","6,1108","-11.1","6,1108","0.0","6,0611","-2.2","6,0509","-4.4","6,0504","-7.2","6,0410","-11.7","6,0327","5001.9","","5001.9","6","","","","","4.72","6","10.85","6","-1.41","6","","","","","","","",""
"USW00094967","1901","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","","","","","","","","","","","","","","","100","6","115","6","10","6","","","","","","","","","37.8","6,0715,","","","","","","","","","","","","","","","","","","","","","5234.0","","5234.0","6","","","","","","","10.06","6","","","","","","","","","",""
"USW00094967","1902","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","90.3","","90.3","6","","","","","","","","","53","6","184","6","90","6","85","6","0","6","-37.2","6,0128,","","","","","","","31.7","6,0730,+","0.0","6,0912","-2.2","6,0913","-4.4","6,0919","-11.1","6,1109","-11.1","6,1109","-1.1","6,0511","-2.2","6,0509","-6.1","6,0424","-7.2","6,0423","-12.2","6,0408","","","","","","","","","4.08","6","9.78","6","-1.62","6","","","","","","","",""
"USW00094967","1903","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","58.2","","58.2","6","106","6","62","6","","","","","71","6","198","6","120","6","84","6","0","6","-38.9","6,0216,","","","","","36.1",",6,0908,","30.6","6,0817,","-0.6","6,0916","-2.8","6,0917","-4.4","6,1023","-7.8","6,1026","-10.0","6,1106","0.0","6,0507","-5.6","6,0501","-5.6","6,0501","-8.3","6,0430","-8.9","6,0405","5361.5","","5361.5","6","677.3",",6","","","2.36","6","8.65","6","-3.92","6","","","","","","","",""
"USW00094967","1904","46.90056","-95.06778","437.1","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6211.6","","6211.6","6","","","","","","","","","","","","","","","","","",""
