"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014938","1948","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","","","","","104","0","60","0","45","","12","0","","","","","","","","","","","","","127",",0,1226,+","147",",0,1224,","56.4",",0,0622,","","","","","","","","","","","","","","","","","","","","","","","","","","","828.0",",0","707",",0","","","","","","","","","","","","","",""
"USW00014938","1949","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","567.8","","567.8","0","98","0","67","0","41","","8","0","5","0","134","0","38","0","173","0","14","0","-25.6","0,0130,","178",",0,0206,","155",",0,0118,","55.4",",0,0912,","34.4","0,0703,+","0.0","0,0929","-3.9","0,1026","-6.1","0,1031","-8.3","0,1121","-10.0","0,1122","-4.4","0,0419","-4.4","0,0419","-4.4","0,0419","-6.7","0,0319","-9.4","0,0318","3273.3","","3273.3","0","940.9",",0","538",",0","10.87","0","16.87","0","4.86","0","","","","","","","",""
"USW00014938","1950","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","341.5","","341.5","0","99","0","51","0","21","","6","0","10","0","154","0","46","0","171","0","2","0","-21.7","0,1207,","127",",0,1206,","145",",0,0319,","75.2",",0,0614,","33.9","0,0625,","-0.6","0,1004","-5.0","0,1104","-5.0","0,1104","-11.1","0,1110","-11.1","0,1110","-0.6","0,0501","-3.3","0,0415","-5.6","0,0414","-7.2","0,0413","-9.4","0,0314","3331.0","","3331.0","0","638.7",",0","470",",0","9.44","0","15.79","0","3.10","0","","","","","","","",""
"USW00014938","1951","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","411.5","","411.5","0","127","0","72","0","35","","7","0","20","0","154","0","57","0","145","0","11","0","-29.4","0,0202,","229",",0,1225,+","140",",0,0216,","40.6",",0,0722,","35.6","0,0831,","-1.7","0,0928","-6.1","0,1101","-6.1","0,1101","-12.2","0,1102","-12.2","0,1102","-2.8","0,0423","-2.8","0,0423","-4.4","0,0331","-8.3","0,0324","-13.3","0,0321","3632.2","","3632.2","0","929.0",",0","614",",0","9.22","0","15.00","0","3.44","0","","","","","","","",""
"USW00014938","1952","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","564.4","","564.4","0","89","0","56","0","28","","9","0","3","0","156","0","30","0","169","0","26","0","-20.6","0,0129,","203",",0,0306,+","130",",0,0302,","61.7",",0,0422,","36.1","0,0727,","-1.1","0,1005","-6.7","0,1006","-6.7","0,1006","-6.7","0,1006","-9.4","0,1029","-1.1","0,0415","-2.8","0,0411","-4.4","0,0410","-7.8","0,0324","-10.0","0,0307","3496.2","","3496.2","0","775.7",",0","650",",0","10.84","0","17.14","0","4.54","0","","","","","","","",""
"USW00014938","1953","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","713.5","","713.5","0","87","0","62","0","28","","9","0","4","0","135","0","22","0","173","0","56","0","-22.8","0,1223,","254",",0,1222,","173",",0,0301,","25.9",",0,0903,","37.8","0,0731,+","-1.1","0,1028","-3.3","0,1029","-7.2","0,1105","-7.2","0,1105","-11.1","0,1128","-0.6","0,0427","-2.8","0,0420","-4.4","0,0418","-7.8","0,0309","-12.8","0,0307","3287.4","","3287.4","0","626.7",",0","820",",0","11.69","0","18.32","0","5.06","0","","","","","","","",""
"USW00014938","1954","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","737.8","","737.8","0","86","0","52","0","4","","2","0","4","0","130","0","22","0","164","0","49","0","-20.6","0,0117,+","203",",0,1231,+","198",",0,1229,","71.4",",0,0324,","42.2","0,0714,","0.0","0,1018","-6.1","0,1031","-6.1","0,1031","-7.2","0,1101","-9.4","0,1206","-1.1","0,0504","-3.3","0,0404","-6.1","0,0403","-9.4","0,0316","-9.4","0,0316","3063.6","","3063.6","0","917.6",",0","226",",0","11.75","0","17.87","0","5.62","0","","","","","","","",""
"USW00014938","1955","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","627.3","","627.3","0","99","0","47","0","32","","8","0","9","0","141","0","49","0","169","0","45","0","-24.4","0,0127,","178",",0,0101,","84",",0,0321,","69.6",",0,1005,","35.6","0,0730,+","-2.2","0,1015","-2.2","0,1015","-5.0","0,1102","-7.8","0,1103","-12.8","0,1116","-1.1","0,0407","-3.3","0,0329","-7.2","0,0328","-7.2","0,0328","-16.7","0,0326","3159.6","","3159.6","0","749.1",",0","392",",0","10.69","0","17.08","0","4.31","0","","","","","","","",""
"USW00014938","1956","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","606.4","","606.4","0","93","0","44","0","37","","9","0","6","0","149","0","36","0","180","0","29","0","-21.7","0,0203,","152",",0,1213,","127",",0,1208,","70.4",",0,0702,","37.2","0,0727,","0.0","0,1026","-5.6","0,1108","-5.6","0,1108","-7.8","0,1116","-11.1","0,1122","-7.2","0,0424","-7.2","0,0424","-7.2","0,0424","-7.2","0,0424","-8.9","0,0314","3533.5","","3533.5","0","674.5",",0","581",",0","11.01","0","17.73","0","4.30","0","","","","","","","",""
"USW00014938","1957","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","","","","","110","0","69","0","32","","10","0","","","","","","","","","","","","","152",",0,0325,","254",",0,0324,","85.6",",0,1023,","","","","","","","","","","","","","","","","","","","","","","","3212.3","","3212.3","","1094.3",",0","736",",0","","","","","","","","","","","","","",""
"USW00014938","1958","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","423.8","","423.8","0","87","0","57","0","44","","6","0","20","0","135","0","50","0","162","0","11","0","-26.7","0,0217,","203",",0,0124,+","208",",0,0121,","51.8",",0,0612,","34.4","0,0608,","-1.1","0,1001","-3.9","0,1106","-10.0","0,1126","-10.0","0,1126","-10.0","0,1126","-2.8","0,0429","-2.8","0,0429","-7.2","0,0321","-7.2","0,0321","-17.8","0,0220","","","","","801.6",",0","598",",0","10.00","0","15.74","0","4.27","0","","","","","","","",""
"USW00014938","1959","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","609.6","","609.6","0","113","0","70","0","37","","11","0","10","0","133","0","38","0","150","0","24","0","-26.7","0,0105,","254",",0,0122,","165",",0,0305,","91.9",",0,0928,","33.9","0,0828,+","0.0","0,1012","-7.2","0,1105","-7.2","0,1105","-7.2","0,1105","-9.4","0,1106","0.0","0,0515","-3.3","0,0328","-8.3","0,0322","-8.3","0,0322","-10.0","0,0307","3341.0","","3341.0","0","1037.0",",0","912",",0","10.42","0","16.04","0","4.79","0","","","","","","","",""
"USW00014938","1960","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","537.9","","537.9","0","102","0","62","0","62","","17","0","11","0","139","0","56","0","168","0","25","0","-26.7","0,0305,","305",",0,0316,","178",",0,0315,","62.7",",0,0630,","36.1","0,0907,+","-2.8","0,1019","-2.8","0,1019","-7.8","0,1020","-7.8","0,1020","-9.4","0,1110","0.0","0,0418","-5.0","0,0410","-5.0","0,0410","-7.2","0,0326","-12.2","0,0325","3685.3","","3685.3","0","812.0",",0","1033",",0","10.08","0","15.87","0","4.29","0","","","","","","","",""
"USW00014938","1961","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","505.5","","505.5","0","116","0","73","0","47","","10","0","12","0","135","0","35","0","149","0","22","0","-25.6","0,0127,","152",",0,1231,+","127",",0,0202,","160.5",",0,0913,","35.0","0,0902,+","0.0","0,1020","-3.9","0,1103","-4.4","0,1108","-7.2","0,1128","-12.8","0,1210","0.0","0,0502","-2.8","0,0416","-6.1","0,0402","-10.6","0,0219","-10.6","0,0219","3268.0","","3268.0","0","1108.8",",0","722",",0","10.28","0","16.05","0","4.50","0","","","","","","","",""
"USW00014938","1962","40.09722","-92.54333","294.4","KIRKSVILLE REGIONAL AIRPORT, MO US","","","589.7","","589.7","0","105","0","67","0","66","","15","0","16","0","134","0","48","0","163","0","18","0","-27.2","0,0110,","254",",0,0120,+","185",",0,0105,","55.6",",0,0519,","36.7","0,0819,","-1.1","0,1023","-2.2","0,1024","-4.4","0,1105","-7.2","0,1109","-8.9","0,1206","-1.1","0,0416","-5.6","0,0415","-5.6","0,0415","-7.2","0,0317","-8.9","0,0315","3576.5","","3576.5","0","791.5",",0","963",",0","10.28","0","16.09","0","4.47","0","","","","","","","",""
