"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048210","1922","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","37","6","29","6","","","","","","","","","","","","","","","","","","","","","99.1",",6,0209,","","","","","","","","","","","746.2",",6","","","","","","","",""
"USC00048210","1923","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","40","6","27","6","","","","","","","","","","","","","","","","","","","","","22.9",",6,0405,","","","","","","","","","","","296.8",",6","","","","","","","",""
"USC00048210","1924","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","29","6","21","6","","","","","","","","","","","","","","","","","","","","","38.6",",6,0128,","","","","","","","","","","","378.5",",6","","","","","","","",""
"USC00048210","1925","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","48","6","24","6","","","","","","","","","","","","","","","","","","","","","61.0",",6,0404,","","","","","","","","","","","425.2",",6","","","","","","","",""
"USC00048210","1926","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","54","6","29","6","","","","","","","","","","","","","","","","","","","","","115.1",",6,0406,","","","","","","","","","","","872.6",",6","","","","","","","",""
"USC00048210","1927","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","41","6","30","6","","","","","","","","","","","","","","","","","","","","","126.2",",6,0217,","","","","","","","","","","","727.3",",6","","","","","","","",""
"USC00048210","1928","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","643.0","","643.0","6","26","6","19","6","","","","","0","6","0","6","0","6","268","6","46","6","0.6","6,0116,","","","","","71.1",",6,0204,","38.9","6,0921,","","","","","","","","","400.1",",6","","","18.24","6","24.72","6","11.75","6"
"USC00048210","1929","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","852.0","","852.0","6","25","6","17","6","","","","","0","6","0","6","0","6","254","6","67","6","0.6","6,0209,","","","","","82.8",",6,0404,","40.6","6,0916,","","","","","1005.7","","1005.7","6","328.5",",6","","","18.38","6","24.57","6","12.19","6"
"USC00048210","1930","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","754.0","","754.0","6","51","6","33","6","","","","","0","6","0","6","0","6","244","6","44","6","1.1","6,0111,","","","","","73.4",",6,0315,","38.9","6,0716,","","","","","674.8","","674.8","6","580.3",",6","","","18.17","6","24.18","6","12.16","6"
"USC00048210","1931","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","898.9","","898.9","6","57","6","36","6","","","","","0","6","0","6","0","6","236","6","57","6","1.1","6,1123,","","","","","83.3",",6,0426,","39.4","6,0824,+","","","","","565.3","","565.3","6","716.5",",6","","","18.69","6","24.49","6","12.89","6"
"USC00048210","1932","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","633.3","","633.3","6","43","6","27","6","","","","","0","6","0","6","0","6","244","6","35","6","0.6","6,0203,+","","","","","89.9",",6,0131,","38.3","6,0905,","","","","","1094.4","","1094.4","6","420.2",",6","","","17.46","6","23.62","6","11.30","6"
"USC00048210","1933","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","654.6","","654.6","6","","","","","","","","","0","6","0","6","0","6","246","6","43","6","1.1","6,0120,","","","","","","","43.3","6,0811,","","","","","989.1","","989.1","6","","","","","17.46","6","24.02","6","10.89","6"
"USC00048210","1934","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","827.7","","827.7","6","37","6","20","6","","","","","0","6","0","6","0","6","281","6","54","6","5.0","6,1230,","","","","","173.0",",6,0101,","43.3","6,0727,","","","","","503.6","","503.6","6","623.1",",6","","","19.21","6","25.63","6","12.80","6"
"USC00048210","1935","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","732.6","","732.6","6","42","6","26","6","","","","","0","6","0","6","0","6","254","6","50","6","0.6","6,0119,","","","","","81.3",",6,0408,","40.6","6,0822,","","","","","811.9","","811.9","6","498.2",",6","","","18.09","6","24.70","6","11.47","6"
"USC00048210","1936","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","993.8","","993.8","6","51","6","34","6","","","","","0","6","0","6","0","6","277","6","88","6","1.1","6,0325,","","","","","77.5",",6,1227,","42.2","6,0717,","","","","","678.5","","678.5","6","852.8",",6","","","19.24","6","26.01","6","12.46","6"
"USC00048210","1937","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","881.2","","881.2","6","","","","","","","","","0","6","5","6","0","6","255","6","85","6","-2.2","6,0123,","","","","","","","40.0","6,0701,","-2.2","6,0123","-2.2","6,0123","921.0","","921.0","6","","","","","18.30","6","25.12","6","11.49","6"
"USC00048210","1938","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","850.5","","850.5","6","56","6","41","6","","","","","0","6","0","6","0","6","264","6","78","6","3.9","6,1112,","","","","","200.4",",6,0302,","42.8","6,0913,","","","","","682.1","","682.1","6","1040.2",",6","","","18.68","6","25.41","6","11.94","6"
"USC00048210","1939","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","929.1","","929.1","6","35","6","19","6","","","","","0","6","0","6","0","6","265","6","73","6","1.1","6,0209,+","","","","","121.7",",6,0923,","43.3","6,0920,","","","","","789.1","","789.1","6","443.2",",6","","","18.89","6","25.45","6","12.32","6"
"USC00048210","1940","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","814.1","","814.1","6","","","","","","","","","0","6","0","6","0","6","259","6","59","6","5.0","6,1215,+","","","","","","","38.9","6,1018,+","","","","","531.1","","531.1","6","","","","","18.89","6","25.50","6","12.29","6"
"USC00048210","1941","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","67","6","53","6","","","","","","","","","","","","","","","","","","","","","75.9",",6,0220,","","","","","","","720.8","","720.8","","1207.5",",6","","","","","","","",""
"USC00048210","1942","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","727.3","","727.3","6","33","6","22","6","","","","","0","6","0","6","0","6","270","6","69","6","1.7","6,0215,+","","","","","28.4",",6,1225,","40.6","6,0520,","","","","","","","","","302.3",",6","","","18.47","6","25.78","6","11.16","6"
"USC00048210","1943","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","38","6","30","6","","","","","","","","","","","","","","","","","","","","","88.1",",6,0223,","","","","","","","","","","","660.6",",6","","","","","","","",""
"USC00048210","1944","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","39","6","32","6","","","","","","","","","","","","","","","","","","","","","138.4",",6,0222,","","","","","","","","","","","666.3",",6","","","","","","","",""
"USC00048210","1945","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","42","6","30","6","","","","","","","","","","","","","","","","","","","","","151.1",",6,1222,","","","","","","","","","","","597.8",",6","","","","","","","",""
"USC00048210","1946","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","811.0","","811.0","6","43","6","27","6","","","","","0","6","0","6","0","6","252","6","86","6","2.2","6,0212,","","","","","91.2",",6,1225,","38.9","6,0927,+","","","","","","","","","752.1",",6","","","18.39","6","25.67","6","11.10","6"
"USC00048210","1947","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","39","6","17","6","","","","","","","","","","","","","","","","","","","","","39.9",",6,1204,","","","","","","","705.0","","705.0","6","181.4",",6","","","","","","","",""
"USC00048210","1948","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","31","0","19","0","","","","","","","","","","","","","","","","","","","","","42.2",",0,0205,","","","","","","","","","","","352.5",",0","","","","","","","",""
"USC00048210","1949","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","47","0","32","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","140",",0,0111,","84.6",",0,1218,","","","","","","","","","","","528.0",",0","140",",0","","","","","",""
"USC00048210","1950","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","35","0","18","0","0","","0","0","","","","","0","0","252","0","51","0","","","0",",0,1231,+","0",",0,1231,+","49.0",",0,0408,+","42.8","0,1013,","","","","","","","","","370.6",",0","0",",0","","","25.00","0","",""
"USC00048210","1951","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","40","0","28","0","0","","0","0","","","","","0","0","244","0","62","0","","","0",",0,1231,+","0","T,0,0222,","61.5",",0,1120,","40.6","0,0917,","","","","","","","","","568.5",",0","0","T,0","","","24.62","0","",""
"USC00048210","1953","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","28","0","16","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0302,","31.0",",0,1114,","","","","","","","","","","","192.1",",0","0","T,0","","","","","",""
"USC00048210","1954","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","33","0","23","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","88.4",",0,0119,","","","","","","","","","","","524.7",",0","0",",0","","","","","",""
"USC00048210","1955","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0316,+","","","","","","","","","","","","","413.1",",0","0","T,0","","","","","",""
"USC00048210","1956","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","26","0","15","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","171.2",",0,0126,","","","","","","","","","","","453.5",",0","0",",0","","","","","",""
"USC00048210","1957","34.16667","-118.05","345.0","SIERRA MADRE HENSZEY, CA US","","","","","51","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","70.6",",0,0113,","","","","","","","","","","","608.3",",0","0",",0","","","","","",""
