"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00455050","1917","45.716667","-120.783333","182.9","MARYHILL, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3036.3","","3036.3","6","","","","","",""
"USC00455050","1920","45.716667","-120.783333","182.9","MARYHILL, WA US","477.6","","477.6","6","0","6","84","6","6","6","130","6","42","6","-11.7","6,0107,","39.4","6,0816,","-3.9","6,1101","-3.9","6,1101","-5.0","6,1111","","","","","0.0","6,0417","-2.2","6,0317","-6.1","6,0222","-7.2","6,0112","-11.7","6,0107","","","","","11.87","6","17.30","6","6.43","6"
"USC00455050","1923","45.716667","-120.783333","182.9","MARYHILL, WA US","525.3","","525.3","6","0","6","87","6","9","6","151","6","51","6","-13.9","6,0214,","39.4","6,0816,","-0.6","6,1029","-3.9","6,1201","-4.4","6,1230","-11.1","6,1231","-11.1","6,1231","-0.6","6,0501","-2.2","6,0308","-4.4","6,0221","-6.7","6,0219","-11.1","6,0216","","","","","12.26","6","18.27","6","6.25","6"
"USC00455050","1924","45.716667","-120.783333","182.9","MARYHILL, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2538.9","","2538.9","6","","","","","",""
