"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00419101","1971","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1345.5","","1345.5","0","107","0","65","0","0","","0","0","0","0","28","0","1","0","292","0","81","0","-6.7","0,0210,+","0",",0,1231,+","0",",0,1231,+","74.9",",0,1206,","37.2","0,0707,","","","-0.6","0,1125","","","","","","","","","-1.7","0,0407","-2.8","0,0308","-5.6","0,0304","-6.7","0,0210","","","1027.7","","1027.7","0","1078.5",",0","0",",0","19.39","0","25.90","0","12.88","0","",""
"USC00419101","1972","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1357.9","","1357.9","0","117","0","74","0","0","","0","0","0","0","28","0","1","0","275","0","91","0","-8.3","0,0107,","0",",0,1231,+","0",",0,1231,+","122.9",",0,0428,","37.2","0,0807,","","","-2.8","0,1201","-2.8","0,1201","-6.7","0,1217","-6.7","0,1217","","","-1.7","0,0303","-3.3","0,0209","-5.0","0,0205","-6.7","0,0204","","","822.5","","822.5","0","1305.5",",0","0",",0","19.19","0","25.51","0","12.87","0","28308","0"
"USC00419101","1973","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1246.6","","1246.6","0","","","","","","","","","","","",""
"USC00419101","1974","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1299.0","","1299.0","0","126","0","86","0","0","","0","0","0","0","24","0","0","0","274","0","71","0","-5.0","0,0101,","0",",0,1231,+","0",",0,1231,+","144.0",",0,0412,","37.8","0,0731,+","","","-1.1","0,1126","-2.2","0,1201","","","","","","","-1.1","0,0227","-3.3","0,0226","-5.0","0,0101","","","","","","","","","1617.9",",0","0",",0","19.39","0","25.58","0","13.21","0","",""
"USC00419101","1976","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","952.0","","952.0","0","","","","","","","","","","","",""
"USC00419101","1977","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1465.2","","1465.2","0","105","0","67","0","0","","0","0","0","0","35","0","0","0","268","0","108","0","-10.0","0,0110,","0",",0,1231,+","0",",0,1231,+","71.1",",0,0420,","37.2","0,0805,+","","","-0.6","0,1111","-2.2","0,1207","-5.0","0,1222","","","","","-1.1","0,0228","-2.8","0,0216","-5.0","0,0120","-6.7","0,0119","-9.4","0,0111","","","","","1213.5",",0","0",",0","19.25","0","25.41","0","13.10","0","",""
"USC00419101","1978","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1464.2","","1464.2","0","107","0","62","0","","","","","0","0","52","0","3","0","261","0","104","0","-7.2","0,0222,","","","","","88.9",",0,0829,","38.3","0,0716,","","","0.0","0,1204","-3.9","0,1209","-6.7","0,1210","-6.7","0,1210","","","-2.8","0,0310","-2.8","0,0310","-7.2","0,0222","-7.2","0,0222","","","1341.7","","1341.7","0","1274.8",",0","","","18.70","0","24.90","0","12.50","0","",""
"USC00419101","1979","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1244.4","","1244.4","0","114","0","76","0","0","","0","0","0","0","38","0","1","0","252","0","73","0","-10.0","0,0102,","0",",0,1231,+","0",",0,1231,+","165.1",",0,0920,","35.6","0,0807,+","","","0.0","0,1114","-4.4","0,1130","-4.4","0,1130","","","","","0.0","0,0305","-3.3","0,0212","-5.0","0,0210","-8.3","0,0115","-9.4","0,0103","1127.3","","1127.3","0","1717.9",",0","0",",0","18.28","0","24.10","0","12.47","0","",""
"USC00419101","1980","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1520.1","","1520.1","0","94","0","54","0","0","","0","0","0","0","29","0","0","0","260","0","114","0","-6.1","0,0303,","0",",0,1231,+","0",",0,1231,+","97.5",",0,0919,","40.6","0,0823,+","","","-0.6","0,1119","-2.2","0,1211","","","","","","","-1.7","0,0304","-6.1","0,0303","-6.1","0,0303","","","","","1116.5","","1116.5","0","1121.4",",0","0",",0","19.36","0","25.68","0","13.03","0","",""
"USC00419101","1981","30.793","-94.1819","65.2","TOWN BLUFF DAM, TX US","1416.6","","1416.6","0","96","0","67","0","0","","0","0","0","0","30","0","0","0","264","0","96","0","-8.9","0,0211,","0",",0,1231,+","0",",0,1231,+","80.8",",0,0606,","37.2","0,0819,+","","","-2.2","0,1121","-2.2","0,1121","-5.6","0,1219","","","","","-1.1","0,0215","-5.0","0,0213","-5.0","0,0213","-7.2","0,0212","-8.9","0,0211","1114.8","","1114.8","0","1183.6",",0","0",",0","19.33","0","25.46","0","13.20","0","19005","0"
