"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003889","1991","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","3.1","X","817.2","","817.2","0","135","0","85","0","5","","2","0","0","0","74","0","6","0","196","0","20","0","-16.7","0,0216,","102",",0,0216,","81",",0,0215,","75.9",",0,1122,","35.0","0,0913,","0.0","0,1102","-5.0","0,1103","-5.0","0,1103","-6.7","0,1104","-10.0","0,1204","-4.4","0,0331","-4.4","0,0331","-4.4","0,0331","-16.7","0,0216","-16.7","0,0216","2034.5","","2034.5","0","1400.8",",0","234",",0","14.69","0","20.19","0","9.20","0","","","220","X","","","","","225","X","15.6","X","","","","","25.7","X"
"USW00003889","1992","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","3.1","X","528.2","","528.2","0","156","0","96","0","5","","5","0","0","0","85","0","7","0","179","0","5","0","-16.7","0,0116,","25",",0,1227,+","36",",0,1225,+","41.9",",0,0828,","32.8","0,0713,","-2.2","0,1019","-2.2","0,1019","-5.6","0,1116","-7.2","0,1205","-8.9","0,1206","0.0","0,0405","-3.3","0,0403","-6.1","0,0316","-6.7","0,0313","-9.4","0,0209","2239.9","","2239.9","0","1129.4",",0","298",",0","13.41","0","18.73","0","8.08","0","","","230","X","","","","","225","X","16.5","X","","","","","24.7","X"
"USW00003889","1993","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","3.0","X","669.7","","669.7","0","147","0","94","0","22","","10","0","0","0","88","0","15","0","177","0","28","0","-15.0","0,0219,","508",",0,0314,","503",",0,0313,","58.4",",0,0903,","36.1","0,0726,+","0.0","0,1030","-2.8","0,1102","-5.6","0,1108","-7.8","0,1212","-10.0","0,1225","-1.1","0,0422","-6.1","0,0319","-6.1","0,0319","-7.2","0,0318","-13.3","0,0315","2461.5","","2461.5","0","1414.8",",0","1128",",0","13.26","0","18.81","0","7.70","0","","","190","X","","","","","315","X","11.6","X","","","","","26.7","X"
"USW00003889","1994","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","3.1","X","554.8","","554.8","0","139","0","89","0","21","","7","0","4","0","76","0","17","0","188","0","9","0","-27.8","0,0119,","432",",0,0119,+","384",",0,0117,","59.9",",0,0327,","34.4","0,0620,","0.0","0,1027","-5.0","0,1123","-5.0","0,1123","","","","","-0.6","0,0408","-2.2","0,0319","-6.7","0,0317","-6.7","0,0317","-11.7","0,0227","2565.6","","2565.6","0","1544.3",",0","880",",0","13.47","0","19.05","0","7.89","0","","","180","X","","","","","270","X","10.3","X","","","","","23.6","X"
"USW00003889","1995","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.9","X","744.6","","744.6","0","149","0","92","0","29","","10","0","0","0","89","0","26","0","183","0","41","0","-16.7","0,0212,","127",",0,0309,+","142",",0,0308,","56.4",",0,0513,","37.2","0,0831,","-1.1","0,1103","-4.4","0,1104","-4.4","0,1104","-7.2","0,1112","-13.9","0,1209","-3.9","0,0405","-3.9","0,0405","-7.2","0,0310","-7.2","0,0310","-11.1","0,0213","2172.0","","2172.0","0","1343.3",",0","843",",0","13.49","0","18.99","0","7.98","0","","","","","","","","","","","","","","","","","",""
"USW00003889","1996","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.5","X","533.0","","533.0","0","162","0","101","0","","","","","2","0","96","0","26","0","175","0","1","0","-22.2","0,0204,","","","","","50.0",",0,1002,","32.2","0,0623,","-1.1","0,1102","-4.4","0,1103","-4.4","0,1103","-10.6","0,1219","-10.6","0,1219","-1.7","0,0410","-2.8","0,0407","-4.4","0,0322","-11.7","0,0310","-11.7","0,0310","2726.7","","2726.7","0","1495.1",",0","","","12.58","0","17.56","0","7.60","0","","","","","270","X","300","X","","","","","19.2","X","25.5","X","",""
"USW00003889","1997","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","","","485.8","","485.8","0","154","0","99","0","14","","6","0","0","0","78","0","19","0","155","0","4","0","-16.7","0,0117,","102",",0,1231,+","114",",0,1227,","77.2",",0,0616,","33.3","0,0728,+","-1.7","0,1023","-2.8","0,1115","-6.7","0,1117","-6.7","0,1117","","","0.0","0,0516","-2.8","0,0410","-4.4","0,0409","-8.9","0,0129","-8.9","0,0129","2447.5","","2447.5","0","1252.4",",0","447",",0","12.69","0","17.64","0","7.75","0","","","","","0","X","290","X","","","","","44.3","X","25.0","X","",""
"USW00003889","1998","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.1","X","720.4","","720.4","0","158","0","115","0","17","","5","0","0","0","61","0","7","0","183","0","11","0","-11.7","0,0312,","279",",0,0206,","145",",0,0204,","53.3",",0,0416,","35.0","0,0914,+","-0.6","0,1023","-2.8","0,1215","-8.9","0,1222","-8.9","0,1222","-8.9","0,1222","0.0","0,0411","-3.9","0,0315","-8.3","0,0313","-8.3","0,0313","-11.7","0,0312","2320.9","","2320.9","0","1357.0",",0","621",",0","14.65","0","19.46","0","9.85","0","","","","","280","X","180","X","","","","","17.4","X","25.9","X","",""
"USW00003889","1999","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.3","X","652.1","","652.1","0","122","0","75","0","11","","6","0","0","0","77","0","11","0","191","0","26","0","-16.1","0,0105,","76",",0,0213,","81",",0,0212,","97.5",",0,0824,","36.1","0,0731,+","0.0","0,1025","-3.3","0,1130","-5.6","0,1201","-6.7","0,1222","-12.2","0,1225","0.0","0,0327","-2.8","0,0321","-5.6","0,0312","-6.7","0,0311","-8.9","0,0214","2074.1","","2074.1","0","1018.6",",0","422",",0","14.27","0","19.74","0","8.81","0","","","","","280","X","250","X","","","","","16.5","X","25.0","X","",""
"USW00003889","2000","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.2","X","566.6","","566.6","0","143","0","83","0","32","","9","0","0","0","83","0","29","0","193","0","3","0","-15.6","0,0127,","102",",0,0127,+","58",",0,1203,","57.9",",0,0714,","32.8","0,0613,","-1.1","0,1008","-2.8","0,1117","-7.2","0,1121","-7.2","0,1121","-8.9","0,1122","-2.2","0,0409","-2.2","0,0409","-5.0","0,0206","-6.7","0,0129","-13.9","0,0128","2088.0","","2088.0","0","1171.0",",0","573",",0","13.26","0","18.36","0","8.15","0","","","","","290","X","250","X","","","","","13.9","X","19.7","X","",""
"USW00003889","2001","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.1","X","591.2","","591.2","0","130","0","81","0","14","","3","0","0","0","67","0","13","0","186","0","1","0","-12.8","0,0103,","102",",0,0121,","76",",0,0120,","36.6",",0,0522,+","32.2","0,0823,","0.0","0,1027","-2.2","0,1121","-7.2","0,1225","-7.2","0,1225","-10.0","0,1226","-0.6","0,0418","-2.2","0,0417","-5.0","0,0327","-8.3","0,0218","-10.0","0,0203","2567.6","","2567.6","0","874.2",",0","283",",0","13.96","0","19.16","0","8.75","0","","","","","290","X","260","X","","","","","13.9","X","24.6","X","",""
"USW00003889","2002","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","2.0","X","758.0","","758.0","0","147","0","103","0","16","","8","0","0","0","87","0","12","0","174","0","18","0","-12.2","0,0304,","127",",0,0120,+","142",",0,0119,","48.0",",0,0713,","33.9","0,0910,+","-2.8","0,1102","-2.8","0,1102","-6.1","0,1128","-6.7","0,1201","","","-1.1","0,0407","-5.6","0,0323","-5.6","0,0323","-7.8","0,0322","-12.2","0,0304","2085.4","","2085.4","0","1336.6",",0","579",",0","13.91","0","18.85","0","8.96","0","128945",",W","","","290","X","250","X","","","","","15.6","X","25.0","X","",""
"USW00003889","2003","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.9","X","495.8","","495.8","0","173","0","102","0","27","","13","0","0","0","91","0","25","0","179","0","1","0","-16.1","0,0127,","102",",0,0119,+","86",",0,0116,","53.3",",0,0215,","32.2","0,0827,","0.0","0,1108","-2.8","0,1114","-4.4","0,1125","-7.2","0,1220","","","-3.9","0,0331","-3.9","0,0331","-6.7","0,0310","-6.7","0,0310","-13.9","0,0208","2541.9","","2541.9","0","1397.8",",0","756",",0","13.02","0","17.85","0","8.19","0","","","","","300","X","300","X","","","","","13.4","X","19.2","X","",""
"USW00003889","2004","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.9","X","542.4","","542.4","0","150","0","90","0","6","","2","0","0","0","74","0","14","0","184","0","0","0","-17.2","0,0131,","51",",0,0110,+","61",",0,0109,","90.4",",0,0530,","31.1","0,0906,+","0.0","0,1125","-3.3","0,1213","-4.4","0,1214","-7.2","0,1215","-13.9","0,1219","0.0","0,0503","-5.0","0,0323","-5.0","0,0323","-7.8","0,0216","-8.9","0,0201","2296.5","","2296.5","0","1585.8",",0","215",",0","13.86","0","18.79","0","8.92","0","","","","","320","X","250","X","","","","","13.4","X","20.1","X","",""
"USW00003889","2005","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.8","X","835.6","","835.6","0","139","0","91","0","9","","5","0","0","0","72","0","6","0","191","0","26","0","-14.4","0,0118,","51",",0,0312,+","53",",0,0312,","45.5",",0,0429,","36.1","0,0812,","0.0","0,1111","-4.4","0,1117","-4.4","0,1117","-9.4","0,1125","-9.4","0,1125","0.0","0,0424","-2.8","0,0315","-4.4","0,0310","-6.7","0,0303","-12.8","0,0124","2085.0","","2085.0","0","1025.2",",0","367",",0","14.54","0","19.68","0","9.40","0","","","","","310","X","330","X","","","","","13.0","X","17.9","X","",""
"USW00003889","2006","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.4","W","641.9","","641.9","0","149","0","99","0","8","","4","0","0","0","60","0","7","0","179","0","24","0","-13.3","0,0219,","102",",0,0212,","109",",0,0211,","48.0",",0,1027,","36.1","0,0803,+","-0.6","0,1012","-2.2","0,1025","-4.4","0,1203","-8.3","0,1204","-9.4","0,1207","-0.6","0,0409","-2.2","0,0323","-5.0","0,0322","-13.3","0,0219","-13.3","0,0219","2061.1","","2061.1","0","1159.9",",0","320",",0","14.37","0","19.56","0","9.19","0","","","","","290","X","230","X","","","","","13.4","X","25.9","X","",""
"USW00003889","2007","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.4","W","878.0","","878.0","0","126","0","75","0","10","","5","0","0","0","79","0","16","0","201","0","35","0","-16.1","0,0206,","51",",0,0218,","48",",0,0109,","58.9",",0,1023,","37.2","0,0816,","-1.7","0,1108","-2.2","0,1116","-4.4","0,1124","-7.2","0,1217","","","0.0","0,0410","-6.1","0,0408","-6.1","0,0408","-7.8","0,0219","-13.3","0,0216","2305.0","","2305.0","0","901.3",",0","322",",0","14.60","0","20.05","0","9.15","0","","","","","330","X","320","X","","","","","15.6","X","22.8","X","",""
"USW00003889","2008","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.5","W","602.8","","602.8","0","136","0","82","0","14","","6","0","0","0","87","0","17","0","183","0","15","0","-15.0","0,1222,+","76",",0,1212,","64",",0,1211,","46.0",",0,1211,","33.9","0,0821,","-1.1","0,1029","-2.2","0,1117","-4.4","0,1118","-7.2","0,1119","-8.9","0,1122","-2.8","0,0325","-2.8","0,0325","-8.9","0,0309","-8.9","0,0309","-8.9","0,0309","2252.6","","2252.6","0","1029.5",",0","464",",0","13.28","0","18.66","0","7.89","0","","","","","260","X","270","X","","","","","13.9","X","21.5","X","",""
"USW00003889","2009","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.4","W","525.9","","525.9","0","163","0","106","0","26","","14","0","1","0","78","0","22","0","167","0","1","0","-18.9","0,0116,","254",",0,1220,+","206",",0,1219,","63.2",",0,0926,","32.2","0,0424,","-1.7","0,1019","-2.2","0,1201","-5.0","0,1205","-6.7","0,1206","-8.9","0,1211","0.0","0,0408","-5.6","0,0304","-5.6","0,0304","-12.8","0,0303","-12.8","0,0303","2421.2","","2421.2","0","1425.4",",0","1140",",0","13.15","0","17.99","0","8.31","0","","","","","240","X","220","X","","","","","13.9","X","24.6","X","",""
"USW00003889","2010","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.3","W","812.7","","812.7","0","142","0","80","0","50","","20","0","0","0","89","0","40","0","195","0","23","0","-15.0","0,1215,","152",",0,0131,+","130",",0,0130,","63.5",",0,1130,","36.1","0,0811,","0.0","0,1106","-2.8","0,1107","-5.0","0,1202","-8.9","0,1206","-8.9","0,1206","-1.1","0,0327","-2.2","0,0307","-6.1","0,0226","-7.2","0,0225","-9.4","0,0213","2505.7","","2505.7","0","1150.4",",0","1310",",0","13.40","0","18.41","0","8.40","0","","","","","280","X","260","X","","","","","13.4","X","22.8","X","",""
"USW00003889","2011","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.3","W","677.3","","677.3","X","157","X","101","X","20","","8","X","0","X","75","X","15","X","178","X","14","X","-14.4","X,0109,","76",",X,0127,+","79",",X,0126,","59.2",",X,0620,","35.6","X,0903,","-1.1","X,1111","-3.3","X,1118","-6.1","X,1211","","","","","-0.6","X,0401","-2.2","X,0215","-10.6","X,0211","-10.6","X,0211","-10.6","X,0211","2472.2","","2472.2","X","1525.4",",X","499",",X","14.04","X","19.19","X","8.90","X","","","","","310","X","310","X","","","","","16.1","X","21.9","X","",""
"USW00003889","2012","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.2","X","710.2","","710.2","X","145","X","95","X","9","","5","X","0","X","66","X","5","X","189","X","18","X","-11.1","X,0212,","102",",X,0305,","102",",X,0305,","59.2",",X,0917,","40.0","X,0629,","0.0","X,1029","-2.2","X,1114","-4.4","X,1124","","","","","-1.1","X,0412","-3.3","X,0306","-6.7","X,0220","-6.7","X,0220","-11.1","X,0212","1885.5","","1885.5","X","1321.3",",X","426",",X","14.74","X","20.14","X","9.34","X","","","","","270","X","270","X","","","","","12.5","X","21.9","X","",""
"USW00003889","2013","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.3","W","570.6","","570.6","W","158","W","105","W","14","","9","W","0","W","102","W","17","W","174","W","1","W","-12.8","W,0201,","51",",W,0304,+","81",",W,0325,","61.0",",W,0812,","32.8","W,0612,","0.0","W,1025","-3.8","W,1112","-6.0","W,1113","-8.2","W,1124","","","-1.0","W,0403","-8.3","X,0322","-8.3","X,0322","-8.3","X,0322","-10.0","X,0202","2454.8","","2454.8","W","1441.3",",W","547",",W","13.06","W","18.07","W","8.06","W","","","","","280","W","270","W","","","","","14.3","W","21.5","W","",""
"USW00003889","2014","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.5","W","627.4","","627.4","W","154","W","94","W","24","","11","W","4","W","93","W","16","W","176","W","7","W","-21.6","W,0107,","100",",W,0304,+","163",",W,0303,","47.0",",W,0831,","34.4","W,0713,","0.0","W,1101","-2.7","W,1102","-5.5","W,1114","-8.8","W,1115","-9.3","W,1118","-2.7","W,0416","-2.7","W,0416","-6.6","W,0326","-7.7","W,0313","-13.2","W,0304","2529.5","","2529.5","W","1369.7",",W","911",",W","12.91","W","18.22","W","7.60","W","","","","","280","W","270","W","","","","","13.0","W","20.6","W","",""
"USW00003889","2015","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.3","W","684.2","","684.2","W","152","W","102","W","22","","6","W","3","W","69","W","17","W","188","W","4","W","-21.6","W,0220,","280",",W,0219,+","300",",W,0216,","109.0",",W,0403,","32.2","W,0719,+","-0.5","W,1018","-2.7","W,1122","-6.0","W,1123","","","","","-4.9","W,0329","-4.9","W,0329","-4.9","W,0329","-13.2","W,0306","-13.2","W,0306","2567.6","","2567.6","W","1457.0",",W","712",",W","14.18","W","19.39","W","8.97","W","","","","","300","W","340","W","","","","","11.6","W","20.6","W","",""
"USW00003889","2016","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.4","W","854.6","","854.6","W","135","W","97","W","15","","6","W","0","W","77","W","16","W","200","W","22","W","-14.3","W,0118,","430",",W,0123,","399",",W,0122,","52.8",",W,0501,","34.4","W,0725,","0.0","W,1113","-4.3","W,1121","-6.6","W,1209","-8.8","W,1210","-10.5","W,1215","-1.6","W,0410","-2.7","W,0303","-4.9","W,0215","-11.0","W,0214","-11.0","W,0214","1943.4","","1943.4","W","1344.4",",W","836",",W","14.88","W","20.21","W","9.56","W","","","","","250","W","260","W","","","","","13.0","W","23.7","W","",""
"USW00003889","2017","37.59139","-83.31444","416.1","JACKSON JULIAN CARROLL AIRPORT, KY US","1.3","W","641.2","","641.2","W","144","W","90","W","4","","2","W","0","W","64","W","15","W","195","W","7","W","-13.2","W,1231,+","30",",W,0130,+","56",",W,0105,","57.4",",W,1008,","33.3","W,0722,+","-1.6","W,1030","-4.3","W,1111","-4.9","W,1209","-8.2","W,1213","-11.6","W,1227","-1.6","W,0323","-7.7","W,0316","-7.7","W,0316","-7.7","W,0316","-9.9","W,0109","1811.4","","1811.4","W","1309.3",",W","140",",W","14.68","W","19.90","W","9.46","W","","","","","290","W","320","W","","","","","16.5","W","25.0","W","",""
