"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006105460","1915","44.9167","-75.1833","82.0","MORRISBURG, ON CA","123.3","","123.3","C","99","C","78","C","24","C","21","C","165","C","74","C","105","C","0","C","-33.3","C,0130,","254",",C,0202,+","114.3",",C,0822,","31.1","C,0731,","0.0","C,0925","-5.6","C,1025","-5.6","C,1025","-6.7","C,1107","-9.4","C,1118","0.0","C,0530","-2.2","C,0527","-6.1","C,0331","-12.2","C,0330","-12.2","C,0330","4660.5","","4660.5","C","984.5",",C","2336",",C","6.39","C","11.92","C","0.86","C"
"CA006105460","1916","44.9167","-75.1833","82.0","MORRISBURG, ON CA","192.9","","192.9","C","106","C","98","C","41","C","42","C","171","C","95","C","105","C","7","C","-30.0","C,1230,","229",",C,0310,","89.9",",C,0503,","33.9","C,0820,+","-1.7","C,0925","-3.9","C,0930","-6.1","C,1009","-6.7","C,1018","-11.7","C,1114","0.0","C,0511","-2.8","C,0415","-5.0","C,0403","-11.1","C,0325","-11.1","C,0325","4657.2","","4657.2","C","1238.5",",C","3252",",C","5.43","C","11.25","C","-0.39","C"
"CA006105460","1917","44.9167","-75.1833","82.0","MORRISBURG, ON CA","155.0","","155.0","C","126","C","108","C","39","C","51","C","173","C","98","C","92","C","4","C","-35.6","C,1230,","305",",C,1123,+","31.8",",C,0611,","34.4","C,0801,","0.0","C,0907","-2.8","C,0923","-5.0","C,1021","-6.7","C,1104","-9.4","C,1114","-1.7","C,0515","-3.3","C,0425","-4.4","C,0411","-7.2","C,0409","-11.1","C,0322","5106.6","","5106.6","C","991.9",",C","3123",",C","3.46","C","8.74","C","-1.82","C"
"CA006105460","1918","44.9167","-75.1833","82.0","MORRISBURG, ON CA","111.7","","111.7","C","118","C","105","C","37","C","37","C","184","C","76","C","101","C","1","C","-36.7","C,0128,","305",",C,0209,","53.3",",C,0730,","32.8","C,0722,","-1.7","C,0911","-2.8","C,1001","-4.4","C,1111","-10.0","C,1126","-10.0","C,1126","-0.6","C,0620","-3.3","C,0426","-5.0","C,0421","-9.4","C,0419","-9.4","C,0419","5388.8","","5388.8","C","1171.5",",C","3498",",C","4.81","C","10.78","C","-1.16","C"
"CA006105460","1919","44.9167","-75.1833","82.0","MORRISBURG, ON CA","140.5","","140.5","C","102","C","96","C","27","C","17","C","173","C","95","C","107","C","4","C","-27.8","C,0112,","305",",C,0317,","69.9",",C,0627,","35.0","C,0604,","-1.1","C,0810","-6.7","C,1008","-6.7","C,1008","-6.7","C,1008","-10.6","C,1115","-1.1","C,0506","-2.2","C,0426","-7.8","C,0425","-7.8","C,0425","-11.1","C,0402","4529.6","","4529.6","C","1180.9",",C","2681",",C","5.67","C","11.27","C","0.07","C"
"CA006105460","1920","44.9167","-75.1833","82.0","MORRISBURG, ON CA","110.3","","110.3","C","115","C","108","C","45","C","39","C","169","C","95","C","111","C","1","C","-36.7","C,0201,+","305",",C,0217,","38.1",",C,1214,+","32.2","C,0808,","-1.1","C,0919","-2.2","C,0920","-4.4","C,1110","-7.2","C,1111","-12.2","C,1114","0.0","C,0514","-2.2","C,0417","-5.6","C,0413","-6.7","C,0407","-8.9","C,0318","5057.9","","5057.9","C","1112.5",",C","3578",",C","4.85","C","10.64","C","-0.94","C"
"CA006105460","1921","44.9167","-75.1833","82.0","MORRISBURG, ON CA","248.7","","248.7","C","105","C","90","C","29","C","17","C","153","C","76","C","125","C","14","C","-31.7","C,0119,","152",",C,1110,","31.8",",C,1020,+","37.8","C,0707,","0.0","C,0924","-3.3","C,1009","-5.6","C,1027","-6.7","C,1101","-10.6","C,1110","0.0","C,0519","-2.2","C,0417","-8.9","C,0401","-8.9","C,0401","-8.9","C,0401","4354.4","","4354.4","C","852.6",",C","1832",",C","6.97","C","12.83","C","1.11","C"
"CA006105460","1922","44.9167","-75.1833","82.0","MORRISBURG, ON CA","127.8","","127.8","C","98","C","83","C","25","C","26","C","173","C","83","C","112","C","0","C","-31.1","C,0217,","152",",C,0401,+","38.1",",C,0712,","31.7","C,0910,","-1.7","C,0918","-3.9","C,0925","-9.4","C,1019","-9.4","C,1019","-9.4","C,1019","-1.1","C,0429","-2.2","C,0428","-5.0","C,0421","-7.2","C,0401","-10.6","C,0323","4706.9","","4706.9","C","841.4",",C","1777",",C","5.68","C","11.43","C","-0.08","C"
"CA006105460","1923","44.9167","-75.1833","82.0","MORRISBURG, ON CA","115.1","","115.1","C","100","C","84","C","23","C","43","C","172","C","84","C","107","C","0","C","-35.0","C,0204,","152",",C,0112,","90.2",",C,0605,","31.7","C,0807,+","-0.6","C,0916","-2.8","C,0917","-6.1","C,1023","-8.3","C,1109","-8.9","C,1214","-0.6","C,0513","-3.3","C,0511","-4.4","C,0418","-7.2","C,0414","-12.8","C,0401","5104.7","","5104.7","C","859.9",",C","1513",",C","4.93","C","10.87","C","-1.00","C"
"CA006105460","1924","44.9167","-75.1833","82.0","MORRISBURG, ON CA","54.2","","54.2","C","111","C","99","C","37","C","34","C","172","C","87","C","93","C","0","C","-36.7","C,0127,","254",",C,0123,","52.1",",C,0725,","30.6","C,0721,","-2.2","C,0924","-2.2","C,0924","-5.6","C,1105","-7.8","C,1109","-15.0","C,1117","0.0","C,0522","-2.2","C,0503","-5.6","C,0402","-12.2","C,0401","-12.2","C,0401","4746.3","","4746.3","C","899.4",",C","2247",",C","4.72","C","10.66","C","-1.22","C"
