"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00311845","1939","36.083333","-80.383333","255.1","CLEMMONS, NC US","1898.2","","1898.2","6"
