"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00417952","1921","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","50","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","60.5",",0,0529,","","","","","","","","","","","","","","","","","","","","","448.7",",0","0",",0","","","","","",""
"USC00417952","1923","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","86","0","55","0","0","","0","0","","","","","","","","","","","","","0","T,0,0204,","0","T,0,0204,","108.2",",0,0215,","","","","","","","","","","","","","","","","","","","","","970.1",",0","0","T,0","","","","","",""
"USC00417952","1925","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","41","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","143.5",",0,0907,","","","","","","","","","","","","","","","","","","","","","677.9",",0","0",",0","","","","","",""
"USC00417952","1926","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","67","0","48","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","58.4",",0,0903,","","","","","","","","","","","","","","","","","","","","","758.1",",0","0",",0","","","","","",""
"USC00417952","1932","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","74","0","45","0","0","","0","0","","","","","0","0","324","0","120","0","","","0",",0,1231,+","0",",0,1231,+","67.3",",0,1015,","38.9","0,0818,","","","","","","","","","","","","","","","","","","","817.1",",0","0",",0","","","28.36","0","",""
"USC00417952","1933","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","80","0","52","0","0","","0","0","0","0","2","0","0","0","336","0","129","0","-1.7","0,0209,+","0",",0,1231,+","0",",0,1231,+","321.8",",0,0905,","38.3","0,0427,","","","","","-1.7","0,0209","","","","","","","","","","","","","1202.2",",0","0",",0","23.74","0","29.23","0","18.25","0"
"USC00417952","1934","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","68","0","47","0","0","","0","0","0","0","0","0","0","0","324","0","116","0","1.1","0,0319,","0",",0,1231,+","0",",0,1231,+","50.8",",0,0904,","38.3","0,0724,+","","","","","","","","","","","","","","","","","","","654.2",",0","0",",0","22.96","0","28.73","0","17.20","0"
"USC00417952","1935","26.13333","-97.63333","11.9","SAN BENITO, TX US","2182.4","","2182.4","0","74","0","49","0","0","","0","0","0","0","2","0","0","0","324","0","128","0","-4.4","0,0122,","0",",0,1231,+","0",",0,1231,+","104.9",",0,0530,","38.3","0,0824,","","","","","-0.6","0,0227","-4.4","0,0122","-4.4","0,0122","","","","","215.9","","215.9","0","877.5",",0","0",",0","23.71","0","29.20","0","18.22","0"
"USC00417952","1936","26.13333","-97.63333","11.9","SAN BENITO, TX US","","","","","85","0","48","0","0","","0","0","","","","","0","0","310","0","117","0","","","0",",0,1231,+","0",",0,1231,+","92.5",",0,0928,","38.9","0,0810,+","","","","","","","","","","","","","","","","","","","854.4",",0","0",",0","","","28.23","0","",""
"USC00417952","1937","26.13333","-97.63333","11.9","SAN BENITO, TX US","1980.5","","1980.5","0","72","0","40","0","0","","0","0","0","0","1","0","0","0","304","0","127","0","-1.1","0,0201,","0",",0,1231,+","0",",0,1231,+","87.1",",0,1205,","38.3","0,0429,","","","","","-1.1","0,0201","","","","","","","","","","","","","715.2",",0","0",",0","22.64","0","28.13","0","17.15","0"
"USC00417952","1938","26.13333","-97.63333","11.9","SAN BENITO, TX US","2133.4","","2133.4","0","43","0","31","0","0","","0","0","0","0","1","0","0","0","321","0","139","0","0.0","0,0126,","0",",0,1231,+","0",",0,1231,+","127.0",",0,0828,","37.2","0,0814,+","","","","","0.0","0,0126","","","","","","","","","294.5","","294.5","0","506.7",",0","0",",0","23.43","0","29.13","0","17.74","0"
"USC00417952","1939","26.13333","-97.63333","11.9","SAN BENITO, TX US","2112.3","","2112.3","0","49","0","30","0","0","","0","0","0","0","0","0","0","0","330","0","152","0","1.1","0,1230,+","0",",0,1231,+","0",",0,1231,+","121.7",",0,0607,","40.6","0,0709,","","","","","","","","","","","","","","","253.2","","253.2","0","570.5",",0","0",",0","23.57","0","29.54","0","17.60","0"
"USC00417952","1940","26.13333","-97.63333","11.9","SAN BENITO, TX US","2141.5","","2141.5","0","66","0","40","0","0","","0","0","0","0","8","0","0","0","320","0","138","0","-3.9","0,0123,","0",",0,1231,+","0",",0,1231,+","136.4",",0,1222,","38.9","0,0808,+","","","","","0.0","0,0127","-2.8","0,0124","","","","","","","342.0","","342.0","0","828.3",",0","0",",0","23.23","0","29.07","0","17.39","0"
"USC00417952","1941","26.13333","-97.63333","11.9","SAN BENITO, TX US","2006.3","","2006.3","0","81","0","59","0","0","","0","0","0","0","1","0","0","0","311","0","130","0","0.0","0,0119,","0",",0,1231,+","0",",0,1231,+","102.9",",0,0128,","37.2","0,0831,+","","","","","0.0","0,0119","","","","","","","","","290.3","","290.3","0","1021.1",",0","0",",0","22.97","0","28.10","0","17.83","0"
"USC00417952","1942","26.13333","-97.63333","11.9","SAN BENITO, TX US","1972.3","","1972.3","0","47","0","27","0","0","","0","0","0","0","1","0","0","0","323","0","130","0","0.0","0,0108,","0",",0,1231,+","0",",0,1231,+","141.7",",0,0623,","39.4","0,0609,","","","","","0.0","0,0108","","","","","","","","","391.1","","391.1","0","548.0",",0","0",",0","22.71","0","28.65","0","16.78","0"
