"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00415828","1944","31.68333","-103.6","823.9","MENTONE 2 S, TX US","1197.6","","1197.6","6","","","","","","","","","0","6","95","6","1","6","244","6","117","6","-14.4","6,0124,","","","","","","","44.4","6,0730,+","-1.1","6,1108","-2.2","6,1125","-4.4","6,1129","-6.7","6,1209","-8.9","6,1218","-5.6","6,0430","-5.6","6,0430","-5.6","6,0430","-8.9","6,0429","-8.9","6,0429","","","","","16.72","6","25.36","6","8.09","6"
"USC00415828","1950","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","21","0","12","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","37.8",",0,0727,","","","","","","","","","","","","","","","","","","","","","","","193.1",",0","0",",0","","","","","",""
"USC00415828","1951","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","15","0","11","0","2","","2","0","","","","","","","","","","","","","25",",0,0201,+","51",",0,0201,","19.1",",0,0702,","","","","","","","","","","","","","","","","","","","","","","","100.4",",0","89",",0","","","","","",""
"USC00415828","1952","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","30","0","15","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0225,","76.5",",0,0708,","","","","","","","","","","","","","","","","","","","","","","","218.0",",0","0","T,0","","","","","",""
"USC00415828","1953","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","16","0","11","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1221,","35.1",",0,1023,","","","","","","","","","","","","","","","","","","","","","","","149.2",",0","0","T,0","","","","","",""
"USC00415828","1954","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","28","0","14","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1228,+","33.0",",0,0822,","","","","","","","","","","","","","","","","","","","","","","","174.5",",0","0","T,0","","","","","",""
"USC00415828","1955","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","32","0","14","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","96.3",",0,0924,","","","","","","","","","","","","","","","","","","","","","","","227.7",",0","0",",0","","","","","",""
"USC00415828","1956","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","23","0","12","0","4","","2","0","","","","","","","","","","","","","102",",0,0204,","112",",0,0203,","17.0",",0,0526,","","","","","","","","","","","","","","","","","","","","","","","78.4",",0","162",",0","","","","","",""
"USC00415828","1957","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","49","0","23","0","1","","1","0","","","","","","","","","","","","","76",",0,1122,","76",",0,1122,","19.3",",0,0531,","","","","","","","","","","","","","","","","","","","","","","","203.6",",0","76",",0","","","","","",""
"USC00415828","1958","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","47","0","30","0","2","","1","0","","","","","","","","","","","","","76",",0,0105,","102",",0,0105,","40.6",",0,0927,","","","","","","","","","","","","","","","","","","","","","","","330.3",",0","102",",0","","","","","",""
"USC00415828","1959","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","37","0","21","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","62.5",",0,0706,","","","","","","","","","","","","","","","","","","","","","","","341.1",",0","0",",0","","","","","",""
"USC00415828","1961","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","29","0","19","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","25",",0,0128,","80.3",",0,0722,","","","","","","","","","","","","","","","","","","","","","","","265.2",",0","25",",0","","","","","",""
"USC00415828","1962","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","32","0","22","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","71",",0,0111,","22.6",",0,0717,","","","","","","","","","","","","","","","","","","","","","","","196.2",",0","71",",0","","","","","",""
"USC00415828","1964","31.68333","-103.6","823.9","MENTONE 2 S, TX US","","","","","17","0","14","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","43.2",",0,0529,","","","","","","","","","","","","","","","","","","","","","","","146.8",",0","0",",0","","","","","",""
