"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00290417","1924","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","35","6","20","6","","","","","0","6","109","6","0","6","192","6","93","6","-12.8","6,1225,","","","","","17.8",",6,0803,","43.3","6,0628,+","","","0.0","6,1107","-3.3","6,1108","-6.7","6,1124","-6.7","6,1124","-11.7","6,1128","-2.2","6,0419","-2.2","6,0419","-4.4","6,0418","-6.7","6,0307","-8.9","6,0204","","","","","","","","","140.5",",6","","","15.31","6","24.37","6","6.25","6","",""
"USC00290417","1926","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","52","6","40","6","","","5","6","","","","","","","","","","","","","","","127",",6,1227,+","68.6",",6,0927,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482.4",",6","360",",6","","","","","","","",""
"USC00290417","1928","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","25","6","16","6","","","2","6","","","","","","","","","","","","","","","51",",6,1211,","63.5",",6,1011,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268.3",",6","76",",6","","","","","","","",""
"USC00290417","1929","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","35","6","30","6","","","1","6","","","","","","","","","","","","","","","76",",6,0110,","41.4",",6,0902,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.5",",6","76",",6","","","","","","","",""
"USC00290417","1930","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","41","6","34","6","","","","","","","","","","","","","","","","","","","","","38.1",",6,0721,","","","","","","","","","","","","","","","","","","","","","","","","","1627.5","","1627.5","6","","","","","368.1",",6","","","","","","","","","",""
"USC00290417","1931","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","55","6","42","6","","","3","6","","","","","","","","","","","","","","","127",",6,1130,","33.5",",6,0809,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470.3",",6","279",",6","","","","","","","",""
"USC00290417","1932","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","42","6","23","6","","","","","","","","","","","","","","","","","","","","","19.6",",6,0729,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199.9",",6","","","","","","","","","",""
"USC00290417","1933","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","","","","","33","6","22","6","","","2","6","","","","","","","","","","","","","","","25",",6,0207,+","23.1",",6,0621,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202.2",",6","50",",6","","","","","","","",""
"USC00290417","1934","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","842.9","","842.9","6","38","6","24","6","","","0","6","0","6","83","6","0","6","246","6","94","6","-16.1","6,0108,","","","0","T,6,1120,","48.8",",6,0821,","40.6","6,0618,","","","-0.6","6,1026","-2.2","6,1119","-5.6","6,1122","-7.2","6,1126","-8.9","6,1127","-0.6","6,0406","-2.8","6,0405","-6.1","6,0319","-6.7","6,0219","-9.4","6,0119","","","","","","","","","256.8",",6","0","T,6","16.06","6","25.73","6","6.39","6","",""
"USC00290417","1935","31.938","-108.7688","1371.9","ANIMAS 3 ESE, NM US","761.2","","761.2","6","35","6","20","6","","","1","6","0","6","100","6","0","6","235","6","82","6","-13.3","6,0121,","","","38",",6,0224,","33.0",",6,0731,","38.9","6,0812,","","","-3.9","6,1026","-3.9","6,1026","-6.1","6,1105","-7.2","6,1111","-8.9","6,1216","-1.7","6,0505","-3.9","6,0312","-5.6","6,0306","-6.7","6,0227","-10.0","6,0123","1784.4","","1784.4","6","","","","","196.6",",6","41",",6","15.26","6","24.04","6","6.49","6","",""
