"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419365","1898","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","41","6","39","6","","","","","","","","","","","","","","","","","","","","","61.2",",6,0412,","","","","","","","","","","","","","","","","","","","","","","","","","654.3",",6","","","","","","","",""
"USC00419365","1899","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","50","6","46","6","","","","","","","","","","","","","","","","","","","","","76.7",",6,0627,","","","","","","","","","","","","","","","","","","","","","","","","","936.9",",6","","","","","","","",""
"USC00419365","1901","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","29","6","28","6","","","","","","","","","","","","","","","","","","","","","88.9",",6,1010,","","","","","","","","","","","","","","","","","","","","","","","","","584.8",",6","","","","","","","",""
"USC00419365","1902","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","44","6","39","6","","","","","","","","","","","","","","","","","","","","","111.8",",6,0923,","","","","","","","","","","","","","","","","","","","","","","","","","813.5",",6","","","","","","","",""
"USC00419365","1904","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","","","","","","","","","0","6","16","6","","","","","","","-5.0","6,0129,","","","","","","","","","-1.1","6,1215","","","","","","","0.0","6,0220","-2.8","6,0201","-5.0","6,0129","","","","","","","","","","","","","","","","","15.31","6"
"USC00419365","1905","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","1759.0","","1759.0","6","65","6","60","6","","","","","0","6","18","6","1","6","279","6","113","6","-9.4","6,0213,","","","","","76.2",",6,0429,","38.9","6,0826,","-0.6","6,1204","","","","","","","-1.1","6,0221","-6.7","6,0214","-6.7","6,0214","-6.7","6,0214","-9.4","6,0213","","","","","1151.6",",6","","","20.89","6","26.32","6","15.46","6"
"USC00419365","1906","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","1597.6","","1597.6","6","62","6","54","6","","","","","0","6","14","6","0","6","296","6","99","6","-3.9","6,0123,","","","","","50.8",",6,1004,","39.4","6,0611,","-2.8","6,1121","-2.8","6,1121","","","","","-0.6","6,0320","-2.2","6,0205","","","","","","","737.8","","737.8","6","685.5",",6","","","20.88","6","26.43","6","15.33","6"
"USC00419365","1907","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","52","6","47","6","","","","","","","","","0","6","308","6","112","6","","","","","","","131.1",",6,1029,","38.3","6,0801,","","","","","","","","","","","","","","","","","","","432.7","","432.7","6","1118.0",",6","","","","","27.74","6","",""
"USC00419365","1908","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","","","","","50","6","46","6","","","","","0","6","8","6","","","","","","","-2.8","6,0220,","","","","","120.7",",6,0212,","","","-1.1","6,1115","","","","","","","-1.1","6,0429","-2.8","6,0220","","","","","","","","","","","1021.1",",6","","","","","","","16.12","6"
"USC00419365","1909","28.7875","-97.01056","18.6","VICTORIA CP AND L, TX US","1813.8","","1813.8","6","","","","","","","","","0","6","15","6","1","6","315","6","124","6","-5.6","6,0215,","","","","","","","38.3","6,0820,+","0.0","6,1208","-3.3","6,1220","","","","","0.0","6,0217","-4.4","6,0216","-4.4","6,0216","","","","","483.5","","483.5","6","","","","","21.75","6","27.83","6","15.67","6"
