"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMSA","1991","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","675.9","","675.9","U","0","U","58","U","0","U","151","U","62","U","-3.3","U,0307,+","40.6","U,0703,","-0.6","U,1128","-2.2","U,1220","","","","","","","0.0","U,0519","-2.2","U,0327","","","","","2535.3","","2535.3","U","14.00","U","20.64","U","7.36","U"
"USR0000CMSA","1992","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","700.6","","700.6","U","0","U","37","U","0","U","208","U","62","U","-4.4","U,1219,+","38.3","U,0818,+","0.0","U,1120","-2.8","U,1213","-4.4","U,1218","","","","","-1.1","U,0203","-2.8","U,0113","","","","","1544.6","","1544.6","U","15.68","U","22.61","U","8.75","U"
"USR0000CMSA","1993","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1870.7","","1870.7","U","","","","","",""
"USR0000CMSA","1995","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","613.6","","613.6","U","0","U","18","U","0","U","202","U","58","U","-2.8","U,0325,","39.4","U,0731,","-1.1","U,1216","","","","","","","","","0.0","U,0415","-2.8","U,0325","","","","","","","","","15.37","U","22.29","U","8.44","U"
"USR0000CMSA","1996","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1466.3","","1466.3","U","","","","","",""
"USR0000CMSA","1997","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","658.8","","658.8","U","0","U","29","U","0","U","207","U","61","U","-6.1","U,0114,+","40.0","U,0806,","0.0","U,1208","-2.2","U,1209","-5.0","U,1225","","","","","-1.7","U,0304","-6.1","U,0114","-6.1","U,0114","","","","","","","15.60","U","22.73","U","8.47","U"
"USR0000CMSA","1998","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","592.6","","592.6","U","0","U","40","U","0","U","153","U","56","U","-11.7","U,1221,","41.1","U,0804,","0.0","U,1109","-2.2","U,1204","-4.4","U,1219","-8.3","U,1220","-11.7","U,1221","-1.1","U,0416","-2.2","U,0329","","","","","2091.6","","2091.6","U","13.83","U","20.39","U","7.27","U"
"USR0000CMSA","1999","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2125.4","","2125.4","","","","","","",""
"USR0000CMSA","2000","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","735.7","","735.7","U","0","U","28","U","0","U","193","U","85","U","-2.8","U,0106,+","41.7","U,0801,","-1.1","U,1110","-2.2","U,1111","","","","","","","0.0","U,0310","-2.8","U,0106","","","","","","","","","15.63","U","23.14","U","8.13","U"
"USR0000CMSA","2001","37.5042","-119.9869","680.0","MARIPOSA CALIFORNIA, CA US","914.4","","914.4","U","0","U","47","U","0","U","222","U","102","U","-5.6","U,0208,","42.2","U,0703,","-2.2","U,1126","-2.2","U,1126","","","","","","","0.0","U,0421","-2.2","U,0212","-5.6","U,0208","","","1794.6","","1794.6","U","16.15","U","23.73","U","8.57","U"
