"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00416992","1949","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","64","0","53","0","63.8",",0,0419,","844.1",",0"
"USC00416992","1951","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","44","0","35","0","80.0",",0,0602,","524.6",",0"
"USC00416992","1953","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","53","0","44","0","159.5",",0,1022,","842.5",",0"
"USC00416992","1954","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","35","0","28","0","45.7",",0,0511,","273.5",",0"
"USC00416992","1955","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","56","0","44","0","47.2",",0,0204,","550.1",",0"
"USC00416992","1956","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","35","0","29","0","58.9",",0,0819,","454.5",",0"
"USC00416992","1957","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","76","0","62","0","111.8",",0,1013,","1161.4",",0"
"USC00416992","1958","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","65","0","60","0","156.2",",0,0617,","1141.1",",0"
"USC00416992","1959","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","64","0","56","0","92.7",",0,1003,","965.2",",0"
"USC00416992","1960","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","63","0","56","0","131.3",",0,1029,","911.8",",0"
"USC00416992","1961","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","54","0","46","0","137.4",",0,0710,","921.9",",0"
"USC00416992","1963","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","32","0","29","0","46.2",",0,0404,","333.6",",0"
"USC00416992","1964","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","48","0","44","0","112.0",",0,0615,","911.5",",0"
"USC00416992","1965","30.43333","-97.61667","207.0","PFLUGERVILLE, TX US","60","0","58","0","96.5",",0,0922,","1153.2",",0"
