"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1COLR0825","2014","40.5872","-105.0863","1525.8","FORT COLLINS 2.4 NNW, CO US","99","N","39","N","28.4",",N,0511,","418.8",",N"
"US1COLR0825","2015","40.5872","-105.0863","1525.8","FORT COLLINS 2.4 NNW, CO US","98","N","47","N","45.7",",N,0417,","456.4",",N"
"US1COLR0825","2017","40.5872","-105.0863","1525.8","FORT COLLINS 2.4 NNW, CO US","88","N","36","N","67.3",",N,0519,","438.5",",N"
