"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0019L39S","1981","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","71","T","71","T","","","","","","","","","","","","","","","","","71.1",",T,1113,","","","","","","","","","","","","","","","","","","","","","","","","","","","1002.6",",T","","","","","",""
"USS0019L39S","1982","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","108","T","108","T","","","","","","","","","","","","","","","","","101.6",",T,0215,","","","","","","","","","","","","","","","","","","","","","","","","","","","1490.0",",T","","","","","",""
"USS0019L39S","1983","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","111","T","111","T","","","","","","","","","","","","","","","","","73.7",",T,0816,","","","","","","","","","","","","","","","","","","","","","","","","","","","1525.5",",T","","","","","",""
"USS0019L39S","1984","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","71","T","71","T","","","","","","","","","","","","","","","","","33.0",",T,1124,+","","","","","","","","","","","","","","","","","","","","","","","","","","","661.9",",T","","","","","",""
"USS0019L39S","1985","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","59","T","59","T","","","","","","","","","","","","","","","","","38.1",",T,1111,+","","","","","","","","","","","","","","","","","","","","","","","","","","","647.3",",T","","","","","",""
"USS0019L39S","1986","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","50","T","50","T","","","","","","","","","","","","","","","","","114.3",",T,0217,","","","","","","","","","","","","","","","","","","","","","","","","","","","924.0",",T","","","","","",""
"USS0019L39S","1987","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","88","T","88","T","","","","","","","","","","","","","","","","","43.2",",T,0212,","","","","","","","","","","","","","","","","","","","","","","","","","","","551.7",",T","","","","","",""
"USS0019L39S","1988","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","64","T","64","T","","","","","","","","","","","","","","","","","53.3",",T,1123,","","","","","","","","","","","","","","","","","","","","","","","","","","","494.2",",T","","","","","",""
"USS0019L39S","1989","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","94","T","94","T","","","","","","","","","","","","","","","","","45.7",",T,1023,","","","","","","","","","","","","","","","","","","","","","","","","","","","689.8",",T","","","","","",""
"USS0019L39S","1990","38.67","-119.82","1863.9","SPRATT CREEK, CA US","","","","","82","T","82","T","","","","","","","23","T","110","T","0","T","","","","","35.6",",T,0113,","32.1","T,0713,","","","","","","","","","","","","","","","","","","","","","","","","","547.1",",T","","","15.36","T","",""
