"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00049173","1893","39.19056","-122.89639","406.9","UPPER LAKE, CA US","360.0","","360.0","6","","","","","","","","","0","6","49","6","0","6","182","6","52","6","-3.3","6,1230,+","","","","","","","40.6","6,0804,","-1.1","6,1004","-2.8","6,1102","","","","","","","-0.6","6,0313","-3.3","6,0201","","","","","","","","","","","","","","","13.42","6","21.12","6","5.71","6","",""
"USC00049173","1894","39.19056","-122.89639","406.9","UPPER LAKE, CA US","499.5","","499.5","6","","","","","","","","","0","6","52","6","0","6","198","6","72","6","-6.7","6,0106,","","","","","","","41.7","6,0826,","-0.6","6,1122","-2.2","6,1212","","","","","","","-0.6","6,0321","-2.8","6,0304","-6.7","6,0106","-6.7","6,0106","","","2094.0","","2094.0","6","","","","","14.23","6","21.89","6","6.57","6","69942","6"
"USC00049173","1895","39.19056","-122.89639","406.9","UPPER LAKE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1778.7","","1778.7","6","","","","","","","","","","","",""
"USC00049173","1896","39.19056","-122.89639","406.9","UPPER LAKE, CA US","500.1","","500.1","6","","","","","","","","","0","6","45","6","0","6","180","6","64","6","-6.7","6,1129,","","","","","","","39.4","6,0720,+","-0.6","6,1101","-3.9","6,1126","-5.6","6,1127","-6.7","6,1129","","","0.0","6,0427","-3.9","6,0304","","","","","","","","","","","","","","","14.26","6","21.73","6","6.78","6","",""
"USC00049173","1897","39.19056","-122.89639","406.9","UPPER LAKE, CA US","490.2","","490.2","6","","","","","","","","","0","6","74","6","0","6","191","6","67","6","-5.6","6,1220,+","","","","","","","41.7","6,0823,","0.0","6,1014","-4.4","6,1115","-4.4","6,1115","","","","","-1.7","6,0330","-3.9","6,0329","-5.6","6,0223","","","","","1950.5","","1950.5","6","","","","","14.00","6","22.07","6","5.93","6","41357","6"
"USC00049173","1898","39.19056","-122.89639","406.9","UPPER LAKE, CA US","514.1","","514.1","6","","","","","","","","","0","6","82","6","0","6","207","6","77","6","-9.4","6,0112,","","","","","","","42.8","6,0812,","-1.1","6,1108","-3.3","6,1208","-4.4","6,1210","","","","","0.0","6,0403","-2.8","6,0328","-4.4","6,0317","-6.7","6,0130","-9.4","6,0112","2063.3","","2063.3","6","","","","","14.37","6","23.07","6","5.68","6","49761","6"
"USC00049173","1899","39.19056","-122.89639","406.9","UPPER LAKE, CA US","477.9","","477.9","6","","","","","","","","","0","6","26","6","0","6","189","6","81","6","-7.2","6,0205,+","","","","","","","41.1","6,0719,+","0.0","6,1202","-6.7","6,1208","-6.7","6,1208","-6.7","6,1208","","","-2.2","6,0310","-2.2","6,0310","-7.2","6,0205","-7.2","6,0205","","","1841.5","","1841.5","6","","","","","14.57","6","22.74","6","6.40","6","52116","6"
"USC00049173","1900","39.19056","-122.89639","406.9","UPPER LAKE, CA US","349.3","","349.3","6","","","","","","","","","0","6","28","6","0","6","199","6","46","6","-1.7","6,1204,+","","","","","","","39.4","6,0719,","-1.1","6,1122","","","","","","","","","-0.6","6,0409","","","","","","","","","1631.0","","1631.0","6","","","","","14.71","6","22.79","6","6.63","6","42992","6"
"USC00049173","1901","39.19056","-122.89639","406.9","UPPER LAKE, CA US","471.7","","471.7","6","","","","","","","","","0","6","51","6","0","6","205","6","71","6","-6.1","6,1213,","","","","","","","41.1","6,0811,","0.0","6,1111","-3.3","6,1211","-6.1","6,1213","","","","","-1.7","6,0426","-2.2","6,0211","","","","","","","1839.0","","1839.0","6","","","","","14.82","6","23.27","6","6.37","6","37573","6"
"USC00049173","1902","39.19056","-122.89639","406.9","UPPER LAKE, CA US","417.4","","417.4","6","","","","","","","","","0","6","64","6","0","6","177","6","64","6","-6.1","6,1229,+","","","","","","","43.9","6,0724,","-2.2","6,1101","-2.2","6,1101","-4.4","6,1214","","","","","0.0","6,0326","-2.2","6,0324","-6.1","6,0128","","","","","1945.0","","1945.0","6","","","","","13.53","6","21.72","6","5.34","6","37617","6"
"USC00049173","1903","39.19056","-122.89639","406.9","UPPER LAKE, CA US","315.0","","315.0","6","62","6","51","6","","","","","0","6","92","6","0","6","194","6","68","6","-8.9","6,0204,","","","","","53.3",",6,1120,","40.6","6,0808,","0.0","6,1002","-2.2","6,1108","-4.4","6,1205","","","","","0.0","6,0419","-3.9","6,0411","-5.0","6,0217","-6.7","6,0215","-8.9","6,0204","2197.2","","2197.2","6","689.3",",6","","","13.43","6","22.81","6","4.05","6","31342","6"
"USC00049173","1904","39.19056","-122.89639","406.9","UPPER LAKE, CA US","510.9","","510.9","6","","","","","","","","","0","6","98","6","0","6","184","6","84","6","-6.7","6,0209,+","","","","","","","41.7","6,0806,","-1.7","6,1017","-2.2","6,1201","-4.4","6,1203","","","","","-0.6","6,0501","-2.2","6,0420","-4.4","6,0321","-6.7","6,0209","","","2087.2","","2087.2","6","","","","","13.75","6","22.86","6","4.63","6","24474","6"
"USC00049173","1906","39.19056","-122.89639","406.9","UPPER LAKE, CA US","615.2","","615.2","6","","","","","","","","","0","6","27","6","0","6","197","6","87","6","-5.6","6,1129,","","","","","","","40.6","6,0725,","-1.7","6,1119","-3.3","6,1124","-5.0","6,1128","","","","","-1.7","6,0316","-2.2","6,0101","","","","","","","1854.9","","1854.9","6","","","","","15.33","6","22.99","6","7.66","6","31954","6"
"USC00049173","1907","39.19056","-122.89639","406.9","UPPER LAKE, CA US","370.3","","370.3","6","86","6","59","6","","","","","0","6","45","6","0","6","205","6","51","6","-7.2","6,0115,","","","","","61.0",",6,0317,","36.7","6,0815,","-1.1","6,1119","-2.2","6,1201","","","","","","","-0.6","6,0327","-2.2","6,0313","-7.2","6,0115","-7.2","6,0115","","","1764.8","","1764.8","6","795.3",",6","","","14.37","6","22.04","6","6.69","6","30441","6"
"USC00049173","1908","39.19056","-122.89639","406.9","UPPER LAKE, CA US","491.2","","491.2","6","63","6","47","6","","","","","0","6","65","6","0","6","210","6","78","6","-8.9","6,1218,","","","","","28.4",",6,0202,","42.8","6,0731,","-1.1","6,1017","-2.2","6,1021","-4.4","6,1126","-6.7","6,1215","-8.9","6,1218","-0.6","6,0516","-2.8","6,0307","","","","","","","1907.4","","1907.4","6","506.5",",6","","","14.02","6","22.93","6","5.10","6","23685","6"
"USC00049173","1909","39.19056","-122.89639","406.9","UPPER LAKE, CA US","473.7","","473.7","6","89","6","74","6","","","","","0","6","53","6","0","6","186","6","63","6","-5.6","6,0111,","","","","","73.2",",6,0115,","38.9","6,0714,","0.0","6,1106","-2.2","6,1115","-4.4","6,1222","","","","","0.0","6,0330","-2.2","6,0321","-5.6","6,0111","","","","","2005.3","","2005.3","6","1116.3",",6","","","14.14","6","21.49","6","6.78","6","29603","6"
"USC00049173","1910","39.19056","-122.89639","406.9","UPPER LAKE, CA US","421.4","","421.4","6","","","","","","","","","0","6","46","6","0","6","182","6","70","6","-7.8","6,0105,","","","","","","","40.6","6,0709,","0.0","6,1105","-2.8","6,1126","","","","","","","0.0","6,0325","-5.0","6,0204","-5.0","6,0204","-7.8","6,0105","","","2014.8","","2014.8","6","","","","","13.92","6","21.42","6","6.42","6","26044","6"
"USC00049173","1911","39.19056","-122.89639","406.9","UPPER LAKE, CA US","447.8","","447.8","6","","","","","","","","","0","6","83","6","0","6","208","6","84","6","-10.6","6,0215,","","","","","","","42.2","6,0715,","0.0","6,1110","-3.9","6,1111","-4.4","6,1122","-6.7","6,1225","","","0.0","6,0414","-3.3","6,0226","-4.4","6,0216","-10.6","6,0215","-10.6","6,0215","2080.3","","2080.3","6","","","","","13.71","6","22.48","6","4.94","6","26881","6"
"USC00049173","1912","39.19056","-122.89639","406.9","UPPER LAKE, CA US","318.0","","318.0","6","75","6","52","6","","","","","0","6","87","6","0","6","186","6","63","6","-7.2","6,0103,","","","","","49.5",",6,1105,","40.6","6,0716,","-2.2","6,1020","-2.2","6,1020","-4.4","6,1222","","","","","-1.1","6,0502","-2.2","6,0316","-5.0","6,0308","-6.7","6,0104","","","2045.2","","2045.2","6","652.1",",6","","","13.32","6","22.33","6","4.31","6","24884","6"
