"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00446997","1899","37.133333","-80.566667","548.6","RADFORD, VA US","100","6","78","6","","","","","62.5",",6,0107,","935.1",",6","",""
"USC00446997","1900","37.133333","-80.566667","548.6","RADFORD, VA US","81","6","55","6","","","","","63.5",",6,1126,","864.9",",6","",""
"USC00446997","1901","37.133333","-80.566667","548.6","RADFORD, VA US","102","6","77","6","","","","","66.0",",6,0522,","1269.2",",6","",""
"USC00446997","1902","37.133333","-80.566667","548.6","RADFORD, VA US","74","6","60","6","","","","","33.0",",6,1005,","578.6",",6","",""
"USC00446997","1904","37.133333","-80.566667","548.6","RADFORD, VA US","68","6","50","6","","","","","35.6",",6,0602,","474.0",",6","",""
"USC00446997","1906","37.133333","-80.566667","548.6","RADFORD, VA US","101","6","92","6","","","","","53.3",",6,1020,","1029.0",",6","",""
"USC00446997","1907","37.133333","-80.566667","548.6","RADFORD, VA US","97","6","93","6","","","","","64.5",",6,0923,","1002.7",",6","",""
"USC00446997","1909","37.133333","-80.566667","548.6","RADFORD, VA US","89","6","84","6","","","","","73.7",",6,0501,","1233.8",",6","",""
"USC00446997","1913","37.133333","-80.566667","548.6","RADFORD, VA US","75","6","75","6","","","","","76.5",",6,0327,","1047.3",",6","",""
"USC00446997","1914","37.133333","-80.566667","548.6","RADFORD, VA US","92","6","75","6","","","","","56.6",",6,0702,","996.4",",6","",""
"USC00446997","1926","37.133333","-80.566667","548.6","RADFORD, VA US","106","6","75","6","","","","","35.6",",6,1003,","807.1",",6","",""
"USC00446997","1927","37.133333","-80.566667","548.6","RADFORD, VA US","112","6","80","6","","","","","51.3",",6,0911,","882.1",",6","",""
"USC00446997","1929","37.133333","-80.566667","548.6","RADFORD, VA US","106","6","78","6","","","","","66.0",",6,1002,","902.6",",6","",""
"USC00446997","1934","37.133333","-80.566667","548.6","RADFORD, VA US","108","6","77","6","","","","","60.7",",6,0916,","933.8",",6","",""
"USC00446997","1936","37.133333","-80.566667","548.6","RADFORD, VA US","112","6","70","6","9","6","229",",6,0207,","51.8",",6,0930,","937.3",",6","558",",6"
"USC00446997","1938","37.133333","-80.566667","548.6","RADFORD, VA US","107","6","71","6","","","","","76.2",",6,0709,","843.7",",6","",""
"USC00446997","1939","37.133333","-80.566667","548.6","RADFORD, VA US","94","6","63","6","","","","","49.5",",6,1001,","730.2",",6","",""
