"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053842","1997","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","","","439.7","","439.7","M","","","","","8","M","114","M","36","M","134","M","8","M","-22.8","M,0112,","","","36.1","M,0727,","-0.6","M,1022","-4.4","M,1028","-4.4","M,1028","-7.2","M,1116","-10.6","M,1117","0.0","M,0418","-2.2","M,0414","-6.1","M,0409","-7.2","M,0316","-15.0","M,0129","3245.5","","3245.5","M","","","10.61","M","15.44","M","5.78","M","","","","","","","",""
"USW00053842","1998","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","","","633.8","","633.8","W","","","","","0","W","89","W","14","W","158","W","10","W","-14.4","W,1231,","","","33.9","W,0906,","-1.1","W,1104","-3.3","W,1105","-4.4","W,1211","-6.7","W,1221","-13.9","W,1222","-3.9","M,0324","-3.9","M,0324","-5.6","M,0315","-7.2","M,0313","-13.3","M,0312","2750.2","","2750.2","W","","","13.05","W","17.89","W","8.22","W","","","","","","","",""
"USW00053842","1999","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","3.2","W","577.9","","577.9","W","121","W","69","W","4","W","98","W","23","W","167","W","20","W","-23.3","W,0105,","61.0",",W,0701,","36.7","W,0730,","-1.1","W,1025","-2.2","W,1103","-4.4","W,1130","-6.7","W,1220","-10.6","W,1221","-1.1","W,0328","-2.8","W,0327","-4.4","W,0315","-6.7","W,0312","-8.9","W,0307","2746.9","","2746.9","W","884.3",",W","12.16","W","17.49","W","6.84","W","310","W","330","W","16.1","W","21.9","W"
"USW00053842","2000","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","3.2","W","480.5","","480.5","W","130","W","67","W","8","W","109","W","42","W","161","W","3","W","-20.0","W,0121,","88.6",",W,0616,","32.2","W,0902,+","0.0","W,1007","-2.2","W,1115","-4.4","W,1119","-8.9","W,1121","-8.9","W,1121","-0.6","W,0412","-3.9","W,0409","-6.7","W,0312","-6.7","W,0312","-10.0","W,0208","2736.2","","2736.2","W","982.3",",W","11.09","W","16.22","W","5.95","W","310","W","320","W","18.3","W","26.8","W"
"USW00053842","2001","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","3.2","W","","","","","116","W","67","W","","","","","","","","","","","","","41.9",",W,1011,","","","","","","","","","","","","","","","","","","","","","","","","","","","1011.4",",W","","","","","","","","","","","","","",""
"USW00053842","2002","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","3.2","W","","","","","123","W","73","W","","","","","","","","","","","","","51.6",",W,0920,","","","","","","","","","","","","","","","","","","","","","","","","","","","1054.4",",W","","","","","","","","","","","","","",""
"USW00053842","2003","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","3.2","W","438.0","","438.0","W","145","W","74","W","4","W","109","W","42","W","157","W","3","W","-23.3","W,0127,","76.2",",W,0705,","33.3","W,0704,","0.0","W,1027","-2.2","W,1108","-4.4","W,1109","-7.8","W,1212","-10.0","W,1220","-1.1","W,0423","-2.8","W,0330","-5.6","W,0312","-11.1","W,0311","-11.1","W,0311","3101.2","","3101.2","W","1032.4",",W","10.93","W","15.92","W","5.93","W","340","W","250","W","19.2","W","25.0","W"
"USW00053842","2004","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","3.3","W","462.4","","462.4","W","142","W","76","W","4","W","93","W","29","W","161","W","1","W","-23.9","W,0131,","43.7",",W,0104,","32.2","W,0713,","-1.1","W,1109","-2.2","W,1202","-7.2","W,1214","-7.2","W,1214","-9.4","W,1215","-1.1","W,0405","-3.3","W,0323","-6.1","W,0322","-7.2","W,0313","-11.1","W,0216","2897.4","","2897.4","W","980.6",",W","11.66","W","16.57","W","6.75","W","250","W","300","W","16.1","W","21.0","W"
"USW00053842","2005","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","2.9","B","638.5","","638.5","B","134","B","72","B","1","B","106","B","31","B","167","B","14","B","-17.8","B,0118,","66.5",",B,0612,","34.4","B,0725,","-0.6","B,1029","-3.3","B,1116","-7.2","B,1117","-7.2","B,1117","-9.4","B,1124","-1.7","W,0324","-3.3","W,0321","-7.2","W,0314","-7.2","W,0314","-11.7","W,0128","2737.6","","2737.6","B","1053.8",",B","12.23","B","17.36","B","7.09","B","310","B","250","B","17.9","B","24.6","B"
"USW00053842","2006","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","2.9","W","558.4","","558.4","W","144","W","91","W","0","W","97","W","10","W","152","W","13","W","-15.5","W,0219,","60.5",",W,0414,","33.9","W,0801,+","0.0","W,1012","-2.7","W,1025","-5.5","W,1103","-8.8","W,1203","-11.6","W,1204","-1.0","W,0409","-3.2","W,0327","-6.0","W,0322","-7.1","W,0226","-10.5","W,0220","2772.2","","2772.2","W","1304.0",",W","12.48","W","17.35","W","7.61","W","330","W","320","W","23.7","W","29.5","W"
