"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013740","1940","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","623.6","","623.6","X","122","X","75","X","","","4","X","7","X","108","X","11","X","177","X","29","X","-24.4","X,0129,","","","505",",X,0124,","87.6",",X,0815,","38.3","X,0727,","-1.1","X,1019","-2.8","X,1020","-6.1","X,1128","-9.4","X,1203","-9.4","X,1203","-0.6","X,0423","-2.8","X,0413","-9.4","X,0326","-9.4","X,0326","-9.4","X,0326","2682.2","","2682.2","X","1174.4",",X","","","795",",X","12.76","X","19.14","X","6.37","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013740","1941","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","886.2","","886.2","X","86","X","55","X","","","3","X","0","X","114","X","1","X","196","X","69","X","-10.6","X,0121,+","","","117",",X,0307,","36.1",",X,0819,","38.3","X,0728,","0.0","X,1103","-2.8","X,1109","-5.6","X,1111","-6.7","X,1113","-8.9","X,1215","-3.9","X,0331","-3.9","X,0331","-4.4","X,0320","-7.2","X,0319","-8.9","X,0222","2482.2","","2482.2","X","582.2",",X","","","233",",X","14.23","X","21.15","X","7.31","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013740","1942","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2188.9","","2188.9","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013740","1947","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","792.6","","792.6","X","118","X","76","X","","","4","X","0","X","98","X","4","X","183","X","34","X","-13.3","X,0206,","","","160",",X,0327,+","84.6",",X,1103,","36.1","X,0611,","0.0","X,1112","-4.4","X,1127","-4.4","X,1127","-6.7","X,1201","","","0.0","X,0509","-5.0","X,0327","-5.0","X,0327","-7.8","X,0310","-9.4","X,0224","2145.2","","2145.2","X","1072.5",",X","","","579",",X","14.03","X","19.89","X","8.17","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013740","1948","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","742.3","","742.3","X","135","0","93","0","21","","6","X","1","X","73","X","12","X","197","X","36","X","-18.3","X,0125,","203",",X,0201,+","178",",X,0131,","64.5",",0,0804,","37.8","X,0829,+","-1.1","X,1019","-2.8","X,1201","-6.7","X,1211","-6.7","X,1211","-10.0","X,1226","-0.6","X,0329","-2.2","X,0314","-6.1","X,0313","-6.7","X,0306","-10.0","X,0210","2287.9","","2287.9","X","1361.5",",0","","","655",",X","14.34","X","20.29","X","8.39","X","","","","","","","","","315","X","","","","","","","","","24.1","X","",""
"USW00013740","1949","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","806.0","","806.0","0","136","0","83","0","0","","1","0","0","0","65","0","0","0","196","0","33","0","-8.9","0,1217,","0","T,0,0315,+","36",",0,0130,","89.7",",0,0716,","37.2","0,0627,+","-2.8","0,1106","-2.8","0,1106","-5.0","0,1203","-6.7","0,1209","-8.9","0,1217","-0.6","0,0417","-3.3","0,0319","-7.2","0,0316","-7.2","0,0316","","","1901.5","","1901.5","0","1132.4",",0","","","41",",0","15.34","0","21.25","0","9.43","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013740","1950","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","710.5","","710.5","0","113","0","73","0","1","","2","0","0","0","92","0","2","0","191","0","32","0","-10.0","0,1219,","127",",0,0316,","150",",0,0316,","36.3",",0,0922,","37.8","0,0627,","-1.1","0,1106","-2.2","0,1112","-7.8","0,1125","-7.8","0,1125","-10.0","0,1219","-0.6","0,0415","-3.3","0,0414","-5.6","0,0317","-7.2","0,0310","-9.4","0,0303","1997.6","","1997.6","0","847.9",",0","","","241",",0","14.32","0","20.22","0","8.42","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013740","1951","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","758.0","","758.0","0","107","0","76","0","0","","0","0","0","0","85","0","6","0","198","0","42","0","-12.2","0,1217,+","0","T,0,1219,+","0","T,0,1218,+","47.2",",0,1007,+","37.8","0,0723,","-2.2","0,1103","-2.2","0,1103","-4.4","0,1119","-7.8","0,1121","-9.4","0,1216","-1.7","0,0418","-2.8","0,0327","-6.1","0,0210","-8.3","0,0209","-10.0","0,0208","2212.7","","2212.7","0","918.6",",0","","","0","T,0","14.48","0","20.57","0","8.40","0","","","","","","","","","270","X","","","","","","","","","29.1","X","",""
"USW00013740","1952","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","822.8","","822.8","0","116","0","73","0","1","","5","0","0","0","84","0","1","0","189","0","54","0","-10.0","0,1229,+","51",",0,0224,","137",",0,0224,","66.5",",0,1121,","40.0","0,0626,","-0.6","0,1020","-2.8","0,1021","-5.0","0,1129","-6.7","0,1215","-8.9","0,1228","-0.6","0,0408","-2.8","0,0316","-4.4","0,0222","-8.9","0,0131","-8.9","0,0131","2095.2","","2095.2","0","1279.6",",0","","","365",",0","14.70","0","20.75","0","8.66","0","","","","","","","","","338","X","","","","","","","","","29.9","X","",""
"USW00013740","1953","37.51151","-77.32344","50.0","RICHMOND INTERNATIONAL AIRPORT, VA US","","","885.3","","885.3","0","108","0","75","0","4","","2","0","0","0","69","0","2","0","200","0","55","0","-11.7","0,1219,","102",",0,0302,","183",",0,1106,","79.8",",0,0905,","39.4","0,0730,","-1.7","0,1106","-2.8","0,1107","-5.6","0,1129","-6.7","0,1217","-10.6","0,1218","0.0","0,0420","-3.9","0,0310","-4.4","0,0309","-7.8","0,0218","","","2041.3","","2041.3","0","944.7",",0","","","334",",0","15.46","0","21.81","0","9.10","0","","","","","","","","","360","X","","","","","","","","","25.0","X","",""
