"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00458520","1985","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","240.9","","240.9","0","","","","","5","0","18","0","170","0","73","0","132","0","29","0","-23.9","0,1201,","102",",0,0207,","","","38.9","0,0720,+","-0.6","0,0922","-2.8","0,0929","-4.4","0,1029","-8.3","0,1111","-11.1","0,1112","-2.2","0,0512","-2.2","0,0512","-4.4","0,0420","-6.7","0,0311","-10.0","0,0222","3941.5","","3941.5","0","175.5",",","391",",0","7.53","0","14.47","0","0.59","0"
"USC00458520","1986","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","254.1","","254.1","0","58","0","30","0","6","0","1","0","140","0","28","0","125","0","27","0","-18.3","0,0220,","89",",0,0215,","22.9",",0,0118,","36.7","0,0810,+","-2.2","0,1011","-2.2","0,1011","-4.4","0,1108","-8.3","0,1109","-11.7","0,1110","-1.1","0,0515","-2.2","0,0430","-4.4","0,0222","-16.7","0,0221","-16.7","0,0221","3780.5","","3780.5","0","244.7",",0","322",",0","9.55","0","16.18","0","2.92","0"
"USC00458520","1987","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","260.9","","260.9","0","61","0","35","0","6","0","0","0","136","0","28","0","166","0","35","0","-12.8","0,0119,","51",",0,0124,","30.0",",0,0201,","37.8","0,0809,+","-2.8","0,1010","-2.8","0,1010","-5.6","0,1117","-6.7","0,1212","-10.0","0,1217","-1.1","0,0420","-4.4","0,0330","-4.4","0,0330","-7.2","0,0228","-10.6","0,0123","3164.5","","3164.5","0","305.8",",0","288",",0","10.55","0","17.65","0","3.45","0"
"USC00458520","1988","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","225.9","","225.9","0","45","0","28","0","","","1","0","137","0","32","0","149","0","30","0","-17.8","0,0104,","","","36.1",",0,0603,","37.2","0,0720,","0.0","0,0918","-6.1","0,1027","-6.1","0,1027","-8.9","0,1215","-8.9","0,1215","-1.1","0,0501","-2.8","0,0409","-6.7","0,0328","-6.7","0,0328","-10.0","0,0205","3281.5","","3281.5","0","210.4",",0","","","9.75","0","16.65","0","2.86","0"
"USC00458520","1989","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","200.7","","200.7","0","51","0","32","0","","","3","0","137","0","26","0","155","0","19","0","-19.4","0,0203,","","","24.1",",0,0902,","36.7","0,0806,","-0.6","0,1003","-2.8","0,1014","-5.0","0,1028","-7.2","0,1211","","","-2.2","0,0409","-2.2","0,0409","-8.9","0,0304","-8.9","0,0304","-8.9","0,0304","3444.2","","3444.2","0","256.3",",0","","","9.48","0","16.30","0","2.66","0"
"USC00458520","1990","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","281.5","","281.5","0","","","","","","","4","0","128","0","26","0","142","0","28","0","-26.7","0,1229,","","","","","39.4","0,0711,","-2.2","0,1006","-2.2","0,1006","-5.6","0,1020","-6.7","0,1102","-10.0","0,1216","-1.1","0,0430","-3.9","0,0327","-5.0","0,0326","-7.8","0,0222","-13.3","0,0219","3158.4","","3158.4","0","","","","","9.76","0","16.50","0","3.02","0"
"USC00458520","1991","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","219.7","","219.7","0","71","0","32","0","0","0","0","0","135","0","25","0","153","0","24","0","-15.6","0,0105,","0","T,0,0325,+","30.7",",0,0807,","36.7","0,0821,+","-1.1","0,1004","-2.2","0,1018","-5.0","0,1023","-10.6","0,1028","-10.6","0,1028","0.0","0,0428","-3.3","0,0409","-4.4","0,0327","-6.7","0,0312","-13.3","0,0130","3480.2","","3480.2","0","305.0",",0","0","T,0","9.61","0","16.17","0","3.04","0"
"USC00458520","1992","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","289.4","","289.4","0","76","0","37","0","","","0","0","113","0","32","0","147","0","31","0","-14.4","0,1231,+","","","38.4",",0,0723,","40.0","0,0623,","-1.1","0,1007","-3.9","0,1015","-6.7","0,1110","-6.7","0,1110","-9.4","0,1124","0.0","0,0511","-2.8","0,0408","-6.1","0,0206","-9.4","0,0113","-9.4","0,0113","2948.6","","2948.6","0","368.8",",0","","","10.37","0","16.87","0","3.87","0"
"USC00458520","1993","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","148.1","","148.1","0","63","0","34","0","","","8","0","139","0","52","0","139","0","11","0","-23.9","0,0107,","","","26.4",",0,1209,","33.9","0,0806,+","-0.6","0,1018","-2.8","0,1020","-6.1","0,1105","-7.2","0,1106","-8.9","0,1122","0.0","0,0419","-2.2","0,0406","-7.2","0,0313","-7.2","0,0313","-9.4","0,0228","3696.7","","3696.7","0","310.6",",0","","","8.58","0","14.85","0","2.30","0"
"USC00458520","1994","48.78056","-119.42417","292.6","TONASKET 4 NNE, WA US","266.0","","266.0","0","","","","","","","0","0","125","0","19","0","158","0","31","0","-16.1","0,1205,","","","","","40.0","0,0724,+","-0.6","0,1005","-2.2","0,1022","-5.0","0,1029","-8.3","0,1103","-10.6","0,1121","-0.6","0,0414","-2.2","0,0326","-5.6","0,0325","-6.7","0,0307","-10.0","0,0225","3208.2","","3208.2","0","","","","","10.26","0","16.94","0","3.59","0"
