"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00394132","1903","44.3636","-98.1989","372.8","HURON, SD US","88","6","30","6","25.1",",6,0619,","326.4",",6"
"USC00394132","1904","44.3636","-98.1989","372.8","HURON, SD US","86","6","41","6","53.6",",6,0819,","518.4",",6"
"USC00394132","1905","44.3636","-98.1989","372.8","HURON, SD US","109","6","55","6","47.0",",6,0628,","735.6",",6"
"USC00394132","1906","44.3636","-98.1989","372.8","HURON, SD US","106","6","54","6","38.4",",6,0618,","645.3",",6"
"USC00394132","1907","44.3636","-98.1989","372.8","HURON, SD US","94","6","35","6","45.7",",6,0525,","383.0",",6"
"USC00394132","1908","44.3636","-98.1989","372.8","HURON, SD US","91","6","46","6","89.9",",6,0618,","728.2",",6"
"USC00394132","1909","44.3636","-98.1989","372.8","HURON, SD US","104","6","44","6","51.1",",6,0525,","487.6",",6"
"USC00394132","1910","44.3636","-98.1989","372.8","HURON, SD US","71","6","27","6","28.7",",6,0625,","259.2",",6"
"USC00394132","1911","44.3636","-98.1989","372.8","HURON, SD US","95","6","31","6","36.8",",6,0806,","461.1",",6"
"USC00394132","1912","44.3636","-98.1989","372.8","HURON, SD US","96","6","45","6","37.3",",6,0413,","426.3",",6"
"USC00394132","1913","44.3636","-98.1989","372.8","HURON, SD US","76","6","38","6","37.8",",6,0711,","454.2",",6"
