"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1OHDL0010","2015","40.2001","-82.7732","0.0","SUNBURY 5.7 ESE, OH US","139","N","93","N","","","10","N","","","81",",N,0221,","56.1",",N,0811,","1231.4",",N","660",",N"
"US1OHDL0010","2016","40.2001","-82.7732","0.0","SUNBURY 5.7 ESE, OH US","138","N","91","N","","","","","","","","","77.5",",N,0623,","1113.2",",N","",""
"US1OHDL0010","2017","40.2001","-82.7732","0.0","SUNBURY 5.7 ESE, OH US","149","N","89","N","6","","3","N","127",",N,1231,","102",",N,1230,","46.7",",N,1106,","1135.1",",N","274",",N"
