"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011F02S","1989","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","","","","","114","T","114","T","","","","","","","82","T","90","T","1","T","","","","","27.9",",T,0109,","34.0","T,0731,","","","","","","","","","","","","","","","","","","","","","","","","","766.1",",T","","","10.73","T","",""
"USS0011F02S","1990","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","","","","","126","T","126","T","","","","","","","75","T","94","T","1","T","","","","","27.9",",T,0427,","33.0","T,0807,","","","","","","","","","","","","","","","","","","","","","","","","","675.4",",T","","","11.00","T","",""
"USS0011F02S","1991","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","","","","","142","T","142","T","","","","","","","71","T","81","T","0","T","","","","","33.0",",T,1125,","30.9","T,0831,","","","","","","","","","","","","","","","","","","","","","","","","","864.1",",T","","","10.71","T","",""
"USS0011F02S","1992","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","31.7","","31.7","T","95","T","95","T","","","11","T","184","T","68","T","88","T","1","T","-22.7","T,1204,","","","22.9",",T,1202,+","32.8","T,0813,","-3.0","T,0824","-3.0","T,0824","-6.4","T,1006","-8.3","T,1007","-12.6","T,1103","-3.3","T,0512","-3.3","T,0512","-6.7","T,0424","-6.7","T,0424","-9.4","T,0407","","","","","598.3",",T","4.84","T","11.61","T","-1.93","T"
"USS0011F02S","1993","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","","","","","139","T","139","T","","","","","","","","","","","","","","","","","35.6",",T,0804,","","","","","","","","","","","","","","","","","","","","","","","4923.1","","4923.1","","991.6",",T","","","","","",""
"USS0011F02S","1994","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","47.8","","47.8","T","121","T","121","T","","","13","T","211","T","73","T","112","T","3","T","-23.3","T,1231,","","","25.4",",T,0809,","33.8","T,0804,","-0.2","T,0921","-3.6","T,1003","-4.6","T,1016","-8.3","T,1029","-9.8","T,1030","-0.8","T,0706","-2.3","T,0520","-5.5","T,0430","-9.1","T,0429","-9.1","T,0429","","","","","808.8",",T","4.67","T","11.54","T","-2.21","T"
"USS0011F02S","1995","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","13.8","","13.8","T","150","T","150","T","","","2","T","229","T","55","T","76","T","0","T","-23.5","T,0101,","","","33.0",",T,1212,","30.0","T,0806,","-6.1","T,0920","-6.1","T,0920","-6.1","T,0920","-8.6","T,0921","-9.9","T,1023","-1.1","T,0629","-5.3","T,0607","-5.3","T,0607","-7.2","T,0426","-9.1","T,0416","5195.0","","5195.0","T","1037.1",",T","4.26","T","10.74","T","-2.22","T"
"USS0011F02S","1996","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","35.0","","35.0","T","143","T","143","T","","","17","T","225","T","70","T","100","T","1","T","-26.8","T,0203,","","","38.1",",T,1225,","32.4","T,0811,","-1.8","T,0905","-3.5","T,0906","-6.1","T,0923","-10.6","T,1016","-10.6","T,1016","-3.4","T,0619","-3.4","T,0619","-5.9","T,0505","-10.4","T,0428","-10.4","T,0428","5144.6","","5144.6","T","1151.8",",T","4.15","T","10.76","T","-2.46","T"
"USS0011F02S","1997","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","9.1","","9.1","T","143","T","143","T","","","17","T","214","T","85","T","77","T","0","T","-25.2","T,0112,","","","38.1",",T,0608,","31.0","T,0803,","-0.3","T,0927","-2.7","T,0928","-8.8","T,1012","-8.8","T,1012","-11.6","T,1024","-0.2","T,0625","-2.3","T,0624","-7.0","T,0503","-7.0","T,0503","-11.8","T,0413","5159.8","","5159.8","T","1060.0",",T","3.77","T","10.41","T","-2.87","T"
"USS0011F02S","1998","43.57","-111.21","2048.3","PINE CREEK PASS, ID US","56.1","","56.1","T","159","T","159","T","","","13","T","219","T","63","T","83","T","1","T","-28.9","T,1221,","","","27.9",",T,0604,+","32.3","T,0717,","-0.2","T,0921","-4.3","T,1004","-6.4","T,1005","-6.8","T,1107","-10.3","T,1109","-1.0","T,0627","-2.2","T,0616","-5.6","T,0427","-7.4","T,0426","-10.5","T,0418","5227.9","","5227.9","T","1049.2",",T","4.50","T","10.81","T","-1.80","T"
