"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00208851","1897","46.38333","-86.61667","267.6","WETMORE, MI US","125.0","","125.0","6","","","37","6","200","6","111","6","79","6","7","6","-29.4","6,0315,","","","34.4","6,0708,","0.0","6,0822","-2.2","6,0926","-5.0","6,1029","-8.3","6,1116","-12.8","6,1117","-1.1","6,0620","-2.8","6,0607","-4.4","6,0524","-16.1","6,0419","-16.1","6,0419","","","","","","","3.87","6","9.57","6","-1.83","6"
"USC00208851","1898","46.38333","-86.61667","267.6","WETMORE, MI US","107.3","","107.3","6","","","21","6","186","6","92","6","77","6","4","6","-31.1","6,1231,","","","32.8","6,0831,+","-0.6","6,0817","-2.8","6,1005","-4.4","6,1026","-9.4","6,1109","-9.4","6,1109","-1.1","6,0710","-2.2","6,0525","-5.0","6,0505","-6.7","6,0425","-8.9","6,0407","5036.7","","5036.7","6","","","4.49","6","9.77","6","-0.80","6"
"USC00208851","1899","46.38333","-86.61667","267.6","WETMORE, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5447.9","","5447.9","","","","","","","","",""
"USC00208851","1904","46.38333","-86.61667","267.6","WETMORE, MI US","","","","","","","","","","","98","6","87","6","2","6","","","","","32.2","6,0719,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82","6","",""
"USC00208851","1905","46.38333","-86.61667","267.6","WETMORE, MI US","","","","","31","6","","","","","83","6","100","6","1","6","","","305",",6,1109,+","32.2","6,0718,","","","","","","","","","","","","","","","","","","","","","","","","","3366",",6","","","10.39","6","",""
"USC00208851","1908","46.38333","-86.61667","267.6","WETMORE, MI US","128.8","","128.8","6","","","19","6","195","6","84","6","114","6","5","6","-33.3","6,0130,","","","35.6","6,0728,","0.0","6,0820","-3.9","6,1002","-5.6","6,1012","-6.7","6,1103","-8.9","6,1111","0.0","6,0630","-2.2","6,0616","-6.1","6,0505","-7.8","6,0430","-9.4","6,0416","5326.1","","5326.1","6","","","4.83","6","11.58","6","-1.92","6"
"USC00208851","1909","46.38333","-86.61667","267.6","WETMORE, MI US","","","","","","","21","6","211","6","","","","","","","-33.3","6,0112,","","","","","-1.7","6,0830","-2.2","6,0925","-5.6","6,1016","-10.0","6,1029","-10.0","6,1029","-2.2","6,0618","-2.2","6,0618","-5.6","6,0515","-7.8","6,0502","-10.6","6,0427","5049.2","","5049.2","6","","","","","","","-1.51","6"
"USC00208851","1910","46.38333","-86.61667","267.6","WETMORE, MI US","119.9","","119.9","6","","","27","6","196","6","75","6","97","6","9","6","-32.8","6,0219,","","","35.0","6,0630,","-2.2","6,0922","-2.2","6,0922","-10.0","6,1004","-10.0","6,1004","-10.0","6,1004","-0.6","6,0611","-2.2","6,0527","-10.0","6,0514","-10.0","6,0514","-10.0","6,0514","","","","","","","4.96","6","11.38","6","-1.45","6"
