"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005L12S","2008","38.29","-105.85","3267.5","HAYDEN PASS, CO US","0.0","","0.0","T","95","T","95","T","","","15","T","207","T","107","T","19","T","0","T","-24.7","T,0117,","","","43.2",",T,1208,","24.2","T,0716,","-0.6","T,1006","-5.2","T,1012","-5.2","T,1012","-6.8","T,1013","-9.2","T,1022","-3.2","T,0524","-3.2","T,0524","-5.3","T,0503","-8.7","T,0502","-9.1","T,0427","","","","","574.9",",T","2.22","T","7.11","T","-2.67","T"
"USS0005L12S","2009","38.29","-105.85","3267.5","HAYDEN PASS, CO US","0.0","","0.0","T","95","T","95","T","","","10","T","207","T","86","T","13","T","0","T","-22.1","T,1203,","","","71.1",",T,0417,","23.5","T,0805,+","-4.9","T,0921","-4.9","T,0921","-4.9","T,0921","-7.8","T,1001","-11.6","T,1028","-0.8","T,0516","-5.2","T,0427","-5.2","T,0427","-6.8","T,0418","-13.0","T,0406","5553.0","","5553.0","T","765.1",",T","2.59","T","7.55","T","-2.37","T"
"USS0005L12S","2010","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","","","96","T","96","T","","","","","","","","","","","","","","","","","35.6",",T,0314,","","","","","","","","","","","","","","","","","","","","","","","","","","","630.8",",T","","","","","",""
"USS0005L12S","2011","38.29","-105.85","3267.5","HAYDEN PASS, CO US","0.0","","0.0","T","94","T","94","T","227","","14","T","210","T","83","T","43","T","0","T","-33.0","T,0202,","1041",",T,1223,","35.6",",T,0424,","25.6","T,0705,","-4.0","T,1006","-4.0","T,1006","-9.2","T,1026","-9.2","T,1026","-9.2","T,1026","-1.5","T,0531","-2.6","T,0521","-4.4","T,0520","-7.8","T,0503","-9.6","T,0502","5575.2","","5575.2","T","582.2",",T","2.82","T","7.96","T","-2.33","T"
"USS0005L12S","2012","38.29","-105.85","3267.5","HAYDEN PASS, CO US","1.5","","1.5","T","83","T","83","T","186","","10","T","178","T","82","T","38","T","0","T","-25.5","T,1209,","1346",",T,0203,","53.3",",T,0912,","27.3","T,0624,","-2.4","T,1004","-2.4","T,1004","-4.7","T,1007","-8.5","T,1025","-11.4","T,1026","-0.9","T,0528","-3.0","T,0508","-6.3","T,0416","-8.6","T,0415","-9.4","T,0321","5025.3","","5025.3","T","501.5",",T","3.87","T","9.11","T","-1.36","T"
"USS0005L12S","2013","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","","","109","T","109","T","230","","","","","","94","T","30","T","0","T","","","1067",",T,0409,","30.5",",T,0913,","25.8","T,0627,","","","","","","","","","","","","","","","","","","","","","","","","","668.4",",T","","","7.45","T","",""
"USS0005L12S","2014","38.29","-105.85","3267.5","HAYDEN PASS, CO US","0.0","","0.0","T","112","T","112","T","218","","11","T","190","T","77","T","17","T","0","T","-24.6","T,1230,","1397",",T,0308,","55.9",",T,0712,","23.5","T,0707,","-1.5","T,0912","-3.8","T,1002","-5.3","T,1013","-6.8","T,1104","-9.1","T,1113","-6.6","T,0526","-6.6","T,0526","-6.6","T,0526","-9.0","T,0514","-9.0","T,0514","","","","","719.2",",T","2.90","T","7.99","T","-2.19","T"
"USS0005L12S","2015","38.29","-105.85","3267.5","HAYDEN PASS, CO US","0.0","","0.0","T","117","T","117","T","235","","5","T","203","T","69","T","19","T","0","T","-21.5","T,0222,","1372",",T,0302,","35.6",",T,0720,+","24.4","T,0622,","-0.9","T,1016","-4.9","T,1027","-4.9","T,1027","-6.9","T,1104","-9.3","T,1106","-0.1","T,0525","-2.8","T,0517","-4.6","T,0428","-9.2","T,0418","-9.2","T,0418","5300.9","","5300.9","T","930.5",",T","3.63","T","8.41","T","-1.16","T"
"USS0005L12S","2016","38.29","-105.85","3267.5","HAYDEN PASS, CO US","0.1","","0.1","T","94","T","94","T","204","","5","T","201","T","71","T","28","T","0","T","-23.3","T,1217,","1549",",T,0418,","38.1",",T,0418,+","26.1","T,0619,","-2.7","T,0923","-2.7","T,0923","-10.4","T,1117","-10.4","T,1117","-10.4","T,1117","-0.3","T,0528","-2.6","T,0517","-4.5","T,0502","-7.8","T,0501","-12.6","T,0401","5448.1","","5448.1","T","636.1",",T","3.74","T","8.72","T","-1.25","T"
"USS0005L12S","2017","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","","","100","T","100","T","228","","","","","","","","","","","","","","1727",",T,0404,","43.2",",T,0404,","","","","","","","","","","","","","","","","","","","","","","","5260.8","","5260.8","T","686.7",",T","","","","","",""
