"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00268186","1958","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","202.9","","202.9","0","56","0","29","0","","","","","1","0","183","0","2","0","175","0","41","0","-18.3","0,1117,","","","","","35.6",",0,0225,","37.2","0,0813,+","-5.0","0,0924","-5.0","0,0924","-5.0","0,0924","-6.7","0,1020","-8.9","0,1021","0.0","0,0604","-2.2","0,0501","-5.0","0,0426","-7.8","0,0424","-8.9","0,0312","3256.2","","3256.2","0","325.1",",0","","","10.27","0","20.15","0","0.38","0","",""
"USC00268186","1959","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","278.5","","278.5","0","24","0","14","0","","","4","0","2","0","206","0","0","0","167","0","55","0","-20.6","0,0213,","","","178",",0,0211,","30.0",",0,0216,","38.9","0,0718,","-2.8","0,0915","-2.8","0,0915","-4.4","0,0928","-10.0","0,1031","-10.0","0,1031","0.0","0,0531","-2.2","0,0520","-5.6","0,0504","-6.7","0,0420","-8.9","0,0320","2947.7","","2947.7","0","133.5",",0","432",",0","10.06","0","20.83","0","-0.72","0","34547","0"
"USC00268186","1960","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","258.5","","258.5","0","39","0","28","0","","","0","0","4","0","198","0","8","0","184","0","59","0","-23.3","0,0104,","","","0","T,0,0504,","20.3",",0,0208,","40.0","0,0718,","-1.1","0,0823","-4.4","0,1012","-4.4","0,1012","-7.8","0,1014","-10.6","0,1128","0.0","0,0621","-7.2","0,0522","-7.2","0,0522","-7.2","0,0522","-9.4","0,0310","3364.0","","3364.0","0","218.6",",0","0","T,0","10.08","0","20.12","0","0.04","0","36679","0"
"USC00268186","1961","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","234.0","","234.0","0","49","0","20","0","","","","","1","0","188","0","3","0","169","0","48","0","-20.0","0,1211,","","","","","26.7",",0,0805,","37.8","0,0619,","0.0","0,0918","-2.8","0,0924","-7.8","0,1009","-7.8","0,1009","-10.0","0,1022","-1.7","0,0527","-6.1","0,0513","-6.1","0,0513","-7.2","0,0420","-9.4","0,0316","3115.8","","3115.8","0","189.8",",0","","","9.94","0","20.04","0","-0.16","0","",""
"USC00268186","1962","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","115.5","","115.5","0","45","0","25","0","","","","","9","0","197","0","7","0","179","0","35","0","-27.2","0,0123,","","","","","52.1",",0,0209,","36.1","0,0814,","-1.1","0,0919","-2.2","0,1006","-4.4","0,1007","-7.8","0,1107","-10.0","0,1117","0.0","0,0607","-2.2","0,0520","-6.1","0,0430","-6.7","0,0429","-11.1","0,0323","3566.3","","3566.3","0","307.6",",0","","","9.25","0","19.32","0","-0.83","0","",""
"USC00268186","1963","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","","","","","53","0","34","0","8","","8","0","5","0","184","0","","","","","","","-23.9","0,0112,","102",",0,0315,","102",",0,0315,","59.7",",0,0201,","","","-0.6","0,1006","-2.8","0,1013","-5.6","0,1024","-7.8","0,1101","-8.9","0,1118","-2.2","0,0629","-2.2","0,0629","-5.6","0,0424","-6.7","0,0423","-9.4","0,0421","","","","","421.8",",0","393",",0","","","","","-0.92","0","",""
"USC00268186","1964","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","167.0","","167.0","0","46","0","25","0","","","","","1","0","203","0","5","0","168","0","42","0","-17.8","0,1119,","","","","","26.2",",0,1223,","36.1","0,0724,","0.0","0,0901","-2.2","0,0902","-5.6","0,1018","-6.7","0,1019","-12.2","0,1116","0.0","0,0525","-3.3","0,0509","-5.0","0,0503","-7.2","0,0425","-11.1","0,0424","3338.1","","3338.1","0","208.8",",0","","","9.25","0","19.25","0","-0.76","0","",""
"USC00268186","1965","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","72.2","","72.2","0","63","0","41","0","","","","","3","0","205","0","7","0","164","0","22","0","-23.3","0,0101,","","","","","30.5",",0,1124,","35.0","0,0807,+","-6.1","0,0917","-6.1","0,0917","-6.1","0,0917","-6.7","0,0919","-10.6","0,1126","0.0","0,0613","-2.2","0,0515","-4.4","0,0508","-7.2","0,0328","-8.9","0,0321","3353.0","","3353.0","0","352.9",",0","","","9.04","0","18.87","0","-0.80","0","",""
"USC00268186","1966","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","219.5","","219.5","0","35","0","16","0","","","3","0","2","0","184","0","1","0","196","0","55","0","-19.4","0,0101,","","","178",",0,0418,","28.4",",0,1206,","37.8","0,0729,","-3.3","0,0914","-3.3","0,0914","-9.4","0,1014","-9.4","0,1014","-9.4","0,1014","0.0","0,0605","-2.2","0,0501","-6.1","0,0427","-6.7","0,0420","-8.9","0,0324","3172.8","","3172.8","0","184.2",",0","267",",0","10.50","0","20.60","0","0.40","0","",""
"USC00268186","1968","38.6944","-119.5454","1557.8","TOPAZ LAKE, NV US","226.9","","226.9","0","48","0","18","0","","","11","0","4","0","204","0","2","0","164","0","49","0","-21.1","0,1221,","","","203",",0,1226,","27.7",",0,0308,","37.2","0,0626,","-1.7","0,0821","-2.2","0,0920","-6.1","0,0921","-7.2","0,0922","-10.0","0,1008","0.0","0,0630","-2.2","0,0524","-5.6","0,0428","-8.3","0,0423","-11.1","0,0422","3090.6","","3090.6","0","174.3",",0","976",",0","9.99","0","19.92","0","0.06","0","",""
