"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00128789","1949","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","","","","","","","959.8",",0"
"USC00128789","1950","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","76","0","51","0","70.6",",0,0113,","747.8",",0"
"USC00128789","1951","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","112","0","73","0","51.1",",0,0510,","828.7",",0"
"USC00128789","1952","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","113","0","81","0","52.1",",0,0914,","992.0",",0"
"USC00128789","1955","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","88","0","63","0","75.2",",0,0715,","897.6",",0"
"USC00128789","1956","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","81","0","52","0","80.8",",0,0719,","830.1",",0"
"USC00128789","1958","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","78","0","57","0","68.6",",0,0613,","836.1",",0"
"USC00128789","1959","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","92","0","63","0","43.2",",0,0926,","821.7",",0"
"USC00128789","1960","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","","","","","","","697.2",",0"
"USC00128789","1962","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","","","","","","","551.3",",0"
"USC00128789","1963","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","68","0","32","0","47.8",",0,0304,","391.7",",0"
"USC00128789","1964","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","95","0","60","0","71.6",",0,0420,","816.1",",0"
"USC00128789","1965","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","95","0","72","0","86.6",",0,0914,","919.1",",0"
"USC00128789","1966","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","94","0","58","0","55.1",",0,1207,","766.3",",0"
"USC00128789","1967","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","101","0","57","0","75.7",",0,1221,","669.9",",0"
"USC00128789","1968","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","100","0","60","0","36.3",",0,0523,","735.9",",0"
"USC00128789","1969","40.28333","-86.06667","264.9","TIPTON HIGHWAY GARAG, IN US","83","0","66","0","65.3",",0,0916,","907.5",",0"
