"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043578","1926","38.4305","-122.8647","61.0","GRATON, CA US","144.4","","144.4","6","67","6","52","6","","","","","0","6","28","6","0","6","218","6","34","6","-3.3","6,1224,","","","","","120.7",",6,0131,","39.4","6,0715,","0.0","6,1104","-2.8","6,1214","","","","","","","-0.6","6,0127","-2.2","6,0114","","","","","","","","","1326.7",",6","","","14.58","6","22.44","6","6.71","6"
"USC00043578","1927","38.4305","-122.8647","61.0","GRATON, CA US","","","","","83","6","62","6","","","","","","","","","0","6","194","6","15","6","","","","","","","91.4",",6,0401,","36.1","6,0630,","","","","","","","","","","","","","","","","","","","1660.7","","1660.7","6","1152.4",",6","","","","","21.23","6","",""
"USC00043578","1928","38.4305","-122.8647","61.0","GRATON, CA US","90.5","","90.5","6","67","6","46","6","","","","","0","6","24","6","0","6","189","6","18","6","-4.4","6,0117,+","","","","","83.8",",6,1103,","41.1","6,0921,","-1.1","6,1130","-2.8","6,1215","","","","","","","-1.1","6,0229","-3.9","6,0118","-4.4","6,0117","","","","","","","919.2",",6","","","13.80","6","21.43","6","6.17","6"
"USC00043578","1929","38.4305","-122.8647","61.0","GRATON, CA US","126.8","","126.8","6","","","","","","","","","0","6","55","6","0","6","203","6","27","6","-5.0","6,0210,","","","","","","","37.8","6,0704,+","-0.6","6,1110","-3.3","6,1113","","","","","","","-0.6","6,0412","-2.2","6,0406","-5.0","6,0210","","","2027.5","","2027.5","6","","","","","13.49","6","21.63","6","5.35","6"
"USC00043578","1930","38.4305","-122.8647","61.0","GRATON, CA US","118.6","","118.6","6","57","6","38","6","","","","","0","6","34","6","0","6","225","6","29","6","-5.6","6,1224,","","","","","82.3",",6,0222,","38.3","6,1006,+","-1.1","6,1105","-2.8","6,1221","-5.0","6,1223","","","","","-1.1","6,0301","-3.9","6,0113","","","","","1595.7","","1595.7","6","671.9",",6","","","14.11","6","22.46","6","5.76","6"
"USC00043578","1931","38.4305","-122.8647","61.0","GRATON, CA US","176.9","","176.9","6","72","6","53","6","","","","","0","6","32","6","0","6","225","6","40","6","-3.9","6,1123,","","","","","103.4",",6,1227,","42.8","6,0703,","-0.6","6,1109","-3.9","6,1123","","","","","","","0.0","6,0120","-2.2","6,0118","","","","","1506.7","","1506.7","6","893.7",",6","","","14.37","6","22.56","6","6.18","6"
"USC00043578","1932","38.4305","-122.8647","61.0","GRATON, CA US","148.0","","148.0","6","51","6","39","6","","","","","0","6","44","6","0","6","218","6","41","6","-8.3","6,1213,","","","","","79.0",",6,1219,","42.8","6,0909,","-0.6","6,1104","-5.0","6,1209","-5.0","6,1209","-7.2","6,1211","","","0.0","6,0304","-2.8","6,0219","","","","","1868.0","","1868.0","6","466.8",",6","","","13.92","6","22.50","6","5.34","6"
"USC00043578","1933","38.4305","-122.8647","61.0","GRATON, CA US","133.6","","133.6","6","63","6","43","6","","","","","0","6","36","6","0","6","200","6","34","6","-5.0","6,0117,","","","","","86.4",",6,1229,","40.0","6,1005,","0.0","6,1107","-2.8","6,1130","","","","","","","-0.6","6,0418","-2.8","6,0210","-5.0","6,0117","","","1875.1","","1875.1","6","823.4",",6","","","13.55","6","21.63","6","5.46","6"
"USC00043578","1934","38.4305","-122.8647","61.0","GRATON, CA US","168.0","","168.0","6","61","6","48","6","","","","","0","6","5","6","0","6","230","6","41","6","-1.1","6,1203,","","","","","61.5",",6,1118,","40.6","6,0629,","0.0","6,1202","","","","","","","","","-0.6","6,0109","","","","","","","1437.5","","1437.5","6","731.0",",6","","","15.00","6","22.99","6","7.00","6"
"USC00043578","1935","38.4305","-122.8647","61.0","GRATON, CA US","165.3","","165.3","6","","","","","","","","","0","6","49","6","0","6","190","6","35","6","-3.3","6,1218,+","","","","","","","38.9","6,0811,","0.0","6,1024","-2.8","6,1030","","","","","","","-0.6","6,0324","-2.8","6,0120","","","","","1697.4","","1697.4","6","","","","","13.70","6","21.68","6","5.72","6"
"USC00043578","1936","38.4305","-122.8647","61.0","GRATON, CA US","","","","","","","","","","","","","0","6","43","6","","","","","","","-3.9","6,1110,+","","","","","","","","","-0.6","6,1102","-3.9","6,1110","","","","","","","-1.7","6,0406","-3.9","6,0402","","","","","","","","","","","","","","","","","6.42","6"
"USC00043578","1937","38.4305","-122.8647","61.0","GRATON, CA US","180.9","","180.9","6","","","","","","","","","0","6","33","6","0","6","192","6","45","6","-7.8","6,0109,","","","","","","","38.3","6,0925,+","-0.6","6,1107","-2.2","6,1223","","","","","","","-0.6","6,0227","-3.3","6,0222","-6.1","6,0124","-6.7","6,0122","1829.9","","1829.9","6","","","","","13.94","6","21.76","6","6.11","6"
"USC00043578","1938","38.4305","-122.8647","61.0","GRATON, CA US","129.5","","129.5","6","78","6","60","6","","","","","0","6","33","6","0","6","186","6","32","6","-3.3","6,1112,","","","","","57.2",",6,0404,","38.3","6,0801,","0.0","6,1107","-3.3","6,1112","","","","","","","-0.6","6,0331","","","","","","","1661.2","","1661.2","6","1106.0",",6","","","13.84","6","21.43","6","6.26","6"
"USC00043578","1939","38.4305","-122.8647","61.0","GRATON, CA US","220.3","","220.3","6","51","6","39","6","","","","","0","6","31","6","0","6","233","6","51","6","-3.3","6,0201,","","","","","51.3",",6,0105,","42.2","6,0923,+","0.0","6,1025","","","","","","","","","0.0","6,0314","-3.3","6,0201","","","","","1666.5","","1666.5","6","477.1",",6","","","14.60","6","23.31","6","5.88","6"
"USC00043578","1940","38.4305","-122.8647","61.0","GRATON, CA US","149.7","","149.7","6","89","6","72","6","","","","","0","6","17","6","0","6","205","6","27","6","-4.4","6,1214,+","","","","","121.2",",6,0125,","38.9","6,0810,","-1.1","6,1123","-3.9","6,1212","-4.4","6,1213","","","","","0.0","6,0312","-2.2","6,0117","","","","","1386.6","","1386.6","6","1819.7",",6","","","14.81","6","22.22","6","7.40","6"
"USC00043578","1941","38.4305","-122.8647","61.0","GRATON, CA US","182.3","","182.3","6","105","6","86","6","","","","","0","6","16","6","0","6","200","6","35","6","-2.2","6,1226,+","","","","","78.7",",6,0404,","38.9","6,0905,","-0.6","6,1118","-2.2","6,1121","","","","","","","0.0","6,0202","","","","","","","1460.7","","1460.7","6","1634.7",",6","","","14.76","6","22.11","6","7.42","6"
