"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1PAWN0010","2008","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","177","N","98","N","50.8",",N,0305,","1255.7",",N"
"US1PAWN0010","2009","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","165","N","87","N","62.5",",N,0730,","1108.1",",N"
"US1PAWN0010","2010","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","170","N","88","N","123.2",",N,1001,","1285.2",",N"
"US1PAWN0010","2011","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","187","N","104","N","66.5",",N,0828,","1657.0",",N"
"US1PAWN0010","2012","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","149","N","82","N","37.3",",N,1221,","1001.9",",N"
"US1PAWN0010","2013","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","147","N","78","N","107.7",",N,0628,","1051.6",",N"
"US1PAWN0010","2014","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","159","N","85","N","80.5",",N,1016,","1047.9",",N"
"US1PAWN0010","2015","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","166","N","90","N","65.5",",N,1029,","1079.8",",N"
"US1PAWN0010","2016","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","149","N","82","N","46.7",",N,0225,","975.3",",N"
"US1PAWN0010","2017","41.8992","-75.4718","405.1","STARRUCCA 27, PA US","176","N","96","N","76.2",",N,0724,","1272.9",",N"
